ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr1:22356772-22357110|+|22352136|22351865	ENSG00000285959.1_2	AL590556.3	chr1	+	22351784	22352136	22351784	22351865	22356772	22357110	chr1:22356772-22357110|+|22352136|22351865	23,54,45	0,1,0	63,74,62	23,39,16	200	100	1.22124532709e-15	1.22572770005e-12	1.0,0.964,1.0	0.578,0.487,0.66	0.413
chr19:39110976-39111075|+|39110170|39109957	ENSG00000178982.9_6	EIF3K	chr19	+	39109835	39110170	39109835	39109957	39110976	39111075	chr19:39110976-39111075|+|39110170|39109957	269,350,325	67,145,93	132,180,176	66,110,112	200	100	2.52943613546e-05	0.00194628070763	0.667,0.547,0.636	0.5,0.45,0.44	0.153
chr19:48832608-48832749|+|48831207|48830862	ENSG00000142227.11_4	EMP3	chr19	+	48830777	48831207	48830777	48830862	48832608	48832749	chr19:48832608-48832749|+|48831207|48830862	83,165,127	0,4,0	379,409,571	16,11,23	200	100	0.000146931422646	0.00773031944467	1.0,0.954,1.0	0.922,0.949,0.925	0.053
chr19:54656603-54656819|+|54656356|54656229	ENSG00000088038.19_5	CNOT3	chr19	+	54655962	54656356	54655962	54656229	54656603	54656819	chr19:54656603-54656819|+|54656356|54656229	253,280,332	11,0,0	235,187,239	10,6,19	200	100	6.56728200044e-06	0.000635116051273	0.92,1.0,1.0	0.922,0.94,0.863	0.065
chr11:67200810-67200918|+|67200612|67200513	ENSG00000175634.15_5	RPS6KB2	chr11	+	67200256	67200612	67200256	67200513	67200810	67200918	chr11:67200810-67200918|+|67200612|67200513	43,18,40	25,13,42	29,23,32	62,60,70	199	100	3.53969388711e-06	0.000388575001785	0.464,0.41,0.324	0.19,0.162,0.187	0.22
chr11:67200810-67200918|+|67200687|67200513	ENSG00000175634.15_5	RPS6KB2	chr11	+	67200256	67200687	67200256	67200513	67200810	67200918	chr11:67200810-67200918|+|67200687|67200513	1495,1312,1572	25,13,42	924,1010,1145	62,60,70	200	100	3.33066907388e-16	3.41801493476e-13	0.968,0.981,0.949	0.882,0.894,0.891	0.077
chr11:67200810-67200918|+|67200728|67200513	ENSG00000175634.15_5	RPS6KB2	chr11	+	67200256	67200728	67200256	67200513	67200810	67200918	chr11:67200810-67200918|+|67200728|67200513	52,21,50	25,13,42	39,30,37	62,60,70	200	100	2.64624861412e-06	0.000308131828313	0.51,0.447,0.373	0.239,0.2,0.209	0.227
chr18:8812976-8813231|+|8809806|8809520	ENSG00000168502.17_3	MTCL1	chr18	+	8809445	8809806	8809445	8809520	8812976	8813231	chr18:8812976-8813231|+|8809806|8809520	18,9,31	0,0,0	53,26,27	10,0,0	200	100	0.000169361273196	0.00858880762137	1.0,1.0,1.0	0.726,1.0,1.0	0.091
chr3:50294931-50295598|+|50294514|50294284	ENSG00000114353.17_4	GNAI2	chr3	+	50294154	50294514	50294154	50294284	50294931	50295598	chr3:50294931-50295598|+|50294514|50294284	79,5,6	0,1,0	144,5,2	5,6,4	200	100	3.79434128317e-06	0.000410495580865	1.0,0.714,1.0	0.935,0.294,0.2	0.428
chr3:50294931-50295598|+|50294524|50294284	ENSG00000114353.17_4	GNAI2	chr3	+	50294154	50294524	50294154	50294284	50294931	50295598	chr3:50294931-50295598|+|50294524|50294284	13,11,6	0,1,0	13,10,6	5,6,4	200	100	1.55460674556e-07	2.81165252473e-05	1.0,0.846,1.0	0.565,0.455,0.429	0.466
chr16:1412611-1412743|+|1412534|1412496	ENSG00000090581.10_4	GNPTG	chr16	+	1412038	1412534	1412038	1412496	1412611	1412743	chr16:1412611-1412743|+|1412534|1412496	84,152,165	0,0,0	94,125,130	11,15,9	138	100	1.59028346047e-12	9.58707465755e-10	1.0,1.0,1.0	0.861,0.858,0.913	0.123
chr2:174828488-174828611|-|174828916|174829132	ENSG00000172845.15_4	SP3	chr2	-	174828916	174829270	174829132	174829270	174828488	174828611	chr2:174828488-174828611|-|174828916|174829132	8,8,15	100,49,82	0,0,0	8,14,25	200	100	4.24550870424e-05	0.00293757039389	0.038,0.075,0.084	0.0,0.0,0.0	0.066
chr4:517247-517702|+|515948|515730	ENSG00000174227.16_4	PIGG	chr4	+	515678	515948	515678	515730	517247	517702	chr4:517247-517702|+|515948|515730	54,38,41	171,100,232	26,32,26	204,196,191	200	100	0.000186399072272	0.00919253394541	0.136,0.16,0.081	0.06,0.075,0.064	0.059
chrX:149105666-149105698|-|149105841|149105850	ENSG00000197021.9_5	CXorf40B	chrX	-	149105841	149105890	149105850	149105890	149105666	149105698	chrX:149105666-149105698|-|149105841|149105850	1,11,1	5,28,12	0,0,0	8,16,10	109	100	2.78017733712e-06	0.000321017341224	0.155,0.265,0.071	0.0,0.0,0.0	0.164
chr3:9431973-9432181|-|9432568|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9432568	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9432568|9433478	123,145,159	0,0,3	128,109,129	2,10,5	200	100	4.16385208339e-05	0.0028960444267	1.0,1.0,0.964	0.97,0.845,0.928	0.074
chr3:9431973-9432181|-|9433108|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9433108	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9433108|9433478	115,140,152	0,0,3	123,104,120	2,10,5	200	100	3.70506623981e-05	0.00263755666365	1.0,1.0,0.962	0.969,0.839,0.923	0.077
chr3:9431973-9432181|-|9433110|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9433110	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9433110|9433478	139,164,175	0,0,3	149,127,163	2,10,5	200	100	8.54029818894e-05	0.00513236530955	1.0,1.0,0.967	0.974,0.864,0.942	0.062
chr3:9431973-9432181|-|9433172|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9433172	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9433172|9433478	130,145,161	0,0,3	135,116,136	2,10,5	200	100	5.55878677702e-05	0.00364731488141	1.0,1.0,0.964	0.971,0.853,0.932	0.069
chr3:9431973-9432181|-|9433279|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9433279	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9433279|9433478	116,143,155	0,0,3	123,103,122	2,10,5	200	100	3.45961157246e-05	0.00249786690402	1.0,1.0,0.963	0.969,0.837,0.924	0.078
chr3:9431973-9432181|-|9433281|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9433281	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9433281|9433478	127,147,157	0,0,3	131,112,120	2,10,5	200	100	3.67297531294e-05	0.00262288918868	1.0,1.0,0.963	0.97,0.848,0.923	0.074
chr3:9431973-9432181|-|9433357|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9433357	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9433357|9433478	115,140,152	0,0,3	127,103,120	2,10,5	200	100	3.97701285709e-05	0.00279412686377	1.0,1.0,0.962	0.969,0.837,0.923	0.078
chr3:9431973-9432181|-|9433462|9433478	ENSG00000206573.9_8	THUMPD3-AS1	chr3	-	9433462	9433510	9433478	9433510	9431973	9432181	chr3:9431973-9432181|-|9433462|9433478	19,10,30	0,0,3	16,9,15	2,10,5	116	100	4.88845759486e-05	0.00327813792929	1.0,1.0,0.896	0.873,0.437,0.721	0.288
chr5:52351813-52351979|+|52351518|52351505	ENSG00000164171.11_3	ITGA2	chr5	+	52351367	52351518	52351367	52351505	52351813	52351979	chr5:52351813-52351979|+|52351518|52351505	133,56,144	0,0,0	680,386,285	73,33,0	113	100	2.26589302876e-10	8.63077235497e-08	1.0,1.0,1.0	0.892,0.912,1.0	0.065
chr3:23852950-23853001|+|23852645|23852510	ENSG00000170142.11_4	UBE2E1	chr3	+	23852285	23852645	23852285	23852510	23852950	23853001	chr3:23852950-23853001|+|23852645|23852510	13,2,7	40,20,32	0,2,1	40,22,24	200	100	1.06183405926e-05	0.000942483498236	0.14,0.048,0.099	0.0,0.043,0.02	0.075
chr1:243652315-243652442|+|243651180|243651123	ENSG00000054282.16_3	SDCCAG8	chr1	+	243651116	243651180	243651116	243651123	243652315	243652442	chr1:243652315-243652442|+|243651180|243651123	1267,1160,1480	152,132,192	572,505,814	129,92,154	157	100	1.03436936637e-05	0.000922802021801	0.842,0.848,0.831	0.739,0.778,0.771	0.078
chr7:134853720-134853812|-|134855054|134855452	ENSG00000122783.16_4	CYREN	chr7	-	134855054	134855490	134855452	134855490	134853720	134853812	chr7:134853720-134853812|-|134855054|134855452	29,40,28	0,1,0	9,15,17	6,3,2	200	100	3.7829637678e-07	5.92647020186e-05	1.0,0.952,1.0	0.429,0.714,0.81	0.333
chr7:134853720-134853812|-|134855223|134855452	ENSG00000122783.16_4	CYREN	chr7	-	134855223	134855490	134855452	134855490	134853720	134853812	chr7:134853720-134853812|-|134855223|134855452	27,38,29	0,1,0	8,15,19	6,3,2	200	100	6.06609947273e-07	8.8223109752e-05	1.0,0.95,1.0	0.4,0.714,0.826	0.337
chr5:111092832-111092876|-|111093254|111093641	ENSG00000134986.13_5	NREP	chr5	-	111093254	111093739	111093641	111093739	111092832	111092876	chr5:111092832-111092876|-|111093254|111093641	6,10,18	1,1,3	6,4,4	10,6,4	200	100	3.01793596491e-06	0.000342094386597	0.75,0.833,0.75	0.231,0.25,0.333	0.506
chr5:111092832-111092876|-|111093330|111093641	ENSG00000134986.13_5	NREP	chr5	-	111093330	111093739	111093641	111093739	111092832	111092876	chr5:111092832-111092876|-|111093330|111093641	6,12,18	1,1,3	6,4,0	10,6,4	200	100	3.13352552572e-07	5.09248078943e-05	0.75,0.857,0.75	0.231,0.25,0.0	0.625
chr5:111092832-111092876|-|111093403|111093641	ENSG00000134986.13_5	NREP	chr5	-	111093403	111093739	111093641	111093739	111092832	111092876	chr5:111092832-111092876|-|111093403|111093641	7,10,18	1,1,3	6,4,0	10,6,4	200	100	3.92907365976e-07	6.10302744287e-05	0.778,0.833,0.75	0.231,0.25,0.0	0.627
chr3:122404031-122404165|+|122399917|122399859	ENSG00000173193.15_5	PARP14	chr3	+	122399685	122399917	122399685	122399859	122404031	122404165	chr3:122404031-122404165|+|122399917|122399859	81,79,148	0,0,0	112,175,79	4,10,1	158	100	9.09969495524e-05	0.00538029778895	1.0,1.0,1.0	0.947,0.917,0.98	0.052
chr3:48462256-48462365|-|48462632|48462636	ENSG00000164050.13_3	PLXNB1	chr3	-	48462632	48462793	48462636	48462793	48462256	48462365	chr3:48462256-48462365|-|48462632|48462636	23,22,20	98,68,107	10,9,5	107,115,85	104	100	5.56529791274e-06	0.000553704705405	0.184,0.237,0.152	0.082,0.07,0.054	0.122
chr7:73971968-73972052|+|73969824|73969553	ENSG00000006704.10_4	GTF2IRD1	chr7	+	73969484	73969824	73969484	73969553	73971968	73972052	chr7:73971968-73972052|+|73969824|73969553	169,308,236	4,4,10	273,244,241	15,19,28	200	100	4.01972169084e-06	0.000430912278065	0.955,0.975,0.922	0.901,0.865,0.811	0.092
chr3:58083541-58083704|+|58082362|58081927	ENSG00000136068.14_4	FLNB	chr3	+	58081867	58082362	58081867	58081927	58083541	58083704	chr3:58083541-58083704|+|58082362|58081927	462,260,422	0,0,0	453,585,321	76,0,0	200	100	7.59475597412e-07	0.000107787798653	1.0,1.0,1.0	0.749,1.0,1.0	0.084
chr9:35752988-35753277|-|35753420|35753729	ENSG00000215183.5_3	MSMP	chr9	-	35753420	35753764	35753729	35753764	35752988	35753277	chr9:35752988-35753277|-|35753420|35753729	23,750,35	0,0,0	9566,26041,11771	0,2387,985	200	100	6.46019904238e-11	2.78318782706e-08	1.0,1.0,1.0	1.0,0.845,0.857	0.099
chr9:35752988-35753277|-|35753658|35753729	ENSG00000215183.5_3	MSMP	chr9	-	35753658	35753764	35753729	35753764	35752988	35753277	chr9:35752988-35753277|-|35753658|35753729	23,750,35	0,0,0	9566,26045,11763	0,2387,985	171	100	3.28870264354e-11	1.51702205679e-08	1.0,1.0,1.0	1.0,0.865,0.875	0.087
chr7:44800023-44800192|+|44799345|44799059	ENSG00000122515.15_5	ZMIZ2	chr7	+	44798879	44799345	44798879	44799059	44800023	44800192	chr7:44800023-44800192|+|44799345|44799059	133,105,137	282,143,297	190,219,106	726,1067,536	200	100	5.79425396552e-13	3.80728339343e-10	0.191,0.269,0.187	0.116,0.093,0.09	0.116
chr22:50686653-50686721|-|50686792|50687090	ENSG00000188130.14_4	MAPK12	chr22	-	50686792	50687135	50687090	50687135	50686653	50686721	chr22:50686653-50686721|-|50686792|50687090	34,17,26	1,0,0	20,36,22	2,4,4	200	100	2.57513560685e-05	0.00197644903795	0.944,1.0,1.0	0.833,0.818,0.733	0.187
chr22:50686653-50686721|-|50686801|50687090	ENSG00000188130.14_4	MAPK12	chr22	-	50686801	50687135	50687090	50687135	50686653	50686721	chr22:50686653-50686721|-|50686801|50687090	33,18,26	1,0,0	20,36,22	2,4,4	200	100	2.61033956956e-05	0.0019964785288	0.943,1.0,1.0	0.833,0.818,0.733	0.186
chr19:3061157-3061255|-|3062697|3062820	ENSG00000104964.14_3	TLE5	chr19	-	3062697	3062881	3062820	3062881	3061157	3061255	chr19:3061157-3061255|-|3062697|3062820	20,27,19	0,0,0	21,33,33	4,2,2	200	100	0.000135186112724	0.0072623136243	1.0,1.0,1.0	0.724,0.892,0.892	0.164
chr12:122702812-122702944|-|122709058|122709191	ENSG00000284934.1_2	DIABLO	chr12	-	122709058	122709295	122709191	122709295	122702812	122702944	chr12:122702812-122702944|-|122709058|122709191	735,950,1061	132,112,115	910,891,893	230,177,247	200	100	1.18997370069e-07	2.27374598282e-05	0.736,0.809,0.822	0.664,0.716,0.644	0.114
chr2:85553630-85553927|-|85554484|85554559	ENSG00000152291.14_3	TGOLN2	chr2	-	85554484	85554808	85554559	85554808	85553630	85553927	chr2:85553630-85553927|-|85554484|85554559	14,9,20	0,0,0	13,17,17	3,0,13	175	100	2.44399417992e-06	0.000287654335604	1.0,1.0,1.0	0.712,1.0,0.428	0.287
chrX:153196215-153196294|-|153197523|153197768	ENSG00000102030.16_6	NAA10	chrX	-	153197523	153197884	153197768	153197884	153196215	153196294	chrX:153196215-153196294|-|153197523|153197768	84,46,50	0,0,0	73,48,39	7,0,4	200	100	2.16404206466e-05	0.00170241703647	1.0,1.0,1.0	0.839,1.0,0.83	0.11
chr3:160822106-160822194|-|160822566|160822790	ENSG00000169255.15_5	B3GALNT1	chr3	-	160822566	160822933	160822790	160822933	160822106	160822194	chr3:160822106-160822194|-|160822566|160822790	286,417,442	21,23,30	58,138,114	26,30,17	200	100	5.1339874052e-07	7.63693168838e-05	0.872,0.901,0.88	0.527,0.697,0.77	0.22
chr3:160822106-160822194|-|160822629|160822790	ENSG00000169255.15_5	B3GALNT1	chr3	-	160822629	160822933	160822790	160822933	160822106	160822194	chr3:160822106-160822194|-|160822629|160822790	281,412,436	21,23,30	56,135,107	26,30,17	200	100	3.02429445154e-07	4.93251623995e-05	0.87,0.9,0.879	0.519,0.692,0.759	0.226
chr8:144873558-144873610|-|144874045|144874160	ENSG00000180900.19_4	SCRIB	chr8	-	144874045	144874499	144874160	144874499	144873558	144873610	chr8:144873558-144873610|-|144874045|144874160	1539,1315,1262	118,90,89	558,526,711	54,91,83	200	100	1.96239985625e-05	0.00157498970537	0.867,0.88,0.876	0.838,0.743,0.811	0.077
chr6:36651873-36652323|+|36646716|36646682	ENSG00000124762.13_3	CDKN1A	chr6	+	36646486	36646716	36646486	36646682	36651873	36652323	chr6:36651873-36652323|+|36646716|36646682	14,7,16	1,0,0	21,10,22	0,4,6	134	100	0.000170042423197	0.00860901035492	0.913,1.0,1.0	1.0,0.651,0.732	0.177
chr19:11036361-11036449|-|11038287|11038474	ENSG00000130733.10_4	YIPF2	chr19	-	11038287	11038596	11038474	11038596	11036361	11036449	chr19:11036361-11036449|-|11038287|11038474	59,54,69	102,56,78	35,43,37	100,104,104	200	100	2.57870223992e-05	0.00197752468834	0.224,0.325,0.307	0.149,0.171,0.151	0.128
chr19:11036361-11036449|-|11038305|11038474	ENSG00000130733.10_4	YIPF2	chr19	-	11038305	11038596	11038474	11038596	11036361	11036449	chr19:11036361-11036449|-|11038305|11038474	742,1188,1116	102,56,78	457,667,592	100,104,104	200	100	1.22466495833e-08	3.1381610043e-06	0.784,0.914,0.877	0.696,0.762,0.74	0.126
chr1:57173147-57181008|+|57172142|57171891	ENSG00000162409.11_3	PRKAA2	chr1	+	57171764	57172142	57171764	57171891	57173147	57181008	chr1:57173147-57181008|+|57172142|57171891	10,16,20	102,50,96	0,8,5	61,107,50	200	100	9.12758274424e-05	0.00538887293059	0.047,0.138,0.094	0.0,0.036,0.048	0.065
chr3:196032526-196032644|-|196033813|196033826	ENSG00000213123.11_4	TCTEX1D2	chr3	-	196033813	196033882	196033826	196033882	196032526	196032644	chr3:196032526-196032644|-|196033813|196033826	63,63,69	0,0,0	89,75,89	16,0,0	113	100	0.000108216014991	0.00618898028377	1.0,1.0,1.0	0.831,1.0,1.0	0.056
chr3:48669370-48669477|-|48669660|48669722	ENSG00000225697.13_5	SLC26A6	chr3	-	48669660	48669770	48669722	48669770	48669370	48669477	chr3:48669370-48669477|-|48669660|48669722	67,99,79	0,0,0	153,122,107	14,0,9	162	100	9.36303344301e-07	0.000127067354604	1.0,1.0,1.0	0.871,1.0,0.88	0.083
chr5:1814452-1814813|+|1812501|1812496	ENSG00000145494.11_2	NDUFS6	chr5	+	1812331	1812501	1812331	1812496	1814452	1814813	chr5:1814452-1814813|+|1812501|1812496	3,4,3	22,19,29	0,0,0	16,36,39	105	100	4.91435966156e-05	0.00329067540564	0.115,0.167,0.09	0.0,0.0,0.0	0.124
chr11:61732840-61732987|-|61734347|61734460	ENSG00000167996.16_5	FTH1	chr11	-	61734347	61734532	61734460	61734532	61732840	61732987	chr11:61732840-61732987|-|61734347|61734460	12,8,5	19,23,47	1,12,7	55,152,63	200	100	0.00019770345169	0.00957933530857	0.24,0.148,0.051	0.009,0.038,0.053	0.113
chr11:61732840-61733049|-|61734347|61734783	ENSG00000167996.16_5	FTH1	chr11	-	61734347	61734843	61734783	61734843	61732840	61733049	chr11:61732840-61733049|-|61734347|61734783	176,201,256	443,417,669	107,166,123	401,689,639	200	100	5.89947373175e-08	1.23867249153e-05	0.166,0.194,0.161	0.118,0.108,0.088	0.069
chr11:61732840-61733049|-|61734469|61734783	ENSG00000167996.16_5	FTH1	chr11	-	61734469	61734843	61734783	61734843	61732840	61733049	chr11:61732840-61733049|-|61734469|61734783	176,201,256	443,417,669	107,166,123	401,689,639	200	100	5.89947373175e-08	1.23867249153e-05	0.166,0.194,0.161	0.118,0.108,0.088	0.069
chr17:39681442-39681525|-|39684172|39684208	ENSG00000171345.13_4	KRT19	chr17	-	39684172	39684551	39684208	39684551	39681442	39681525	chr17:39681442-39681525|-|39684172|39684208	35,76,37	1,0,0	25,32,43	0,4,6	136	100	0.000119243006575	0.00660457293058	0.963,1.0,1.0	1.0,0.855,0.841	0.089
chr11:62378896-62379068|-|62379627|62379696	ENSG00000149499.11_3	EML3	chr11	-	62379627	62379848	62379696	62379848	62378896	62379068	chr11:62378896-62379068|-|62379627|62379696	12,25,19	0,0,1	22,28,23	2,10,0	169	100	0.000122149215492	0.00671262120803	1.0,1.0,0.918	0.867,0.624,1.0	0.142
chr19:40872325-40872417|+|40871670|40871492	ENSG00000105223.20_4	PLD3	chr19	+	40871459	40871670	40871459	40871492	40872325	40872417	chr19:40872325-40872417|+|40871670|40871492	95,390,147	12,27,20	138,262,188	34,46,53	200	100	9.83415605893e-06	0.00088317877039	0.798,0.878,0.786	0.67,0.74,0.639	0.138
chr19:40872325-40872417|+|40871841|40871492	ENSG00000105223.20_4	PLD3	chr19	+	40871459	40871841	40871459	40871492	40872325	40872417	chr19:40872325-40872417|+|40871841|40871492	95,390,147	12,27,20	138,262,187	34,46,53	200	100	9.72715112424e-06	0.000876153472171	0.798,0.878,0.786	0.67,0.74,0.638	0.138
chr4:110737308-110737534|+|110737161|110736915	ENSG00000109534.17_3	GAR1	chr4	+	110736833	110737161	110736833	110736915	110737308	110737534	chr4:110737308-110737534|+|110737161|110736915	41,18,21	2,0,0	6,16,19	2,5,1	200	100	0.000189631069818	0.00928175998433	0.911,1.0,1.0	0.6,0.615,0.905	0.264
chr13:99061591-99061779|+|99056585|99056376	ENSG00000152767.16_4	FARP1	chr13	+	99056125	99056585	99056125	99056376	99061591	99061779	chr13:99061591-99061779|+|99056585|99056376	3,3,5	11,11,6	0,0,2	6,20,15	200	100	0.000111455709606	0.00629931669626	0.12,0.12,0.294	0.0,0.0,0.063	0.157
chr5:122343376-122343440|+|122337775|122337699	ENSG00000064652.11_3	SNX24	chr5	+	122337634	122337775	122337634	122337699	122343376	122343440	chr5:122343376-122343440|+|122337775|122337699	181,211,175	112,108,138	52,72,93	113,85,95	176	100	1.74810935456e-05	0.00142682591411	0.479,0.526,0.419	0.207,0.325,0.357	0.178
chr10:38064298-38064460|-|38065193|38065246	ENSG00000226578.1_6	AL132657.1	chr10	-	38065193	38065503	38065246	38065503	38064298	38064460	chr10:38064298-38064460|-|38065193|38065246	1,31,9	0,0,1	8,40,42	6,8,2	153	100	4.27169499263e-05	0.00295211683604	1.0,1.0,0.855	0.466,0.766,0.932	0.23
chr1:1563052-1563209|+|1562926|1562824	ENSG00000197530.12_6	MIB2	chr1	+	1562441	1562926	1562441	1562824	1563052	1563209	chr1:1563052-1563209|+|1562926|1562824	98,70,90	281,440,401	28,28,51	224,254,386	200	100	1.10710177977e-05	0.000973023816532	0.148,0.074,0.101	0.059,0.052,0.062	0.05
chr1:1563052-1563209|+|1562973|1562824	ENSG00000197530.12_6	MIB2	chr1	+	1562675	1562973	1562675	1562824	1563052	1563209	chr1:1563052-1563209|+|1562973|1562824	98,70,90	281,440,401	28,28,51	224,254,386	200	100	1.10710177977e-05	0.000973023816532	0.148,0.074,0.101	0.059,0.052,0.062	0.05
chr14:73563622-73563808|+|73555182|73555178	ENSG00000119707.14_4	RBM25	chr14	+	73555077	73555182	73555077	73555178	73563622	73563808	chr14:73563622-73563808|+|73555182|73555178	12,9,10	0,0,0	18,32,15	2,7,0	104	100	0.000194558326856	0.009457046421	1.0,1.0,1.0	0.896,0.815,1.0	0.096
chr10:54214345-54214509|-|54214591|54214865	ENSG00000231131.8_6	LNCAROD	chr10	-	54214591	54215032	54214865	54215032	54214345	54214509	chr10:54214345-54214509|-|54214591|54214865	2636,2004,2910	648,386,576	1077,1109,790	367,352,294	200	100	2.954684023e-07	4.85037018768e-05	0.67,0.722,0.716	0.595,0.612,0.573	0.109
chr10:72604229-72604395|+|72575913|72575882	ENSG00000166224.16_5	SGPL1	chr10	+	72575725	72575913	72575725	72575882	72604229	72604395	chr10:72604229-72604395|+|72575913|72575882	11,2,2	26,22,50	0,1,0	18,25,8	131	100	0.000154546714471	0.00800882925223	0.244,0.065,0.03	0.0,0.03,0.0	0.103
chr10:75960521-75960596|+|75937164|75937084	ENSG00000156110.13_3	ADK	chr10	+	75937030	75937164	75937030	75937084	75960521	75960596	chr10:75960521-75960596|+|75937164|75937084	9,4,21	41,14,43	3,1,1	44,21,44	180	100	1.73181385343e-07	3.07132983474e-05	0.109,0.137,0.213	0.036,0.026,0.012	0.128
chr11:405715-406059|-|406141|406348	ENSG00000185187.13_4	SIGIRR	chr11	-	406141	406510	406348	406510	405715	406059	chr11:405715-406059|-|406141|406348	359,568,357	452,572,445	118,121,142	614,809,785	200	100	0	0.0	0.284,0.332,0.286	0.088,0.07,0.083	0.22
chr11:405715-406059|-|406842|407061	ENSG00000185187.13_4	SIGIRR	chr11	-	406842	407251	407061	407251	405715	406059	chr11:405715-406059|-|406842|407061	31,21,15	0,0,1	22,23,45	7,2,6	200	100	4.68484254257e-06	0.000481879456173	1.0,1.0,0.882	0.611,0.852,0.789	0.21
chr11:406348-406538|-|406842|407061	ENSG00000185187.13_4	SIGIRR	chr11	-	406842	407251	407061	407251	406348	406538	chr11:406348-406538|-|406842|407061	372,481,415	40,14,14	202,254,304	245,190,224	200	100	0	0.0	0.823,0.945,0.937	0.292,0.401,0.404	0.536
chr11:406348-406538|-|406845|407061	ENSG00000185187.13_4	SIGIRR	chr11	-	406845	407135	407061	407135	406348	406538	chr11:406348-406538|-|406845|407061	31,21,15	40,14,14	19,22,40	245,190,224	200	100	0	0.0	0.279,0.429,0.349	0.037,0.055,0.082	0.294
chr11:406348-406538|-|406875|407061	ENSG00000185187.13_4	SIGIRR	chr11	-	406875	407251	407061	407251	406348	406538	chr11:406348-406538|-|406875|407061	31,23,17	40,14,14	18,20,42	245,190,224	200	100	0	0.0	0.279,0.451,0.378	0.035,0.05,0.086	0.312
chr2:85836557-85836709|-|85838514|85838790	ENSG00000168887.11_5	C2orf68	chr2	-	85838514	85838909	85838790	85838909	85836557	85836709	chr2:85836557-85836709|-|85838514|85838790	84,65,79	299,468,340	7,12,24	130,183,154	200	100	3.08738789689e-06	0.000347698503298	0.123,0.065,0.104	0.026,0.032,0.072	0.054
chr2:85836557-85836709|-|85838519|85838790	ENSG00000168887.11_5	C2orf68	chr2	-	85838519	85838909	85838790	85838909	85836557	85836709	chr2:85836557-85836709|-|85838519|85838790	85,63,78	299,468,340	7,14,23	130,183,154	200	100	6.5772687674e-06	0.000635116051273	0.124,0.063,0.103	0.026,0.037,0.069	0.053
chr2:85836557-85836709|-|85838544|85838790	ENSG00000168887.11_5	C2orf68	chr2	-	85838544	85838909	85838790	85838909	85836557	85836709	chr2:85836557-85836709|-|85838544|85838790	84,65,78	299,468,340	7,11,23	130,183,154	200	100	1.20995075759e-06	0.00015586691466	0.123,0.065,0.103	0.026,0.029,0.069	0.056
chr2:85836557-85836709|-|85838596|85838790	ENSG00000168887.11_5	C2orf68	chr2	-	85838596	85838909	85838790	85838909	85836557	85836709	chr2:85836557-85836709|-|85838596|85838790	86,71,81	299,468,340	8,14,23	130,183,154	200	100	2.47375642903e-06	0.000290782586472	0.126,0.071,0.106	0.03,0.037,0.069	0.056
chr1:94017965-94020218|+|94016662|94016602	ENSG00000137942.16_2	FNBP1L	chr1	+	94016503	94016662	94016503	94016602	94017965	94020218	chr1:94017965-94020218|+|94016662|94016602	90,93,133	0,0,0	131,124,123	8,8,6	160	100	2.47485383853e-07	4.17815712548e-05	1.0,1.0,1.0	0.911,0.906,0.928	0.085
chr11:45991365-45991452|-|45992666|45992728	ENSG00000135365.15_6	PHF21A	chr11	-	45992666	45992915	45992728	45992915	45991365	45991452	chr11:45991365-45991452|-|45992666|45992728	17,16,11	0,0,0	10,35,24	4,3,3	162	100	9.6204015041e-06	0.000869970050471	1.0,1.0,1.0	0.607,0.878,0.832	0.228
chr21:47545378-47545531|+|47545200|47544834	ENSG00000142173.15_4	COL6A2	chr21	+	47544798	47545200	47544798	47544834	47545378	47545531	chr21:47545378-47545531|+|47545200|47544834	60,48,53	102,92,147	90,98,65	335,423,352	200	100	5.23547378228e-07	7.75002856452e-05	0.227,0.207,0.153	0.118,0.104,0.085	0.093
chr21:47545378-47545531|+|47545230|47544834	ENSG00000142173.15_4	COL6A2	chr21	+	47544798	47545230	47544798	47544834	47545378	47545531	chr21:47545378-47545531|+|47545230|47544834	60,48,53	102,92,147	90,98,66	335,423,352	200	100	6.03360447826e-07	8.78904675307e-05	0.227,0.207,0.153	0.118,0.104,0.086	0.093
