ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr20:34206642-34206844|+|34206533|34206916	ENSG00000061656.9_6	SPAG4	chr20	+	34206533	34206916	34206533	34206642	34206844	34206916	chr20:34206642-34206844|+|34206533|34206916	48,213,155	16,190,79	59,78,58	7,21,12	200	100	0.00022064521428	0.00425398402315	0.6,0.359,0.495	0.808,0.65,0.707	-0.237
chr20:34206916-34207116|+|34206822|34207232	ENSG00000061656.9_6	SPAG4	chr20	+	34206822	34207232	34206822	34206916	34207116	34207232	chr20:34206916-34207116|+|34206822|34207232	6,64,34	0,7,0	16,29,12	0,0,0	200	100	0.00419809816372	0.0427251688393	1.0,0.821,1.0	1.0,1.0,1.0	-0.06
chr20:34206920-34207116|+|34206822|34207232	ENSG00000061656.9_6	SPAG4	chr20	+	34206822	34207232	34206822	34206920	34207116	34207232	chr20:34206920-34207116|+|34206822|34207232	12,118,72	27,342,175	38,60,27	29,44,37	200	100	1.34933763496e-07	8.83576055234e-06	0.182,0.147,0.171	0.396,0.405,0.267	-0.189
chr20:34208695-34208797|+|34208614|34208856	ENSG00000061656.9_6	SPAG4	chr20	+	34208614	34208856	34208614	34208695	34208797	34208856	chr20:34208695-34208797|+|34208614|34208856	3,19,16	49,333,183	3,7,16	46,65,44	200	100	0.0063591729044	0.058041647335	0.03,0.028,0.042	0.032,0.051,0.154	-0.046
chr20:34214303-34214480|-|34214173|34214593	ENSG00000214078.12_6	CPNE1	chr20	-	34214173	34214593	34214173	34214303	34214480	34214593	chr20:34214303-34214480|-|34214173|34214593	112,163,120	0,10,0	205,170,184	10,11,7	200	100	0.0261637704426	0.168242690208	1.0,0.891,1.0	0.911,0.885,0.929	0.055
chr20:34218412-34218662|-|34218360|34218715	ENSG00000214078.12_6	CPNE1	chr20	-	34218360	34218715	34218360	34218412	34218662	34218715	chr20:34218412-34218662|-|34218360|34218715	119,85,130	839,1412,1131	375,319,277	1633,1833,1968	200	100	3.63408895199e-08	2.87608833381e-06	0.066,0.029,0.054	0.103,0.08,0.066	-0.033
chr20:34218717-34218822|-|34218662|34218883	ENSG00000214078.12_6	CPNE1	chr20	-	34218662	34218883	34218662	34218717	34218822	34218883	chr20:34218717-34218822|-|34218662|34218883	146,123,198	855,1507,1133	411,373,302	1708,1923,2007	200	100	0.000514997933859	0.00848363427213	0.079,0.039,0.08	0.107,0.088,0.07	-0.022
chr20:34218956-34219035|-|34218822|34219085	ENSG00000214078.12_6	CPNE1	chr20	-	34218822	34219085	34218822	34218956	34219035	34219085	chr20:34218956-34219035|-|34218822|34219085	110,53,105	721,1315,1058	181,169,159	1442,1675,1659	179	100	0.0929422754797	0.415698672816	0.079,0.022,0.053	0.066,0.053,0.051	-0.005
chr20:34219947-34220062|-|34219918|34220144	ENSG00000214078.12_6	CPNE1	chr20	-	34219918	34220144	34219918	34219947	34220062	34220144	chr20:34219947-34220062|-|34219918|34220144	12,10,18	0,0,0	15,22,17	4,0,0	200	100	0.192767464191	0.682085756298	1.0,1.0,1.0	0.652,1.0,1.0	0.116
chr20:34220144-34220232|-|34220062|34220307	ENSG00000214078.12_6	CPNE1	chr20	-	34220062	34220307	34220062	34220144	34220232	34220307	chr20:34220144-34220232|-|34220062|34220307	61,76,84	0,5,10	137,133,128	0,8,5	188	100	0.106469963896	0.455763771238	1.0,0.89,0.817	1.0,0.898,0.932	-0.041
chr20:34287373-34287466|+|34287193|34287678	ENSG00000125995.16_3	ROMO1	chr20	+	34287193	34287678	34287193	34287373	34287466	34287678	chr20:34287373-34287466|+|34287193|34287678	14,9,12	0,3,0	8,14,23	0,0,0	193	100	0.438557432995	1.0	1.0,0.609,1.0	1.0,1.0,1.0	-0.13
chr20:34287378-34287466|+|34287363|34287678	ENSG00000125995.16_3	ROMO1	chr20	+	34287363	34287678	34287363	34287378	34287466	34287678	chr20:34287378-34287466|+|34287363|34287678	15,12,13	6,0,0	4,15,18	0,2,0	188	100	0.0314485664999	0.19151724239	0.571,1.0,1.0	1.0,0.8,1.0	-0.076
chr20:34287373-34287554|+|34287193|34287678	ENSG00000125995.16_3	ROMO1	chr20	+	34287193	34287678	34287193	34287373	34287554	34287678	chr20:34287373-34287554|+|34287193|34287678	234,278,313	706,745,1028	250,322,365	644,801,984	200	100	0.146122683233	0.565631730899	0.142,0.157,0.132	0.163,0.167,0.156	-0.018
chr20:34287378-34287554|+|34287326|34287678	ENSG00000125995.16_3	ROMO1	chr20	+	34287326	34287678	34287326	34287378	34287554	34287678	chr20:34287378-34287554|+|34287326|34287678	235,281,314	1597,1995,2064	246,323,360	1374,2008,2358	200	100	0.272344073169	0.848935646001	0.069,0.066,0.071	0.082,0.074,0.071	-0.007
chr20:34326939-34328727|-|34326889|34328809	ENSG00000131051.23_7	RBM39	chr20	-	34326889	34328809	34326889	34326939	34328727	34328809	chr20:34326939-34328727|-|34326889|34328809	131,417,189	8,6,6	433,670,309	8,12,4	200	100	0.182355459942	0.657303277201	0.891,0.972,0.94	0.964,0.965,0.975	-0.034
chr20:34328519-34328745|-|34328446|34328801	ENSG00000131051.23_7	RBM39	chr20	-	34328446	34328801	34328446	34328519	34328745	34328801	chr20:34328519-34328745|-|34328446|34328801	61,82,92	221,437,386	203,272,102	363,587,379	200	100	1.80260768834e-06	8.08997140715e-05	0.121,0.086,0.106	0.219,0.188,0.119	-0.071
chr20:34824425-34824803|+|34824399|34824888	ENSG00000131043.12_4	AAR2	chr20	+	34824399	34824888	34824399	34824425	34824803	34824888	chr20:34824425-34824803|+|34824399|34824888	21,19,14	12,7,13	20,11,21	17,14,11	200	100	0.382421707744	1.0	0.467,0.576,0.35	0.37,0.282,0.488	0.084
chr20:34824704-34824803|+|34824406|34824888	ENSG00000131043.12_4	AAR2	chr20	+	34824406	34824888	34824406	34824704	34824803	34824888	chr20:34824704-34824803|+|34824406|34824888	10,6,22	30,19,39	17,13,11	67,29,49	199	100	0.166343667475	0.617107363461	0.143,0.137,0.221	0.113,0.184,0.101	0.034
chr20:34824425-34824811|+|34824399|34824888	ENSG00000131043.12_4	AAR2	chr20	+	34824399	34824888	34824399	34824425	34824811	34824888	chr20:34824425-34824811|+|34824399|34824888	21,19,18	3,2,3	21,13,22	0,1,7	200	100	0.735829707802	1.0	0.778,0.826,0.75	1.0,0.867,0.611	-0.041
chr20:34824704-34824811|+|34824406|34824888	ENSG00000131043.12_4	AAR2	chr20	+	34824406	34824888	34824406	34824704	34824811	34824888	chr20:34824704-34824811|+|34824406|34824888	10,6,25	2,0,0	18,15,12	0,0,2	200	100	1	1.0	0.714,1.0,1.0	1.0,1.0,0.75	-0.012
chr20:35399547-35399827|-|35399275|35399876	ENSG00000149636.15_4	DSN1	chr20	-	35399275	35399876	35399275	35399547	35399827	35399876	chr20:35399547-35399827|-|35399275|35399876	75,62,112	14,4,10	108,88,65	0,0,9	200	100	0.00208245797886	0.0250774005497	0.728,0.886,0.848	1.0,1.0,0.783	-0.107
chr7:56099747-56099909|-|56099621|56099968	ENSG00000146733.14_3	PSPH	chr7	-	56099621	56099968	56099621	56099747	56099909	56099968	chr7:56099747-56099909|-|56099621|56099968	4,7,0	7,24,5	3,1,12	2,7,8	200	100	0.0995538893671	0.4359969871	0.222,0.127,0.0	0.429,0.067,0.429	-0.192
chr22:38229762-38229923|-|38229690|38229984	ENSG00000100124.15_4	ANKRD54	chr22	-	38229690	38229984	38229690	38229762	38229923	38229984	chr22:38229762-38229923|-|38229690|38229984	32,27,25	0,0,4	33,35,37	0,0,3	200	100	0.604781688893	1.0	1.0,1.0,0.758	1.0,1.0,0.86	-0.034
chr20:36759373-36759494|-|36759215|36759631	ENSG00000198959.12_3	TGM2	chr20	-	36759215	36759631	36759215	36759373	36759494	36759631	chr20:36759373-36759494|-|36759215|36759631	52,56,356	45,15,28	10,10,8	2,1,12	200	100	0.652807102629	1.0	0.366,0.651,0.864	0.714,0.833,0.25	0.028
chr22:42670827-42670993|+|42670714|42671039	ENSG00000182057.5_6	OGFRP1	chr22	+	42670714	42671039	42670714	42670827	42670993	42671039	chr22:42670827-42670993|+|42670714|42671039	23,17,40	11,6,8	18,11,16	12,12,8	200	100	0.0281649471542	0.17723977774	0.511,0.586,0.714	0.429,0.314,0.5	0.189
chr20:44520018-44520207|+|44519951|44520400	ENSG00000064601.18_4	CTSA	chr20	+	44519951	44520400	44519951	44520018	44520207	44520400	chr20:44520018-44520207|+|44519951|44520400	30,11,19	46,34,50	47,68,69	49,45,77	200	100	8.84118012502e-05	0.00201713744439	0.246,0.139,0.16	0.324,0.43,0.309	-0.173
chr20:44520064-44520207|+|44519979|44520400	ENSG00000064601.18_4	CTSA	chr20	+	44519979	44520400	44519979	44520064	44520207	44520400	chr20:44520064-44520207|+|44519979|44520400	53,21,32	1,1,1	63,94,120	0,2,1	200	100	1	1.0	0.964,0.913,0.941	1.0,0.959,0.984	-0.042
chr20:44520666-44520917|+|44520554|44520967	ENSG00000064601.18_4	CTSA	chr20	+	44520554	44520967	44520554	44520666	44520917	44520967	chr20:44520666-44520917|+|44520554|44520967	133,132,123	0,0,0	243,172,284	0,151,0	200	100	0.00217698092208	0.0259692301178	1.0,1.0,1.0	1.0,0.363,1.0	0.212
chr20:44521519-44521617|+|44521390|44521784	ENSG00000064601.18_4	CTSA	chr20	+	44521390	44521784	44521390	44521519	44521617	44521784	chr20:44521519-44521617|+|44521390|44521784	38,20,17	0,4,0	81,105,66	0,0,0	198	100	0.269192085283	0.843540355117	1.0,0.716,1.0	1.0,1.0,1.0	-0.095
chr20:44521784-44521858|+|44521599|44521950	ENSG00000064601.18_4	CTSA	chr20	+	44521599	44521950	44521599	44521784	44521858	44521950	chr20:44521784-44521858|+|44521599|44521950	35,21,16	0,3,6	66,64,47	0,8,4	174	100	0.394509626867	1.0	1.0,0.801,0.605	1.0,0.821,0.871	-0.095
chr20:44523380-44523471|+|44523294|44523540	ENSG00000064601.18_4	CTSA	chr20	+	44523294	44523540	44523294	44523380	44523471	44523540	chr20:44523380-44523471|+|44523294|44523540	101,96,93	91,69,77	153,231,244	109,182,175	191	100	0.461526777521	1.0	0.368,0.421,0.387	0.424,0.399,0.422	-0.023
chr20:44523380-44523632|+|44523288|44523715	ENSG00000064601.18_4	CTSA	chr20	+	44523288	44523715	44523288	44523380	44523632	44523715	chr20:44523380-44523632|+|44523288|44523715	5,4,23	0,0,3	39,30,21	0,0,0	200	100	0.80342870178	1.0	1.0,1.0,0.793	1.0,1.0,1.0	-0.069
chr20:39980860-39980977|+|39980699|39981062	ENSG00000132793.11_2	LPIN3	chr20	+	39980699	39981062	39980699	39980860	39980977	39981062	chr20:39980860-39980977|+|39980699|39981062	20,15,27	8,17,11	36,49,32	12,6,3	200	100	0.00309263892424	0.0339433954819	0.556,0.306,0.551	0.6,0.803,0.842	-0.277
chr20:39981062-39981245|+|39980977|39981339	ENSG00000132793.11_2	LPIN3	chr20	+	39980977	39981339	39980977	39981062	39981245	39981339	chr20:39981062-39981245|+|39980977|39981339	27,34,38	1,9,1	36,44,31	9,5,4	200	100	0.248456993549	0.802551199824	0.931,0.654,0.95	0.667,0.815,0.795	0.086
chr20:39986087-39986239|+|39986000|39986412	ENSG00000132793.11_2	LPIN3	chr20	+	39986000	39986412	39986000	39986087	39986239	39986412	chr20:39986087-39986239|+|39986000|39986412	98,132,105	3,6,6	155,160,120	6,7,3	200	100	0.65384215684	1.0	0.942,0.917,0.897	0.928,0.92,0.952	-0.015
chr20:39986087-39986276|+|39986000|39986412	ENSG00000132793.11_2	LPIN3	chr20	+	39986000	39986412	39986000	39986087	39986276	39986412	chr20:39986087-39986276|+|39986000|39986412	98,132,105	2,7,3	155,160,120	2,9,1	200	100	0.754839883646	1.0	0.961,0.904,0.946	0.975,0.899,0.984	-0.016
chr20:39986412-39986521|+|39986239|39986674	ENSG00000132793.11_2	LPIN3	chr20	+	39986239	39986674	39986239	39986412	39986521	39986674	chr20:39986412-39986521|+|39986239|39986674	79,55,105	21,45,10	158,133,85	13,31,16	200	100	0.154566578963	0.586435729299	0.653,0.379,0.84	0.859,0.682,0.726	-0.132
chr1:23759765-23759917|-|23759569|23760041	ENSG00000088280.19_4	ASAP3	chr1	-	23759569	23760041	23759569	23759765	23759917	23760041	chr1:23759765-23759917|-|23759569|23760041	10,7,9	54,102,66	20,14,13	83,119,92	200	100	0.201590482154	0.700737695122	0.085,0.033,0.064	0.108,0.056,0.066	-0.016
chr1:23759765-23759968|-|23759695|23760041	ENSG00000088280.19_4	ASAP3	chr1	-	23759695	23760041	23759695	23759765	23759968	23760041	chr1:23759765-23759968|-|23759695|23760041	35,62,52	0,3,0	63,67,58	3,2,3	200	100	0.035735203549	0.209977842217	1.0,0.912,1.0	0.913,0.944,0.906	0.05
chr1:23767966-23768147|-|23767842|23768299	ENSG00000088280.19_4	ASAP3	chr1	-	23767842	23768299	23767842	23767966	23768147	23768299	chr1:23767966-23768147|-|23767842|23768299	4,5,7	41,82,80	31,8,19	73,114,82	200	100	0.000348404823223	0.00617910645756	0.047,0.03,0.042	0.175,0.034,0.104	-0.065
chr20:42089238-42089348|+|42089154|42089471	ENSG00000124193.16_4	SRSF6	chr20	+	42089154	42089471	42089154	42089238	42089348	42089471	chr20:42089238-42089348|+|42089154|42089471	33,28,55	54,52,59	32,39,27	39,0,0	200	100	3.8823173993e-05	0.00103983378902	0.234,0.212,0.318	0.291,1.0,1.0	-0.509
chr20:42835638-42835924|-|42835508|42835959	ENSG00000132823.11_3	OSER1	chr20	-	42835508	42835959	42835508	42835638	42835924	42835959	chr20:42835638-42835924|-|42835508|42835959	31,32,68	6,26,9	41,45,35	6,6,7	200	100	0.143846133724	0.559881709908	0.721,0.381,0.791	0.774,0.789,0.714	-0.128
chr20:43533772-43534627|+|43533608|43534737	ENSG00000166913.13_4	YWHAB	chr20	+	43533608	43534737	43533608	43533772	43534627	43534737	chr20:43533772-43534627|+|43533608|43534737	39,37,42	2,2,2	52,42,33	0,1,4	200	100	0.797729330716	1.0	0.907,0.902,0.913	1.0,0.955,0.805	-0.013
chr20:43561175-43561697|+|43560819|43561826	ENSG00000101104.12_2	PABPC1L	chr20	+	43560819	43561826	43560819	43561175	43561697	43561826	chr20:43561175-43561697|+|43560819|43561826	396,527,437	12,10,7	533,508,444	21,12,23	200	100	0.0132552225413	0.100911345623	0.943,0.963,0.969	0.927,0.955,0.906	0.029
chr20:43565371-43565534|+|43565183|43565617	ENSG00000101104.12_2	PABPC1L	chr20	+	43565183	43565617	43565183	43565371	43565534	43565617	chr20:43565371-43565534|+|43565183|43565617	93,123,71	12,18,16	87,73,79	13,18,14	200	100	0.539286929136	1.0	0.795,0.774,0.689	0.77,0.67,0.738	0.027
chr20:44048035-44048112|+|44047934|44048228	ENSG00000124155.18_7	PIGT	chr20	+	44047934	44048228	44047934	44048035	44048112	44048228	chr20:44048035-44048112|+|44047934|44048228	3,9,2	6,5,18	13,13,8	12,34,28	177	100	0.873770243916	1.0	0.22,0.504,0.059	0.38,0.178,0.139	0.029
chr20:44048035-44048147|+|44047934|44048228	ENSG00000124155.18_7	PIGT	chr20	+	44047934	44048228	44047934	44048035	44048147	44048228	chr20:44048035-44048147|+|44047934|44048228	26,27,41	3,4,11	54,75,54	10,13,16	200	100	0.600650907842	1.0	0.813,0.771,0.651	0.73,0.743,0.628	0.045
chr20:44441929-44442075|+|44441758|44442103	ENSG00000175063.17_3	UBE2C	chr20	+	44441758	44442103	44441758	44441929	44442075	44442103	chr20:44441929-44442075|+|44441758|44442103	342,263,372	21,24,18	324,223,233	42,31,31	200	100	6.71101484323e-05	0.00161736776192	0.891,0.846,0.912	0.794,0.782,0.79	0.094
chr20:44442685-44443022|+|44442630|44443109	ENSG00000175063.17_3	UBE2C	chr20	+	44442630	44443109	44442630	44442685	44443022	44443109	chr20:44442685-44443022|+|44442630|44443109	43,35,44	0,0,7	39,25,39	0,9,0	200	100	0.696845281642	1.0	1.0,1.0,0.759	1.0,0.581,1.0	0.059
chr20:44444179-44444492|+|44444174|44444552	ENSG00000175063.17_3	UBE2C	chr20	+	44444174	44444552	44444174	44444179	44444492	44444552	chr20:44444179-44444492|+|44444174|44444552	74,75,86	21,8,26	93,75,75	17,19,30	200	100	0.525048276045	1.0	0.638,0.824,0.623	0.732,0.664,0.556	0.044
chr20:44444294-44444492|+|44444174|44444552	ENSG00000175063.17_3	UBE2C	chr20	+	44444174	44444552	44444174	44444294	44444492	44444552	chr20:44444294-44444492|+|44444174|44444552	36,35,38	10,9,14	57,35,58	15,11,16	200	100	0.810869585116	1.0	0.643,0.66,0.576	0.655,0.614,0.644	-0.011
chr20:44472037-44472165|-|44472006|44472360	ENSG00000101473.17_4	ACOT8	chr20	-	44472006	44472360	44472006	44472037	44472165	44472360	chr20:44472037-44472165|-|44472006|44472360	42,51,77	0,3,2	94,128,56	2,1,4	200	100	0.934160437271	1.0	1.0,0.895,0.951	0.959,0.985,0.875	0.009
chr20:44986021-44986261|-|44985960|44986412	ENSG00000080189.15_5	SLC35C2	chr20	-	44985960	44986412	44985960	44986021	44986261	44986412	chr20:44986021-44986261|-|44985960|44986412	38,30,41	0,0,5	45,58,33	0,0,0	200	100	0.133395726481	0.531757534147	1.0,1.0,0.804	1.0,1.0,1.0	-0.065
chr20:44997604-44999081|-|44997529|44999164	ENSG00000062598.18_5	ELMO2	chr20	-	44997529	44999164	44997529	44997604	44999081	44999164	chr20:44997604-44999081|-|44997529|44999164	11,10,19	10,4,3	29,15,18	8,13,5	200	100	0.967890696415	1.0	0.355,0.556,0.76	0.644,0.366,0.643	0.006
chr17:73624842-73625013|-|73624751|73625190	ENSG00000108469.15_5	RECQL5	chr17	-	73624751	73625190	73624751	73624842	73625013	73625190	chr17:73624842-73625013|-|73624751|73625190	134,156,109	189,314,213	117,99,114	201,243,232	200	100	0.25677229771	0.818801550176	0.262,0.199,0.204	0.225,0.169,0.197	0.025
chr17:73624905-73625013|-|73624751|73625190	ENSG00000108469.15_5	RECQL5	chr17	-	73624751	73625190	73624751	73624905	73625013	73625190	chr17:73624905-73625013|-|73624751|73625190	73,83,60	38,89,58	65,55,72	30,60,32	200	100	0.279411573119	0.861066469417	0.49,0.318,0.341	0.52,0.314,0.529	-0.071
chr17:73626357-73626500|-|73626263|73626714	ENSG00000108469.15_5	RECQL5	chr17	-	73626263	73626714	73626263	73626357	73626500	73626714	chr17:73626357-73626500|-|73626263|73626714	50,44,24	5,3,3	38,38,47	0,5,5	200	100	0.849075775454	1.0	0.833,0.88,0.8	1.0,0.792,0.825	-0.035
chr17:73626772-73626858|-|73626500|73626917	ENSG00000108469.15_5	RECQL5	chr17	-	73626500	73626917	73626500	73626772	73626858	73626917	chr17:73626772-73626858|-|73626500|73626917	29,24,26	175,361,262	34,35,27	208,263,240	186	100	0.0990403810794	0.43400631866	0.082,0.035,0.051	0.081,0.067,0.057	-0.012
chr17:73626791-73626858|-|73626500|73626917	ENSG00000108469.15_5	RECQL5	chr17	-	73626500	73626917	73626500	73626791	73626858	73626917	chr17:73626791-73626858|-|73626500|73626917	14,13,16	0,0,0	21,17,20	0,3,0	167	100	0.72714297006	1.0	1.0,1.0,1.0	1.0,0.772,1.0	0.076
chr20:47682826-47682901|+|47682710|47683047	ENSG00000124207.17_3	CSE1L	chr20	+	47682710	47683047	47682710	47682826	47682901	47683047	chr20:47682826-47682901|+|47682710|47683047	68,49,100	0,0,0	159,110,79	1,7,2	175	100	0.00601379885348	0.0558162743446	1.0,1.0,1.0	0.989,0.9,0.958	0.051
chr20:47710823-47711014|+|47710676|47711151	ENSG00000124207.17_3	CSE1L	chr20	+	47710676	47711151	47710676	47710823	47711014	47711151	chr20:47710823-47711014|+|47710676|47711151	37,33,42	13,14,16	67,52,54	14,4,21	200	100	0.0699793106705	0.342755286934	0.587,0.541,0.568	0.705,0.867,0.563	-0.146
chr20:47711151-47711268|+|47711014|47711500	ENSG00000124207.17_3	CSE1L	chr20	+	47711014	47711500	47711014	47711151	47711268	47711500	chr20:47711151-47711268|+|47711014|47711500	14,26,19	22,9,13	45,53,40	16,18,30	200	100	0.218183531296	0.73810950214	0.241,0.591,0.422	0.584,0.596,0.4	-0.109
chr20:47897107-47897229|+|47897021|47897718	ENSG00000177410.13_6	ZFAS1	chr20	+	47897021	47897718	47897021	47897107	47897229	47897718	chr20:47897107-47897229|+|47897021|47897718	62,25,37	6,0,0	29,22,23	0,0,0	200	100	0.0390937180738	0.225075338805	0.838,1.0,1.0	1.0,1.0,1.0	-0.054
chr20:47897107-47897400|+|47897021|47897718	ENSG00000177410.13_6	ZFAS1	chr20	+	47897021	47897718	47897021	47897107	47897400	47897718	chr20:47897107-47897400|+|47897021|47897718	62,25,37	0,0,0	29,22,23	2,2,0	200	100	0.369173522028	1.0	1.0,1.0,1.0	0.879,0.846,1.0	0.092
chr20:48732146-48732235|-|48732021|48732491	ENSG00000244687.11_3	UBE2V1	chr20	-	48732021	48732491	48732021	48732146	48732235	48732491	chr20:48732146-48732235|-|48732021|48732491	27,24,20	0,0,2	35,37,21	0,0,0	189	100	1	1.0	1.0,1.0,0.841	1.0,1.0,1.0	-0.053
chr20:55092045-55092164|+|55091990|55092257	ENSG00000022277.12_4	RTF2	chr20	+	55091990	55092257	55091990	55092045	55092164	55092257	chr20:55092045-55092164|+|55091990|55092257	32,29,30	16,24,24	34,36,48	26,31,35	200	100	0.670372113097	1.0	0.5,0.377,0.385	0.395,0.367,0.407	0.031
chr20:3172467-3172734|-|3172410|3172820	ENSG00000198171.13_3	DDRGK1	chr20	-	3172410	3172820	3172410	3172467	3172734	3172820	chr20:3172467-3172734|-|3172410|3172820	10,14,18	1,0,0	14,13,9	0,0,0	200	100	1	1.0	0.833,1.0,1.0	1.0,1.0,1.0	-0.056
chr20:3180744-3180987|-|3180685|3181100	ENSG00000198171.13_3	DDRGK1	chr20	-	3180685	3181100	3180685	3180744	3180987	3181100	chr20:3180744-3180987|-|3180685|3181100	31,15,23	1,0,5	16,17,12	0,1,2	200	100	0.2023277864	0.702419623392	0.939,1.0,0.697	1.0,0.895,0.75	-0.003
chr20:2845963-2846033|+|2845793|2846141	ENSG00000132670.20_4	PTPRA	chr20	+	2845793	2846141	2845793	2845963	2846033	2846141	chr20:2845963-2846033|+|2845793|2846141	19,15,27	2,0,0	18,44,34	0,0,0	170	100	1	1.0	0.848,1.0,1.0	1.0,1.0,1.0	-0.051
chr20:2845963-2846076|+|2845793|2846141	ENSG00000132670.20_4	PTPRA	chr20	+	2845793	2846141	2845793	2845963	2846076	2846141	chr20:2845963-2846076|+|2845793|2846141	19,11,27	0,6,0	18,41,34	0,4,0	200	100	0.179222312261	0.649233223104	1.0,0.478,1.0	1.0,0.837,1.0	-0.12
chr20:57242374-57242545|+|57242256|57242653	ENSG00000254995.4_3	STX16-NPEPL1	chr20	+	57242256	57242653	57242256	57242374	57242545	57242653	chr20:57242374-57242545|+|57242256|57242653	21,3,12	3,6,8	15,17,12	10,12,4	200	100	0.942684805371	1.0	0.778,0.2,0.429	0.429,0.415,0.6	-0.012
chr20:57484271-57484509|+|57484216|57484614	ENSG00000087460.25_7	GNAS	chr20	+	57484216	57484614	57484216	57484271	57484509	57484614	chr20:57484271-57484509|+|57484216|57484614	22,27,49	0,4,0	74,52,50	8,12,10	200	100	0.000334199762737	0.00599360890277	1.0,0.771,1.0	0.822,0.684,0.714	0.184
chr20:57484634-57485005|+|57484578|57485029	ENSG00000087460.25_7	GNAS	chr20	+	57484578	57485029	57484578	57484634	57485005	57485029	chr20:57484634-57485005|+|57484578|57485029	42,40,48	1,9,0	82,89,63	22,30,31	200	100	2.26731842232e-05	0.000668051122977	0.955,0.69,1.0	0.651,0.597,0.504	0.298
chr20:57485140-57485388|+|57485062|57485456	ENSG00000087460.25_7	GNAS	chr20	+	57485062	57485456	57485062	57485140	57485388	57485456	chr20:57485140-57485388|+|57485062|57485456	31,21,33	7,5,5	53,56,52	10,11,10	200	100	0.930862594154	1.0	0.689,0.677,0.767	0.726,0.718,0.722	-0.011
chr14:23445350-23445664|-|23445294|23445727	ENSG00000129474.16_5	AJUBA	chr14	-	23445294	23445727	23445294	23445350	23445664	23445727	chr14:23445350-23445664|-|23445294|23445727	50,29,37	4,3,4	50,45,48	7,11,2	200	100	0.369076742658	1.0	0.862,0.829,0.822	0.781,0.672,0.923	0.046
chr14:23445354-23445664|-|23445294|23445727	ENSG00000129474.16_5	AJUBA	chr14	-	23445294	23445727	23445294	23445354	23445664	23445727	chr14:23445354-23445664|-|23445294|23445727	50,29,37	0,0,10	50,45,48	2,0,0	200	100	0.00236364948668	0.0276231072027	1.0,1.0,0.649	0.926,1.0,1.0	-0.092
chr22:39770558-39771948|+|39770320|39772215	ENSG00000100321.15_6	SYNGR1	chr22	+	39770320	39772215	39770320	39770558	39771948	39772215	chr22:39770558-39771948|+|39770320|39772215	6,14,8	0,2,0	23,30,24	1,0,0	200	100	1	1.0	1.0,0.778,1.0	0.92,1.0,1.0	-0.047
chr22:39770558-39772106|+|39770320|39772215	ENSG00000100321.15_6	SYNGR1	chr22	+	39770320	39772215	39770320	39770558	39772106	39772215	chr22:39770558-39772106|+|39770320|39772215	19,25,27	0,6,0	36,53,35	0,7,9	200	100	0.22219082498	0.746539263224	1.0,0.676,1.0	1.0,0.791,0.66	0.075
chr22:39772202-39772520|+|39772056|39772548	ENSG00000100321.15_6	SYNGR1	chr22	+	39772056	39772548	39772056	39772202	39772520	39772548	chr22:39772202-39772520|+|39772056|39772548	3,16,16	3,13,1	19,21,15	0,2,4	200	100	0.0297609261687	0.184382465309	0.333,0.381,0.889	1.0,0.84,0.652	-0.296
chr20:60708244-60708345|+|60708110|60708531	ENSG00000149657.20_4	LSM14B	chr20	+	60708110	60708531	60708110	60708244	60708345	60708531	chr20:60708244-60708345|+|60708110|60708531	19,16,19	16,24,26	32,28,23	22,25,19	200	100	0.1028778646	0.445529703935	0.373,0.25,0.268	0.421,0.359,0.377	-0.089
chr20:60882884-60883076|+|60882743|60883234	ENSG00000130706.13_4	ADRM1	chr20	+	60882743	60883234	60882743	60882884	60883076	60883234	chr20:60882884-60883076|+|60882743|60883234	152,143,160	2763,1839,2780	231,296,207	1992,1849,2761	200	100	9.03769825644e-09	8.21225514902e-07	0.027,0.037,0.028	0.055,0.074,0.036	-0.024
chr20:60883234-60883423|+|60883038|60883526	ENSG00000130706.13_4	ADRM1	chr20	+	60883038	60883526	60883038	60883234	60883423	60883526	chr20:60883234-60883423|+|60883038|60883526	204,155,185	2460,1869,2511	290,347,280	1967,1930,2855	200	100	3.67230412746e-08	2.8827481569e-06	0.04,0.04,0.036	0.069,0.082,0.047	-0.027
chr20:60885137-60885218|-|60885043|60885254	ENSG00000130702.15_3	LAMA5	chr20	-	60885043	60885254	60885043	60885137	60885218	60885254	chr20:60885137-60885218|-|60885043|60885254	13,14,15	0,0,0	10,19,17	1,0,1	181	100	1	1.0	1.0,1.0,1.0	0.847,1.0,0.904	0.083
chr20:60885164-60885233|-|60885044|60885468	ENSG00000130702.15_3	LAMA5	chr20	-	60885044	60885468	60885044	60885164	60885233	60885468	chr20:60885164-60885233|-|60885044|60885468	16,8,27	0,0,6	16,33,20	0,0,0	169	100	0.00852946346707	0.072615494449	1.0,1.0,0.727	1.0,1.0,1.0	-0.091
