ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr18:44663605-44663683|-|44662820|44676748	ENSG00000167220.12_7	HDHD2	chr18	-	44663605	44663683	44662672	44662820	44676748	44676871	chr18:44663605-44663683|-|44662820|44676748	12,29,33	71,107,83	6,7,16	104,119,112	178	100	5.72126479192e-07	4.84034784196e-05	0.087,0.132,0.183	0.031,0.032,0.074	0.088
chr18:44663605-44663704|-|44662820|44676748	ENSG00000167220.12_7	HDHD2	chr18	-	44663605	44663704	44662672	44662820	44676748	44676871	chr18:44663605-44663704|-|44662820|44676748	14,35,38	71,107,83	8,8,20	104,119,112	199	100	4.07933471114e-07	3.62139842822e-05	0.09,0.141,0.187	0.037,0.033,0.082	0.089
chr18:44663605-44663730|-|44662820|44676748	ENSG00000167220.12_7	HDHD2	chr18	-	44663605	44663730	44662672	44662820	44676748	44676871	chr18:44663605-44663730|-|44662820|44676748	17,29,33	71,107,83	8,8,20	104,119,112	200	100	2.73292951913e-06	0.00018519187301	0.107,0.119,0.166	0.037,0.033,0.082	0.08
chr8:120233189-120233218|+|120220332|120233826	ENSG00000147676.14_3	MAL2	chr8	+	120233189	120233218	120220187	120220332	120233826	120233997	chr8:120233189-120233218|+|120220332|120233826	4,3,3	6,12,10	0,2,0	8,23,5	129	100	0.000159368551213	0.00540364224751	0.341,0.162,0.189	0.0,0.063,0.0	0.21
chr2:55480825-55480923|-|55476670|55481176	ENSG00000085760.14_2	MTIF2	chr2	-	55480825	55480923	55476530	55476670	55481176	55481337	chr2:55480825-55480923|-|55476670|55481176	10,4,1	35,20,45	0,0,0	25,28,36	198	100	3.92905410268e-05	0.0017377876514	0.126,0.092,0.011	0.0,0.0,0.0	0.076
chr18:56601667-56601846|+|56587865|56606676	ENSG00000074657.13_5	ZNF532	chr18	+	56601667	56601846	56587754	56587865	56606676	56606853	chr18:56601667-56601846|+|56587865|56606676	327,210,324	17,12,19	419,486,368	45,56,39	200	100	0.000157048483539	0.00534091973544	0.906,0.897,0.895	0.823,0.813,0.825	0.079
chrX:149996778-149996841|-|149963959|149999703	ENSG00000102181.21_5	CD99L2	chrX	-	149996778	149996841	149963890	149963959	149999703	149999766	chrX:149996778-149996841|-|149963959|149999703	8,11,14	6,11,7	4,17,0	35,53,27	163	100	6.0806861879e-08	6.67928095822e-06	0.45,0.38,0.551	0.066,0.164,0.0	0.384
chrX:149996778-149996841|-|149983409|149999703	ENSG00000102181.21_5	CD99L2	chrX	-	149996778	149996841	149983334	149983409	149999703	149999766	chrX:149996778-149996841|-|149983409|149999703	8,11,12	0,0,4	4,13,0	8,7,7	163	100	2.48467279457e-05	0.0011926934982	1.0,1.0,0.648	0.235,0.533,0.0	0.627
chrX:149996778-149996841|-|149984551|149999703	ENSG00000102181.21_5	CD99L2	chrX	-	149996778	149996841	149984479	149984551	149999703	149999766	chrX:149996778-149996841|-|149984551|149999703	31,45,59	61,58,87	14,17,6	558,674,509	163	100	0	0.0	0.238,0.322,0.294	0.015,0.015,0.007	0.272
chrX:149996778-149996865|-|149984551|149999703	ENSG00000102181.21_5	CD99L2	chrX	-	149996778	149996865	149984479	149984551	149999703	149999766	chrX:149996778-149996865|-|149984551|149999703	22,30,54	61,58,87	6,8,4	558,674,509	187	100	0	0.0	0.162,0.217,0.249	0.006,0.006,0.004	0.204
chr5:6653559-6653709|+|6652121|6656190	ENSG00000145545.12_3	SRD5A1	chr5	+	6653559	6653709	6651954	6652121	6656190	6656292	chr5:6653559-6653709|+|6652121|6656190	28,32,50	96,95,111	52,51,50	322,350,292	200	100	8.99600427817e-07	7.14196109772e-05	0.127,0.144,0.184	0.075,0.068,0.079	0.078
chr5:6653559-6653742|+|6652121|6656190	ENSG00000145545.12_3	SRD5A1	chr5	+	6653559	6653742	6651954	6652121	6656190	6656292	chr5:6653559-6653742|+|6652121|6656190	28,30,50	96,95,111	53,52,50	322,350,292	200	100	2.5191600449e-06	0.000173312164379	0.127,0.136,0.184	0.076,0.069,0.079	0.074
chr5:6653559-6653749|+|6652121|6656190	ENSG00000145545.12_3	SRD5A1	chr5	+	6653559	6653749	6651954	6652121	6656190	6656292	chr5:6653559-6653749|+|6652121|6656190	50,46,64	96,95,111	99,92,87	322,350,292	200	100	4.130451439e-05	0.00181378507957	0.207,0.195,0.224	0.133,0.116,0.13	0.082
chr5:6653559-6654042|+|6652121|6656190	ENSG00000145545.12_3	SRD5A1	chr5	+	6653559	6654042	6651954	6652121	6656190	6656292	chr5:6653559-6654042|+|6652121|6656190	28,30,50	96,95,111	54,51,50	322,350,292	200	100	2.52302942638e-06	0.000173492215164	0.127,0.136,0.184	0.077,0.068,0.079	0.074
chr5:141026701-141026712|-|141026289|141026964	ENSG00000197948.11_3	FCHSD1	chr5	-	141026701	141026712	141025653	141026289	141026964	141027398	chr5:141026701-141026712|-|141026289|141026964	19,13,7	0,0,0	19,22,33	9,2,2	111	100	1.41951418263e-05	0.000751240219327	1.0,1.0,1.0	0.655,0.908,0.937	0.167
chr18:77676223-77676479|-|77664183|77693968	ENSG00000122490.19_3	PQLC1	chr18	-	77676223	77676479	77664140	77664183	77693968	77694022	chr18:77676223-77676479|-|77664183|77693968	7,3,2	23,16,21	0,0,0	24,24,22	200	100	5.95267608814e-05	0.00244882155076	0.132,0.086,0.045	0.0,0.0,0.0	0.088
chr19:1433737-1433826|+|1432680|1434738	ENSG00000071626.16_4	DAZAP1	chr19	+	1433737	1433826	1432501	1432680	1434738	1435686	chr19:1433737-1433826|+|1432680|1434738	13,18,25	39,24,29	0,6,3	29,15,31	189	100	7.61826722262e-06	0.000444945397671	0.15,0.284,0.313	0.0,0.175,0.049	0.174
chr19:1615283-1615479|-|1612429|1615684	ENSG00000071564.16_7	TCF3	chr19	-	1615283	1615479	1612205	1612429	1615684	1615820	chr19:1615283-1615479|-|1612429|1615684	29,23,46	67,92,58	6,29,37	129,114,148	200	100	7.86932320201e-05	0.00306775567079	0.178,0.111,0.284	0.023,0.113,0.111	0.109
chr19:1615422-1615519|-|1612429|1615684	ENSG00000071564.16_7	TCF3	chr19	-	1615422	1615519	1612205	1612429	1615684	1615803	chr19:1615422-1615519|-|1612429|1615684	902,769,830	67,92,58	615,472,661	129,114,148	197	100	2.77555756156e-15	9.22233879488e-13	0.872,0.809,0.879	0.708,0.678,0.694	0.16
chr19:1615422-1615519|-|1612432|1615684	ENSG00000071564.16_7	TCF3	chr19	-	1615422	1615519	1612205	1612432	1615684	1615803	chr19:1615422-1615519|-|1612432|1615684	899,766,830	302,449,419	616,474,660	519,556,609	197	100	1.79035747339e-08	2.26423002774e-06	0.602,0.464,0.501	0.376,0.302,0.355	0.178
chr19:7708050-7708127|+|7707934|7709499	ENSG00000076944.16_5	STXBP2	chr19	+	7708050	7708127	7707868	7707934	7709499	7709638	chr19:7708050-7708127|+|7707934|7709499	889,1593,1214	102,38,123	756,837,907	88,96,124	177	100	0.000168221429942	0.0056426762815	0.831,0.959,0.848	0.829,0.831,0.805	0.058
chr19:7712337-7712397|+|7712133|7712610	ENSG00000076944.16_5	STXBP2	chr19	+	7712337	7712397	7712047	7712133	7712610	7712696	chr19:7712337-7712397|+|7712133|7712610	557,1214,757	105,34,77	350,457,557	77,60,107	160	100	8.39453577143e-05	0.00322697192662	0.768,0.957,0.86	0.74,0.826,0.765	0.085
chr19:7986307-7986445|+|7986004|7986589	ENSG00000104976.12_4	SNAPC2	chr19	+	7986307	7986445	7985899	7986004	7986589	7986658	chr19:7986307-7986445|+|7986004|7986589	128,74,163	1,0,2	172,202,242	11,20,6	200	100	4.05506818124e-07	3.60263205436e-05	0.985,1.0,0.976	0.887,0.835,0.953	0.095
chr16:732952-733060|-|732874|733166	ENSG00000161999.12_5	JMJD8	chr16	-	732952	733060	731669	732874	733166	733234	chr16:732952-733060|-|732874|733166	627,668,792	69,28,21	462,594,546	65,55,48	200	100	0.000126347891562	0.00447810044189	0.82,0.923,0.95	0.78,0.844,0.85	0.073
chr16:732952-733081|-|732874|733166	ENSG00000161999.12_5	JMJD8	chr16	-	732952	733081	731669	732874	733166	733234	chr16:732952-733081|-|732874|733166	582,635,742	69,28,21	437,566,507	65,55,48	200	100	0.000191770016169	0.00625204500997	0.808,0.919,0.946	0.771,0.837,0.841	0.075
chr16:734041-734155|-|733909|734233	ENSG00000161999.12_5	JMJD8	chr16	-	734041	734155	733860	733909	734233	734303	chr16:734041-734155|-|733909|734233	182,192,268	30,37,46	8,13,28	11,32,38	200	100	0	0.0	0.752,0.722,0.744	0.267,0.169,0.269	0.504
chr19:8548042-8548095|+|8539128|8550486	ENSG00000099783.12_7	HNRNPM	chr19	+	8548042	8548095	8539050	8539128	8550486	8550532	chr19:8548042-8548095|+|8539128|8550486	1311,862,1197	816,501,854	692,679,779	588,640,744	153	100	8.72795587864e-05	0.00332885604855	0.512,0.529,0.478	0.435,0.409,0.406	0.09
chr2:203962269-203962356|+|203949292|203964351	ENSG00000144426.18_3	NBEAL1	chr2	+	203962269	203962356	203949185	203949292	203964351	203964435	chr2:203962269-203962356|+|203949292|203964351	17,10,18	31,12,26	9,8,4	52,46,10	187	100	7.80196485549e-05	0.00305091137519	0.227,0.308,0.27	0.085,0.085,0.176	0.153
chr19:9544750-9544941|-|9544462|9545473	ENSG00000174652.19_4	ZNF266	chr19	-	9544750	9544941	9544343	9544462	9545473	9545535	chr19:9544750-9544941|-|9544462|9545473	39,57,61	0,0,0	61,67,66	5,8,0	200	100	1.34883758799e-05	0.000721304717825	1.0,1.0,1.0	0.859,0.807,1.0	0.111
chr19:9544865-9544911|-|9544462|9545473	ENSG00000174652.19_4	ZNF266	chr19	-	9544865	9544911	9544343	9544462	9545473	9545535	chr19:9544865-9544911|-|9544462|9545473	83,70,95	0,0,0	81,78,47	5,8,0	146	100	2.2465541318e-05	0.00109763335018	1.0,1.0,1.0	0.917,0.87,1.0	0.071
chr6:43748468-43748538|+|43746655|43749692	ENSG00000112715.21_8	VEGFA	chr6	+	43748468	43748538	43746625	43746655	43749692	43749824	chr6:43748468-43748538|+|43746655|43749692	91,212,127	137,278,231	5,14,8	52,61,60	170	100	7.14650560951e-13	1.77755561464e-10	0.281,0.31,0.244	0.054,0.119,0.073	0.196
chr6:43748468-43748616|+|43746655|43749692	ENSG00000112715.21_8	VEGFA	chr6	+	43748468	43748616	43746625	43746655	43749692	43749824	chr6:43748468-43748616|+|43746655|43749692	92,212,127	137,278,231	5,14,8	52,61,60	200	100	5.82200954113e-13	1.46956625195e-10	0.251,0.276,0.216	0.046,0.103,0.063	0.177
chr6:43748476-43748522|+|43746655|43749692	ENSG00000112715.21_8	VEGFA	chr6	+	43748476	43748522	43746625	43746655	43749692	43749824	chr6:43748476-43748522|+|43746655|43749692	31,41,21	137,278,231	1,0,3	52,61,60	146	100	4.9864974816e-08	5.57929215667e-06	0.134,0.092,0.059	0.013,0.0,0.033	0.08
chr6:43748476-43748540|+|43746655|43749692	ENSG00000112715.21_8	VEGFA	chr6	+	43748476	43748540	43746625	43746655	43749692	43749824	chr6:43748476-43748540|+|43746655|43749692	106,235,178	137,278,231	8,7,13	52,61,60	164	100	6.66133814775e-16	2.36999128752e-13	0.321,0.34,0.32	0.086,0.065,0.117	0.238
chr6:43749661-43749824|+|43746655|43752277	ENSG00000112715.21_8	VEGFA	chr6	+	43749661	43749824	43746625	43746655	43752277	43752299	chr6:43749661-43749824|+|43746655|43752277	383,810,605	293,609,461	47,74,72	92,120,129	200	100	1.14596110379e-11	2.4943156928e-09	0.395,0.399,0.396	0.203,0.236,0.218	0.178
chr6:43749689-43749824|+|43746655|43752277	ENSG00000112715.21_8	VEGFA	chr6	+	43749689	43749824	43746625	43746655	43752277	43752299	chr6:43749689-43749824|+|43746655|43752277	383,810,605	293,609,461	47,74,71	92,120,129	200	100	8.92441676115e-12	1.96340369756e-09	0.395,0.399,0.396	0.203,0.236,0.216	0.178
chr19:9646077-9646196|-|9645955|9646883	ENSG00000130818.12_4	ZNF426	chr19	-	9646077	9646196	9645863	9645955	9646883	9647245	chr19:9646077-9646196|-|9645955|9646883	7,8,13	46,35,61	4,2,3	55,111,43	200	100	2.10957402906e-05	0.00104149180796	0.071,0.103,0.096	0.035,0.009,0.034	0.064
chr19:9646101-9646196|-|9645955|9646883	ENSG00000130818.12_4	ZNF426	chr19	-	9646101	9646196	9645863	9645955	9646883	9647245	chr19:9646101-9646196|-|9645955|9646883	12,7,13	46,35,61	3,3,6	55,111,43	195	100	3.9395518647e-05	0.00174192829242	0.118,0.093,0.099	0.027,0.014,0.067	0.067
chr4:57213783-57213900|-|57211456|57215428	ENSG00000157426.14_3	AASDH	chr4	-	57213783	57213900	57211292	57211456	57215428	57216224	chr4:57213783-57213900|-|57211456|57215428	12,28,14	81,120,68	2,2,1	74,78,53	200	100	1.22474630437e-09	1.95325699613e-07	0.069,0.104,0.093	0.013,0.013,0.009	0.077
chr4:57250235-57250415|-|57248763|57253527	ENSG00000157426.14_3	AASDH	chr4	-	57250235	57250415	57247924	57248763	57253527	57253674	chr4:57250235-57250415|-|57248763|57253527	73,92,69	12,2,5	75,90,42	28,29,15	200	100	5.15258191225e-07	4.41525279616e-05	0.753,0.958,0.873	0.573,0.608,0.583	0.273
chr19:10919082-10919256|+|10916643|10922939	ENSG00000079805.16_5	DNM2	chr19	+	10919082	10919256	10916591	10916643	10922939	10923053	chr19:10919082-10919256|+|10916643|10922939	316,332,395	33,12,42	239,283,247	201,118,197	200	100	0	0.0	0.827,0.933,0.825	0.373,0.545,0.385	0.427
chr19:10919244-10919524|+|10916643|10922939	ENSG00000079805.16_5	DNM2	chr19	+	10919244	10919524	10916591	10916643	10922939	10923053	chr19:10919244-10919524|+|10916643|10922939	163,147,178	33,12,42	103,148,127	201,118,197	200	100	0	0.0	0.712,0.86,0.679	0.204,0.385,0.244	0.473
chr13:31195209-31195358|+|31192193|31195900	ENSG00000132952.12_4	USPL1	chr13	+	31195209	31195358	31192056	31192193	31195900	31196029	chr13:31195209-31195358|+|31192193|31195900	52,55,38	32,18,13	33,15,7	20,34,31	200	100	0.000181840399867	0.00599846434691	0.448,0.604,0.594	0.452,0.181,0.101	0.304
chr9:131087421-131087560|+|131085426|131088057	ENSG00000167113.11_4	COQ4	chr9	+	131087421	131087560	131085294	131085426	131088057	131088679	chr9:131087421-131087560|+|131085426|131088057	166,118,145	13,8,7	109,100,123	19,20,16	200	100	0.000130549954351	0.00459675232493	0.865,0.881,0.912	0.741,0.714,0.794	0.136
chr19:11666159-11666390|-|11666068|11670005	ENSG00000130165.10_5	ELOF1	chr19	-	11666159	11666390	11665988	11666068	11670005	11670051	chr19:11666159-11666390|-|11666068|11670005	6,11,20	42,27,16	4,1,0	19,30,27	200	100	1.05750205348e-05	0.000585727237702	0.067,0.169,0.385	0.095,0.016,0.0	0.17
chr3:15616483-15616547|-|15614749|15621416	ENSG00000131373.14_4	HACL1	chr3	-	15616483	15616547	15614665	15614749	15621416	15621552	chr3:15616483-15616547|-|15614749|15621416	226,259,198	1,2,2	178,148,187	5,9,9	164	100	6.84796640094e-06	0.000404968873057	0.993,0.987,0.984	0.956,0.909,0.927	0.057
chr19:12856193-12856339|+|12849472|12858208	ENSG00000198356.11_4	ASNA1	chr19	+	12856193	12856339	12849324	12849472	12858208	12858406	chr19:12856193-12856339|+|12849472|12858208	25,22,27	0,2,0	13,25,19	1,7,13	200	100	2.38847677336e-06	0.000165838804446	1.0,0.846,1.0	0.867,0.641,0.422	0.305
chr19:12856193-12856573|+|12849472|12858208	ENSG00000198356.11_4	ASNA1	chr19	+	12856193	12856573	12849324	12849472	12858208	12858406	chr19:12856193-12856573|+|12849472|12858208	25,24,27	0,2,0	12,23,19	1,7,13	200	100	1.25397429263e-06	9.51683013945e-05	1.0,0.857,1.0	0.857,0.622,0.422	0.319
chr19:13189485-13189549|+|13186485|13192493	ENSG00000008441.16_5	NFIX	chr19	+	13189485	13189549	13186348	13186485	13192493	13192649	chr19:13189485-13189549|+|13186485|13192493	543,361,540	147,132,198	481,608,371	331,478,288	164	100	8.10462807976e-15	2.5285532682e-12	0.693,0.625,0.624	0.47,0.437,0.44	0.198
chr19:19643117-19643322|+|19640326|19643440	ENSG00000258674.5_7	AC011448.1	chr19	+	19643117	19643322	19640172	19640326	19643440	19643549	chr19:19643117-19643322|+|19640326|19643440	28,13,35	1,1,4	8,10,13	10,5,7	200	100	1.35631353215e-06	0.000101627416469	0.933,0.867,0.814	0.286,0.5,0.481	0.449
chr19:19643131-19643322|+|19640326|19643440	ENSG00000258674.5_7	AC011448.1	chr19	+	19643131	19643322	19640172	19640326	19643440	19643549	chr19:19643131-19643322|+|19640326|19643440	29,13,31	1,1,4	8,10,13	10,5,7	200	100	2.38180809953e-06	0.000165488177844	0.935,0.867,0.795	0.286,0.5,0.481	0.443
chr19:14593500-14593599|-|14591590|14602467	ENSG00000123159.16_4	GIPC1	chr19	-	14593500	14593599	14591404	14591590	14602467	14602555	chr19:14593500-14593599|-|14591590|14602467	3072,3831,4277	238,512,286	1649,1986,2039	241,369,279	199	100	1.89780746895e-07	1.83547487737e-05	0.866,0.79,0.883	0.775,0.73,0.786	0.083
chr19:14593500-14593631|-|14591590|14602467	ENSG00000123159.16_4	GIPC1	chr19	-	14593500	14593631	14591404	14591590	14602467	14602555	chr19:14593500-14593631|-|14591590|14602467	3075,3830,4262	238,512,286	1645,1981,2039	241,369,279	200	100	1.86944695502e-07	1.80918693405e-05	0.866,0.789,0.882	0.773,0.729,0.785	0.083
chr19:17444230-17444392|-|17444048|17444498	ENSG00000074855.11_4	ANO8	chr19	-	17444230	17444392	17443909	17444048	17444498	17444609	chr19:17444230-17444392|-|17444048|17444498	232,293,254	3,4,6	241,243,198	42,74,27	200	100	0	0.0	0.975,0.973,0.955	0.742,0.621,0.786	0.251
chr19:17444239-17444363|-|17444048|17444498	ENSG00000074855.11_4	ANO8	chr19	-	17444239	17444363	17443909	17444048	17444498	17444609	chr19:17444239-17444363|-|17444048|17444498	258,339,272	3,4,6	284,291,251	42,74,27	200	100	0	0.0	0.977,0.977,0.958	0.772,0.663,0.823	0.218
chr19:19212589-19212600|+|19207014|19215721	ENSG00000181035.13_2	SLC25A42	chr19	+	19212589	19212600	19206751	19207014	19215721	19216043	chr19:19212589-19212600|+|19207014|19215721	10,7,21	1,0,0	5,16,8	4,5,1	111	100	1.98664586004e-05	0.000991980601736	0.9,1.0,1.0	0.53,0.742,0.878	0.25
chr19:19308011-19308060|+|19307855|19308329	ENSG00000064490.14_5	RFXANK	chr19	+	19308011	19308060	19307774	19307855	19308329	19308430	chr19:19308011-19308060|+|19307855|19308329	302,415,397	234,95,208	263,312,317	282,305,358	149	100	0.000281003432947	0.008469733448	0.464,0.746,0.562	0.385,0.407,0.373	0.202
chr19:53843489-53843748|+|53837045|53844487	ENSG00000213799.12_4	ZNF845	chr19	+	53843489	53843748	53837001	53837045	53844487	53844575	chr19:53843489-53843748|+|53837045|53844487	11,5,3	37,31,24	1,2,0	54,58,20	200	100	4.2895035578e-06	0.000272422116095	0.129,0.075,0.059	0.009,0.017,0.0	0.079
chr19:53843491-53843748|+|53837045|53844487	ENSG00000213799.12_4	ZNF845	chr19	+	53843491	53843748	53837001	53837045	53844487	53844575	chr19:53843491-53843748|+|53837045|53844487	10,4,3	37,31,24	1,1,0	54,58,20	200	100	7.84931919051e-06	0.000455663156529	0.119,0.061,0.059	0.009,0.009,0.0	0.074
chr19:53843495-53843748|+|53837045|53844487	ENSG00000213799.12_4	ZNF845	chr19	+	53843495	53843748	53837001	53837045	53844487	53844575	chr19:53843495-53843748|+|53837045|53844487	9,4,5	37,31,24	3,1,0	54,58,20	200	100	3.30844939089e-05	0.0015103480224	0.108,0.061,0.094	0.027,0.009,0.0	0.076
chr20:17953334-17953394|+|17950773|17956326	ENSG00000125871.14_4	MGME1	chr20	+	17953334	17953394	17950673	17950773	17956326	17956546	chr20:17953334-17953394|+|17950773|17956326	44,25,42	14,8,4	24,11,14	24,10,15	160	100	1.08946769376e-05	0.00060091032688	0.663,0.661,0.868	0.385,0.407,0.368	0.344
chr20:17953349-17953394|+|17950773|17956326	ENSG00000125871.14_4	MGME1	chr20	+	17953349	17953394	17950673	17950773	17956326	17956546	chr20:17953349-17953394|+|17950773|17956326	48,25,43	14,8,4	24,13,14	24,10,15	145	100	7.31636346329e-06	0.000429356855863	0.703,0.683,0.881	0.408,0.473,0.392	0.331
chr20:17953349-17953394|+|17951013|17956326	ENSG00000125871.14_4	MGME1	chr20	+	17953349	17953394	17950699	17951013	17956326	17956546	chr20:17953349-17953394|+|17951013|17956326	143,54,98	322,233,320	56,39,51	359,334,270	145	100	8.1200203339e-08	8.69817826092e-06	0.234,0.138,0.174	0.097,0.075,0.115	0.086
chr19:30101322-30101539|+|30099616|30102768	ENSG00000105171.10_4	POP4	chr19	+	30101322	30101539	30099563	30099616	30102768	30102846	chr19:30101322-30101539|+|30099616|30102768	701,657,685	11,5,0	436,447,551	14,30,14	200	100	2.71103695049e-10	4.81154147663e-08	0.97,0.985,1.0	0.94,0.882,0.952	0.06
chr16:1836817-1836956|+|1836656|1837677	ENSG00000095906.17_5	NUBP2	chr16	+	1836817	1836956	1836537	1836656	1837677	1837741	chr16:1836817-1836956|+|1836656|1837677	502,633,736	82,103,81	321,424,457	114,166,175	200	100	1.11022302463e-16	4.19321118607e-14	0.754,0.754,0.82	0.585,0.561,0.566	0.205
chr17:79864858-79865133|-|79864774|79865429	ENSG00000185813.10_5	PCYT2	chr17	-	79864858	79865133	79864635	79864774	79865429	79865474	chr17:79864858-79865133|-|79864774|79865429	60,272,96	111,121,116	18,31,23	217,362,232	200	100	0	0.0	0.213,0.529,0.293	0.04,0.041,0.047	0.302
chr6:32138713-32138732|-|32138377|32139073	ENSG00000204310.13_4	AGPAT1	chr6	-	32138713	32138732	32138201	32138377	32139073	32139282	chr6:32138713-32138732|-|32138377|32139073	100,111,130	0,9,4	117,172,135	23,7,20	119	100	0.000122771987807	0.00437309257614	1.0,0.912,0.965	0.81,0.954,0.85	0.088
chr19:35496588-35496835|+|35491390|35500022	ENSG00000089351.14_4	GRAMD1A	chr19	+	35496588	35496835	35491359	35491390	35500022	35500233	chr19:35496588-35496835|+|35491390|35500022	111,36,83	142,183,185	24,15,18	83,110,123	200	100	6.86306214925e-05	0.00275065109154	0.281,0.09,0.183	0.126,0.064,0.068	0.099
chr19:36000812-36000886|-|35996888|36001085	ENSG00000161249.21_6	DMKN	chr19	-	36000812	36000886	35996840	35996888	36001085	36001412	chr19:36000812-36000886|-|35996888|36001085	394,378,343	1108,1065,1090	104,107,162	532,629,616	174	100	2.25229637263e-06	0.000157812545817	0.17,0.169,0.153	0.101,0.089,0.131	0.057
chr19:36000812-36000886|-|35996951|36001085	ENSG00000161249.21_6	DMKN	chr19	-	36000812	36000886	35996840	35996951	36001085	36001412	chr19:36000812-36000886|-|35996951|36001085	11,2,5	19,21,21	2,0,0	16,10,17	174	100	5.96612555162e-05	0.00245238066586	0.25,0.052,0.12	0.067,0.0,0.0	0.118
chr19:36000812-36000886|-|35997087|36001085	ENSG00000161249.21_6	DMKN	chr19	-	36000812	36000886	35997027	35997087	36001085	36001412	chr19:36000812-36000886|-|35997087|36001085	7,20,14	20,32,49	1,0,2	5,18,23	174	100	3.09921124686e-06	0.000205954843173	0.167,0.264,0.141	0.103,0.0,0.048	0.14
chr19:40782124-40782237|-|40771258|40788123	ENSG00000105221.17_6	AKT2	chr19	-	40782124	40782237	40771165	40771258	40788123	40788351	chr19:40782124-40782237|-|40771258|40788123	24,12,15	0,1,2	11,11,8	9,7,4	200	100	3.49372906272e-07	3.1588275283e-05	1.0,0.857,0.789	0.379,0.44,0.5	0.442
chr19:41222491-41222608|-|41220540|41222766	ENSG00000123815.12_6	COQ8B	chr19	-	41222491	41222608	41220435	41220540	41222766	41222801	chr19:41222491-41222608|-|41220540|41222766	5,39,25	0,2,1	7,21,13	1,12,3	200	100	3.98124741752e-05	0.00175757717611	1.0,0.907,0.926	0.778,0.467,0.684	0.301
chr19:41222491-41222631|-|41220540|41222766	ENSG00000123815.12_6	COQ8B	chr19	-	41222491	41222631	41220435	41220540	41222766	41222801	chr19:41222491-41222631|-|41220540|41222766	4,35,22	0,2,1	7,19,12	1,12,3	200	100	6.91117440932e-05	0.00276747322067	1.0,0.897,0.917	0.778,0.442,0.667	0.309
chr19:44116140-44116292|-|44112259|44118380	ENSG00000131116.12_3	ZNF428	chr19	-	44116140	44116292	44111779	44112259	44118380	44118586	chr19:44116140-44116292|-|44112259|44118380	38,102,57	257,407,309	3,3,13	716,925,869	200	100	0	0.0	0.069,0.111,0.084	0.002,0.002,0.007	0.084
chr19:44116140-44116292|-|44112755|44118380	ENSG00000131116.12_3	ZNF428	chr19	-	44116140	44116292	44112656	44112755	44118380	44118586	chr19:44116140-44116292|-|44112755|44118380	24,60,32	39,52,47	3,2,6	24,45,32	200	100	1.44406708813e-11	3.10135654708e-09	0.235,0.366,0.254	0.059,0.022,0.086	0.229
chr19:46280521-46280817|-|46278292|46280924	ENSG00000104936.17_4	DMPK	chr19	-	46280521	46280817	46278206	46278292	46280924	46281212	chr19:46280521-46280817|-|46278292|46280924	0,10,1	7,8,16	0,0,0	18,16,25	200	100	0.000284418181812	0.00855164608716	0.0,0.385,0.03	0.0,0.0,0.0	0.138
chr19:46280521-46280848|-|46278292|46280924	ENSG00000104936.17_4	DMPK	chr19	-	46280521	46280848	46278206	46278292	46280924	46281131	chr19:46280521-46280848|-|46278292|46280924	140,215,228	7,8,16	88,99,95	18,16,25	200	100	1.51619287125e-08	1.9415182076e-06	0.909,0.931,0.877	0.71,0.756,0.655	0.199
chr19:46280584-46280785|-|46278292|46280924	ENSG00000104936.17_4	DMPK	chr19	-	46280584	46280785	46278206	46278292	46280924	46281212	chr19:46280584-46280785|-|46278292|46280924	123,187,227	7,8,16	110,123,88	18,16,25	200	100	6.18505771555e-06	0.000371715544874	0.898,0.921,0.876	0.753,0.794,0.638	0.17
chr19:46280584-46280817|-|46278292|46280924	ENSG00000104936.17_4	DMPK	chr19	-	46280584	46280817	46278206	46278292	46280924	46281212	chr19:46280584-46280817|-|46278292|46280924	123,197,227	7,8,16	110,123,87	18,16,25	200	100	4.5224964933e-06	0.000284918208103	0.898,0.925,0.876	0.753,0.794,0.635	0.172
chr19:46280599-46280785|-|46278292|46280924	ENSG00000104936.17_4	DMPK	chr19	-	46280599	46280785	46278206	46278292	46280924	46281212	chr19:46280599-46280785|-|46278292|46280924	41,73,85	7,8,16	30,33,26	18,16,25	200	100	2.81294941118e-07	2.60081215004e-05	0.745,0.82,0.726	0.455,0.508,0.342	0.329
chr19:46280599-46280817|-|46278292|46280924	ENSG00000104936.17_4	DMPK	chr19	-	46280599	46280817	46278206	46278292	46280924	46281212	chr19:46280599-46280817|-|46278292|46280924	41,83,85	7,8,16	30,33,25	18,16,25	200	100	1.86079776254e-07	1.80138498044e-05	0.745,0.838,0.726	0.455,0.508,0.333	0.338
chr19:46280652-46280817|-|46278292|46280924	ENSG00000104936.17_4	DMPK	chr19	-	46280652	46280817	46278206	46278292	46280924	46281212	chr19:46280652-46280817|-|46278292|46280924	1,10,0	7,8,16	0,0,0	18,16,25	200	100	0.000183160088427	0.00603096969285	0.067,0.385,0.0	0.0,0.0,0.0	0.151
