ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr11:504823-504972:506608-506682|-|502181|507112	ENSG00000023191.17_3	RNH1	chr11	-	504823	504972	506608	506682	502061	502181	507112	507300	chr11:504823-504972:506608-506682|-|502181|507112	107,121,110	302,359,408	104,129,122	201,246,238	174	200	5.58817445843e-05	0.00170317608849	0.289,0.279,0.237	0.373,0.376,0.371	-0.105
chr11:504823-505001:506608-506682|-|502181|507112	ENSG00000023191.17_3	RNH1	chr11	-	504823	505001	506608	506682	502061	502181	507112	507300	chr11:504823-505001:506608-506682|-|502181|507112	107,121,110	326,374,424	104,129,122	216,252,245	174	200	3.64121140543e-05	0.00120785765611	0.274,0.271,0.23	0.356,0.37,0.364	-0.105
chr11:504823-505022:506608-506682|-|502181|507112	ENSG00000023191.17_3	RNH1	chr11	-	504823	505022	506608	506682	502061	502181	507112	507300	chr11:504823-505022:506608-506682|-|502181|507112	107,121,110	299,359,412	104,129,122	202,246,238	174	200	5.81839774656e-05	0.00175877089902	0.291,0.279,0.235	0.372,0.376,0.371	-0.105
chr11:504823-505046:506608-506682|-|502181|507112	ENSG00000023191.17_3	RNH1	chr11	-	504823	505046	506608	506682	502061	502181	507112	507300	chr11:504823-505046:506608-506682|-|502181|507112	107,121,110	300,358,408	104,129,122	201,246,238	174	200	6.21462696199e-05	0.00185244518427	0.291,0.28,0.237	0.373,0.376,0.371	-0.104
chr11:504823-505050:506608-506682|-|502181|507112	ENSG00000023191.17_3	RNH1	chr11	-	504823	505050	506608	506682	502061	502181	507112	507300	chr11:504823-505050:506608-506682|-|502181|507112	107,121,110	299,359,408	104,129,122	203,246,238	174	200	6.91767603951e-05	0.00202312951687	0.291,0.279,0.237	0.371,0.376,0.371	-0.104
chr3:145794568-145794979:145795648-145795711|-|145791139|145796902	ENSG00000152952.12_5	PLOD2	chr3	-	145794568	145794979	145795648	145795711	145791073	145791139	145796902	145797044	chr3:145794568-145794979:145795648-145795711|-|145791139|145796902	358,188,305	1049,478,904	190,114,169	338,200,294	163	200	1.28110690744e-05	0.000510096336357	0.295,0.326,0.293	0.408,0.412,0.414	-0.107
chr5:868717-868919:869359-869509|-|865696|870587	ENSG00000028310.18_4	BRD9	chr5	-	868717	868919	869359	869509	865528	865696	870587	870690	chr5:868717-868919:869359-869509|-|865696|870587	51,63,66	30,38,44	54,58,51	13,14,15	200	200	4.05246064905e-05	0.00131447161491	0.63,0.624,0.6	0.806,0.806,0.773	-0.177
chr5:868717-868919:869359-869519|-|865696|870587	ENSG00000028310.18_4	BRD9	chr5	-	868717	868919	869359	869519	865528	865696	870587	870690	chr5:868717-868919:869359-869519|-|865696|870587	62,98,66	30,38,44	80,69,67	13,14,15	200	200	1.82052472613e-05	0.000682908954668	0.674,0.721,0.6	0.86,0.831,0.817	-0.171
chr2:36586046-36586169:36615114-36615218|+|36583766|36623756	ENSG00000150938.10_3	CRIM1	chr2	+	36586046	36586169	36615114	36615218	36583613	36583766	36623756	36623930	chr2:36586046-36586169:36615114-36615218|+|36583766|36623756	26,8,26	7,4,3	27,15,23	0,2,1	200	200	0.000293034013837	0.00644104472279	0.788,0.667,0.897	1.0,0.882,0.958	-0.163
chr11:35211416-35211519:35211561-35211612|+|35198287|35219667	ENSG00000026508.18_7	CD44	chr11	+	35211416	35211519	35211561	35211612	35198245	35198287	35219667	35219793	chr11:35211416-35211519:35211561-35211612|+|35198287|35219667	25,0,42	440,164,459	0,13,29	18,20,17	200	151	0.00014477819436	0.00368350349085	0.041,0.0,0.065	0.0,0.329,0.563	-0.262
chr11:35211416-35211519:35211561-35211612|+|35198287|35222628	ENSG00000026508.18_7	CD44	chr11	+	35211416	35211519	35211561	35211612	35198245	35198287	35222628	35222742	chr11:35211416-35211519:35211561-35211612|+|35198287|35222628	0,0,14	57,25,62	0,13,29	2,1,1	200	151	6.82410833234e-05	0.00200258880033	0.0,0.0,0.146	0.0,0.908,0.956	-0.573
chr11:35211416-35211519:35211561-35211612|+|35198287|35229651	ENSG00000026508.18_7	CD44	chr11	+	35211416	35211519	35211561	35211612	35198245	35198287	35229651	35229753	chr11:35211416-35211519:35211561-35211612|+|35198287|35229651	9,6,15	498,800,530	0,13,29	12,5,12	200	151	2.14212964034e-08	1.98401273307e-06	0.013,0.006,0.021	0.0,0.663,0.646	-0.423
chr11:35219618-35219793:35229653-35229753|+|35211612|35236398	ENSG00000026508.18_7	CD44	chr11	+	35219618	35219793	35229653	35229753	35211556	35211612	35236398	35236461	chr11:35219618-35219793:35229653-35229753|+|35211612|35236398	5,5,7	5,27,9	25,13,22	2,0,0	200	200	1.87627691162e-14	4.62743083529e-12	0.5,0.156,0.438	0.926,1.0,1.0	-0.611
chr11:35219618-35219793:35232810-35232996|+|35211612|35236398	ENSG00000026508.18_7	CD44	chr11	+	35219618	35219793	35232810	35232996	35211556	35211612	35236398	35236461	chr11:35219618-35219793:35232810-35232996|+|35211612|35236398	5,5,7	2484,2302,2500	25,13,22	140,120,182	200	200	0	0.0	0.002,0.002,0.003	0.152,0.098,0.108	-0.117
chr11:35219667-35219793:35231511-35231598|+|35211612|35232792	ENSG00000026508.18_7	CD44	chr11	+	35219667	35219793	35231511	35231598	35211381	35211612	35232792	35232996	chr11:35219667-35219793:35231511-35231598|+|35211612|35232792	783,272,742	74,66,91	41,35,35	0,0,0	200	187	1.0692522423e-09	1.29741313547e-07	0.908,0.794,0.884	1.0,1.0,1.0	-0.138
chr11:35219691-35219793:35229653-35229753|+|35211612|35236398	ENSG00000026508.18_7	CD44	chr11	+	35219691	35219793	35229653	35229753	35211556	35211612	35236398	35236461	chr11:35219691-35219793:35229653-35229753|+|35211612|35236398	51,15,47	5,27,9	24,13,22	2,0,0	200	200	1.16744396444e-05	0.000472631245226	0.911,0.357,0.839	0.923,1.0,1.0	-0.272
chr11:35219691-35219793:35232810-35232996|+|35211612|35236398	ENSG00000026508.18_7	CD44	chr11	+	35219691	35219793	35232810	35232996	35211556	35211612	35236398	35236461	chr11:35219691-35219793:35232810-35232996|+|35211612|35236398	51,15,47	2484,2302,2500	24,13,22	140,120,182	200	200	0	0.0	0.02,0.006,0.018	0.146,0.098,0.108	-0.103
chr11:35226063-35226187:35229653-35229753|+|35211612|35236398	ENSG00000026508.18_7	CD44	chr11	+	35226063	35226187	35229653	35229753	35211556	35211612	35236398	35236461	chr11:35226063-35226187:35229653-35229753|+|35211612|35236398	0,0,4	5,27,9	23,13,9	2,0,0	200	200	0	0.0	0.0,0.0,0.308	0.92,1.0,1.0	-0.871
chr11:35226063-35226187:35232810-35232996|+|35211612|35236398	ENSG00000026508.18_7	CD44	chr11	+	35226063	35226187	35232810	35232996	35211556	35211612	35236398	35236461	chr11:35226063-35226187:35232810-35232996|+|35211612|35236398	0,0,4	2484,2302,2500	23,13,9	140,120,182	200	200	0	0.0	0.0,0.0,0.002	0.141,0.098,0.047	-0.095
chr11:35229651-35229753:35231511-35231598|+|35211612|35232792	ENSG00000026508.18_7	CD44	chr11	+	35229651	35229753	35231511	35231598	35211381	35211612	35232792	35232996	chr11:35229651-35229753:35231511-35231598|+|35211612|35232792	893,1339,974	74,66,91	15,18,26	0,0,0	200	187	2.16127296184e-05	0.00078555133006	0.919,0.95,0.909	1.0,1.0,1.0	-0.074
chr11:35229651-35229753:35231511-35231728|+|35211612|35236398	ENSG00000026508.18_7	CD44	chr11	+	35229651	35229753	35231511	35231728	35211381	35211612	35236398	35236461	chr11:35229651-35229753:35231511-35231728|+|35211612|35236398	887,1346,972	77,68,91	17,8,25	1,0,0	200	200	0.000288020287329	0.00635797870212	0.92,0.952,0.914	0.944,1.0,1.0	-0.053
chrX:24086089-24086225:24089798-24089844|+|24084209|24094838	ENSG00000130741.11_3	EIF2S3	chrX	+	24086089	24086225	24089798	24089844	24084114	24084209	24094838	24096927	chrX:24086089-24086225:24089798-24089844|+|24084209|24094838	0,0,0	4,20,9	58,0,2	4,7,8	200	146	7.67612850531e-05	0.00220646212399	0.0,0.0,0.0	0.914,0.0,0.154	-0.356
chrX:24089798-24089844:24091207-24091298|+|24086225|24094838	ENSG00000130741.11_3	EIF2S3	chrX	+	24089798	24089844	24091207	24091298	24086080	24086225	24094838	24096927	chrX:24089798-24089844:24091207-24091298|+|24086225|24094838	4,7,5	15,17,22	4,8,8	2,5,8	146	191	0.000472893047593	0.0093951004548	0.259,0.35,0.229	0.723,0.677,0.567	-0.376
chr11:47194260-47194300:47194976-47195088|-|47193884|47196565	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194300	47194976	47195088	47193831	47193884	47196565	47196649	chr11:47194260-47194300:47194976-47195088|-|47193884|47196565	87,80,165	123,144,168	125,120,145	34,59,32	200	140	1.41620049021e-12	2.76664113975e-10	0.331,0.28,0.407	0.72,0.587,0.76	-0.35
chr11:47194260-47194300:47195309-47195391|-|47193884|47196565	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194300	47195309	47195391	47193831	47193884	47196565	47196649	chr11:47194260-47194300:47195309-47195391|-|47193884|47196565	514,590,590	123,144,168	332,316,276	34,59,32	182	140	1.58175382514e-06	8.71352107182e-05	0.763,0.759,0.73	0.883,0.805,0.869	-0.102
chr11:47194260-47194300:47195309-47195433|-|47193884|47196565	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194300	47195309	47195433	47193831	47193884	47196565	47196649	chr11:47194260-47194300:47195309-47195433|-|47193884|47196565	43,25,42	123,144,168	21,26,26	34,59,32	200	140	0.000117251138809	0.00311363688331	0.197,0.108,0.149	0.302,0.236,0.363	-0.149
chr11:47194260-47194302:47194976-47195088|-|47193884|47196565	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194260	47194302	47194976	47195088	47193831	47193884	47196565	47196649	chr11:47194260-47194302:47194976-47195088|-|47193884|47196565	87,80,165	123,152,172	125,120,145	34,60,32	200	142	1.54143364739e-12	2.98861698441e-10	0.334,0.272,0.405	0.723,0.587,0.763	-0.354
chr11:47194976-47195088:47195309-47195391|-|47194302|47196565	ENSG00000149182.15_4	ARFGAP2	chr11	-	47194976	47195088	47195309	47195391	47194260	47194302	47196565	47196649	chr11:47194976-47195088:47195309-47195391|-|47194302|47196565	511,593,595	216,272,266	324,312,270	46,73,40	182	200	3.14193115969e-14	7.51844270443e-12	0.722,0.706,0.711	0.886,0.824,0.881	-0.151
chr11:57556508-57556627:57558856-57559173|+|57529518|57561481	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57558856	57559173	57529268	57529518	57561481	57561553	chr11:57556508-57556627:57558856-57559173|+|57529518|57561481	7,8,13	18,14,22	474,501,284	84,118,46	200	200	0	0.0	0.28,0.364,0.371	0.849,0.809,0.861	-0.501
chr11:57556508-57556627:57561481-57561949|+|57529518|57563048	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57561481	57561949	57529268	57529518	57563048	57563201	chr11:57556508-57556627:57561481-57561949|+|57529518|57563048	7,8,13	533,339,642	475,501,283	189,257,141	200	200	0	0.0	0.013,0.023,0.02	0.715,0.661,0.667	-0.662
chr11:57556508-57556627:57561431-57561553|+|57529591|57563048	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57561431	57561553	57529268	57529591	57563048	57563201	chr11:57556508-57556627:57561431-57561553|+|57529591|57563048	0,0,0	723,611,863	21,58,21	632,716,425	200	200	0	0.0	0.0,0.0,0.0	0.032,0.075,0.047	-0.051
chr11:57556508-57556627:57561481-57561949|+|57529591|57563048	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57561481	57561949	57529268	57529591	57563048	57563201	chr11:57556508-57556627:57561481-57561949|+|57529591|57563048	0,0,0	123,150,123	21,58,21	25,35,26	200	200	0	0.0	0.0,0.0,0.0	0.457,0.624,0.447	-0.509
chr11:57556508-57556627:57558963-57559173|+|57529518|57561481	ENSG00000198561.13_5	CTNND1	chr11	+	57556508	57556627	57558963	57559173	57529272	57529518	57561481	57561553	chr11:57556508-57556627:57558963-57559173|+|57529518|57561481	7,8,13	12,11,13	474,501,284	8,10,4	200	200	0	0.0	0.368,0.421,0.5	0.983,0.98,0.986	-0.553
chr11:57558863-57559145:57561481-57561553|+|57556627|57563048	ENSG00000198561.13_5	CTNND1	chr11	+	57558863	57559145	57561481	57561553	57556508	57556627	57563048	57563201	chr11:57558863-57559145:57561481-57561553|+|57556627|57563048	10,11,16	718,607,859	133,175,108	627,705,421	200	172	0	0.0	0.012,0.015,0.016	0.154,0.176,0.181	-0.156
chr11:57559001-57559145:57561368-57561553|+|57529518|57563048	ENSG00000198561.13_5	CTNND1	chr11	+	57559001	57559145	57561368	57561553	57529289	57529518	57563048	57563201	chr11:57559001-57559145:57561368-57561553|+|57529518|57563048	10,11,16	722,611,863	133,170,108	634,716,425	200	200	0	0.0	0.014,0.018,0.018	0.173,0.192,0.203	-0.173
chr10:131973130-131973310:131977605-131977684|+|131969900|131978376	ENSG00000108010.12_3	GLRX3	chr10	+	131973130	131973310	131977605	131977684	131969847	131969900	131978376	131981145	chr10:131973130-131973310:131977605-131977684|+|131969900|131978376	671,514,716	411,222,292	601,462,552	126,148,189	200	179	2.44197032063e-05	0.000872306490227	0.594,0.675,0.687	0.81,0.736,0.723	-0.104
chr10:131973260-131973310:131977605-131977684|+|131973170|131978376	ENSG00000108010.12_3	GLRX3	chr10	+	131973260	131973310	131977605	131977684	131973130	131973170	131978376	131981145	chr10:131973260-131973310:131977605-131977684|+|131973170|131978376	1036,958,881	408,219,297	763,658,750	135,142,188	150	179	0.000319014161411	0.00689902286915	0.752,0.839,0.78	0.871,0.847,0.826	-0.058
chr11:64535038-64535142:64535168-64535295|-|64534723|64535577	ENSG00000168066.20_4	SF1	chr11	-	64535038	64535142	64535168	64535295	64534663	64534723	64535577	64535758	chr11:64535038-64535142:64535168-64535295|-|64534723|64535577	84,37,111	251,160,199	111,81,100	148,109,152	200	200	0.000135820665449	0.00350201331262	0.251,0.188,0.358	0.429,0.426,0.397	-0.152
chr11:65305306-65305558:65305740-65305759|+|65304599|65305912	ENSG00000142186.17_5	SCYL1	chr11	+	65305306	65305558	65305740	65305759	65304507	65304599	65305912	65306175	chr11:65305306-65305558:65305740-65305759|+|65304599|65305912	6,11,14	0,1,8	9,6,17	0,0,0	200	119	4.92152428928e-05	0.00153935140185	1.0,0.867,0.51	1.0,1.0,1.0	-0.208
chr11:65305306-65305653:65305740-65305795|+|65304599|65305912	ENSG00000142186.17_5	SCYL1	chr11	+	65305306	65305653	65305740	65305795	65304507	65304599	65305912	65306175	chr11:65305306-65305653:65305740-65305795|+|65304599|65305912	154,31,83	869,1029,1070	123,126,157	561,540,658	200	155	6.10622663544e-15	1.59132716001e-12	0.121,0.023,0.057	0.145,0.153,0.156	-0.084
chr11:65305309-65305558:65305740-65305759|+|65304599|65305912	ENSG00000142186.17_5	SCYL1	chr11	+	65305309	65305558	65305740	65305759	65304507	65304599	65305912	65306175	chr11:65305309-65305558:65305740-65305759|+|65304599|65305912	6,11,18	0,1,8	9,6,17	0,0,0	200	119	2.69193502777e-05	0.00094456177562	1.0,0.867,0.572	1.0,1.0,1.0	-0.187
chr11:65305309-65305653:65305740-65305795|+|65304599|65305912	ENSG00000142186.17_5	SCYL1	chr11	+	65305309	65305653	65305740	65305795	65304507	65304599	65305912	65306175	chr11:65305309-65305653:65305740-65305795|+|65304599|65305912	154,31,87	869,1029,1070	123,126,157	561,540,658	200	155	1.3433698598e-14	3.3516557316e-12	0.121,0.023,0.059	0.145,0.153,0.156	-0.084
chr11:66611430-66611510:66611756-66612248|+|66611332|66612339	ENSG00000173653.7_3	RCE1	chr11	+	66611430	66611510	66611756	66612248	66611193	66611332	66612339	66612507	chr11:66611430-66611510:66611756-66612248|+|66611332|66612339	67,72,40	31,16,28	67,49,93	15,4,8	180	200	4.39203912669e-05	0.0014019913237	0.706,0.833,0.613	0.832,0.932,0.928	-0.18
chr17:17039532-17039764:17041445-17041743|+|17035015|17045940	ENSG00000133030.21_6	MPRIP	chr17	+	17039532	17039764	17041445	17041743	17034979	17035015	17045940	17046079	chr17:17039532-17039764:17041445-17041743|+|17035015|17045940	5930,3622,6181	3971,3936,5144	2379,2024,1841	1007,819,721	200	200	2.38388198071e-11	3.77028214001e-09	0.599,0.479,0.546	0.703,0.712,0.719	-0.17
chr17:17041229-17041338:17041445-17041743|+|17039764|17045940	ENSG00000133030.21_6	MPRIP	chr17	+	17041229	17041338	17041445	17041743	17039651	17039764	17045940	17046079	chr17:17041229-17041338:17041445-17041743|+|17039764|17045940	9003,6342,10258	3992,3942,5165	4165,3088,3220	1004,824,725	200	200	0	0.0	0.693,0.617,0.665	0.806,0.789,0.816	-0.145
chr17:17041229-17041389:17041445-17041743|+|17035015|17045940	ENSG00000133030.21_6	MPRIP	chr17	+	17041229	17041389	17041445	17041743	17034979	17035015	17045940	17046079	chr17:17041229-17041389:17041445-17041743|+|17035015|17045940	3316,1832,2866	3971,3936,5144	2356,1747,1844	1007,819,721	200	200	0	0.0	0.455,0.318,0.358	0.701,0.681,0.719	-0.323
chr17:17041231-17041389:17041445-17041743|+|17039764|17045940	ENSG00000133030.21_6	MPRIP	chr17	+	17041231	17041389	17041445	17041743	17039651	17039764	17045940	17046079	chr17:17041231-17041389:17041445-17041743|+|17039764|17045940	3358,1869,2923	3992,3942,5165	2394,1740,1838	1004,824,725	200	200	0	0.0	0.457,0.322,0.361	0.705,0.679,0.717	-0.32
chr17:17041234-17041389:17041445-17041743|+|17039764|17045940	ENSG00000133030.21_6	MPRIP	chr17	+	17041234	17041389	17041445	17041743	17039651	17039764	17045940	17046079	chr17:17041234-17041389:17041445-17041743|+|17039764|17045940	3283,1825,2838	3992,3942,5165	2356,1754,1838	1004,824,725	200	200	0	0.0	0.451,0.316,0.355	0.701,0.68,0.717	-0.325
chr17:17078606-17078726:17079739-17080051|+|17077389|17080563	ENSG00000133030.21_6	MPRIP	chr17	+	17078606	17078726	17079739	17080051	17077229	17077389	17080563	17080726	chr17:17078606-17078726:17079739-17080051|+|17077389|17080563	9572,6802,10999	1221,1210,1703	3675,2840,3515	305,293,220	200	200	6.7809091675e-12	1.1861063128e-09	0.887,0.849,0.866	0.923,0.906,0.941	-0.056
chr9:130566563-130566692:130566746-130566831|+|130565683|130566914	ENSG00000136877.14_4	FPGS	chr9	+	130566563	130566692	130566746	130566831	130565602	130565683	130566914	130566979	chr9:130566563-130566692:130566746-130566831|+|130565683|130566914	79,132,124	459,576,500	121,166,156	395,411,376	200	185	2.42163854347e-06	0.00012550794931	0.137,0.175,0.187	0.221,0.272,0.277	-0.09
chr11:111739281-111739459:111740954-111741093|-|111735974|111741497	ENSG00000086848.15_5	ALG9	chr11	-	111739281	111739459	111740954	111741093	111735903	111735974	111741497	111741588	chr11:111739281-111739459:111740954-111741093|-|111735974|111741497	12,11,11	6,4,4	28,31,20	1,2,0	200	200	2.56907811447e-06	0.000132085909128	0.667,0.733,0.733	0.966,0.939,1.0	-0.257
chr11:118881930-118881993:118882824-118882964|+|118881540|118885703	ENSG00000186166.9_3	CCDC84	chr11	+	118881930	118881993	118882824	118882964	118881473	118881540	118885703	118885793	chr11:118881930-118881993:118882824-118882964|+|118881540|118885703	163,141,156	25,9,36	158,131,192	3,3,9	163	200	3.55966911503e-09	3.91016895793e-07	0.889,0.951,0.842	0.985,0.982,0.963	-0.083
chr11:118899444-118899544:118899931-118900014|-|118899136|118900101	ENSG00000137700.18_8	SLC37A4	chr11	-	118899444	118899544	118899931	118900014	118898903	118899136	118900101	118900274	chr11:118899444-118899544:118899931-118900014|-|118899136|118900101	200,328,233	34,37,46	158,156,246	14,9,5	183	200	7.23518933654e-08	5.82890034535e-06	0.865,0.906,0.847	0.925,0.95,0.982	-0.08
chr11:123380394-123380745:123411702-123411824|+|123351601|123448074	ENSG00000023171.18_6	GRAMD1B	chr11	+	123380394	123380745	123411702	123411824	123351523	123351601	123448074	123448285	chr11:123380394-123380745:123411702-123411824|+|123351601|123448074	20,0,6	16,1,14	52,17,21	10,0,6	200	200	0.000389686696769	0.008063699564	0.556,0.0,0.3	0.839,1.0,0.778	-0.587
chr11:124638947-124639138:124641170-124641313|-|124637924|124642889	ENSG00000120458.11_3	MSANTD2	chr11	-	124638947	124639138	124641170	124641313	124637843	124637924	124642889	124643276	chr11:124638947-124639138:124641170-124641313|-|124637924|124642889	4,2,1	8,6,9	17,7,15	8,7,4	200	200	0.000130856641288	0.00340720742793	0.333,0.25,0.1	0.68,0.5,0.789	-0.429
chr11:124639055-124639134:124641170-124641313|-|124637924|124642889	ENSG00000120458.11_3	MSANTD2	chr11	-	124639055	124639134	124641170	124641313	124637843	124637924	124642889	124643276	chr11:124639055-124639134:124641170-124641313|-|124637924|124642889	4,2,1	14,8,8	17,7,15	12,12,14	200	179	0.000478744403463	0.00948354431479	0.204,0.183,0.101	0.559,0.343,0.49	-0.301
chr11:124639055-124639138:124641170-124641313|-|124637924|124642889	ENSG00000120458.11_3	MSANTD2	chr11	-	124639055	124639138	124641170	124641313	124637843	124637924	124642889	124643276	chr11:124639055-124639138:124641170-124641313|-|124637924|124642889	4,2,1	24,16,25	17,7,15	31,24,24	200	183	4.99776016326e-05	0.00155865223696	0.132,0.103,0.035	0.334,0.211,0.364	-0.213
chr11:124639055-124639138:124641254-124641313|-|124637924|124642889	ENSG00000120458.11_3	MSANTD2	chr11	-	124639055	124639138	124641254	124641313	124637843	124637924	124642889	124643276	chr11:124639055-124639138:124641254-124641313|-|124637924|124642889	4,0,1	24,16,25	14,7,7	31,24,24	159	183	0.000114965294559	0.00306304470644	0.161,0.0,0.044	0.342,0.251,0.251	-0.213
chr7:97599445-97599539:97601235-97601336|-|97599157|97601446	ENSG00000243554.1_5	AC004967.1	chr7	-	97599445	97599539	97601235	97601336	97599081	97599157	97601446	97601566	chr7:97599445-97599539:97601235-97601336|-|97599157|97601446	4,14,12	21,21,26	14,9,15	8,4,9	200	194	0.000104344225364	0.00283282909603	0.156,0.393,0.309	0.629,0.686,0.618	-0.358
chr17:72245149-72245219:72245510-72245538|+|72240188|72246403	ENSG00000141540.11_3	TTYH2	chr17	+	72245149	72245219	72245510	72245538	72240115	72240188	72246403	72246496	chr17:72245149-72245219:72245510-72245538|+|72240188|72246403	129,60,86	9,6,5	48,51,42	0,1,0	170	128	2.18804256926e-05	0.000793410621638	0.915,0.883,0.928	1.0,0.975,1.0	-0.083
chr10:79797722-79797740:79799716-79799848|+|79797062|79799961	ENSG00000138326.20_6	RPS24	chr10	+	79797722	79797740	79799716	79799848	79796951	79797062	79799961	79799983	chr10:79797722-79797740:79799716-79799848|+|79797062|79799961	27,65,34	0,20,8	15,43,34	0,0,0	118	200	7.05145963842e-08	5.6951374771e-06	1.0,0.846,0.878	1.0,1.0,1.0	-0.092
chr10:79797722-79797751:79799716-79799848|+|79797062|79799961	ENSG00000138326.20_6	RPS24	chr10	+	79797722	79797751	79799716	79799848	79796951	79797062	79799961	79799983	chr10:79797722-79797751:79799716-79799848|+|79797062|79799961	9,16,15	0,20,8	6,13,13	0,0,0	129	200	2.96459517712e-07	2.03988232551e-05	1.0,0.554,0.744	1.0,1.0,1.0	-0.234
chr10:79797722-79798033:79799716-79799848|+|79797062|79799961	ENSG00000138326.20_6	RPS24	chr10	+	79797722	79798033	79799716	79799848	79796951	79797062	79799961	79799983	chr10:79797722-79798033:79799716-79799848|+|79797062|79799961	12,19,16	0,20,8	7,13,10	0,0,0	200	200	4.29564519844e-07	2.81149650659e-05	1.0,0.487,0.667	1.0,1.0,1.0	-0.282
chr5:137625189-137625252:137626327-137626378|-|137622956|137627658	ENSG00000158402.20_7	CDC25C	chr5	-	137625189	137625252	137626327	137626378	137622857	137622956	137627658	137627805	chr5:137625189-137625252:137626327-137626378|-|137622956|137627658	2,5,0	109,170,110	6,8,7	105,56,102	151	163	0.000119734768391	0.00316717774454	0.019,0.031,0.0	0.058,0.134,0.069	-0.07
chr12:49890307-49890792:49893852-49893988|+|49888785|49906644	ENSG00000123352.17_6	SPATS2	chr12	+	49890307	49890792	49893852	49893988	49888523	49888785	49906644	49906688	chr12:49890307-49890792:49893852-49893988|+|49888785|49906644	0,0,0	19,23,5	3,1,7	23,19,23	200	200	2.2525445652e-05	0.000814128543863	0.0,0.0,0.0	0.115,0.05,0.233	-0.133
chr12:28408513-28408595:28408934-28409011|+|28379132|28410134	ENSG00000123106.10_6	CCDC91	chr12	+	28408513	28408595	28408934	28409011	28379072	28379132	28410134	28410178	chr12:28408513-28408595:28408934-28409011|+|28379132|28410134	13,18,37	4,2,4	23,19,4	1,0,0	182	177	0.000236732280983	0.00544747917404	0.76,0.897,0.9	0.957,1.0,1.0	-0.133
chr7:22859668-22859789:22861772-22861974|-|22857667|22862295	ENSG00000196683.10_2	TOMM7	chr7	-	22859668	22859789	22861772	22861974	22857618	22857667	22862295	22862471	chr7:22859668-22859789:22861772-22861974|-|22857667|22862295	25,8,22	5,0,4	13,24,23	0,0,0	200	200	8.23324045575e-05	0.00233829114554	0.833,1.0,0.846	1.0,1.0,1.0	-0.107
chr7:22859668-22859806:22861772-22861974|-|22857667|22862295	ENSG00000196683.10_2	TOMM7	chr7	-	22859668	22859806	22861772	22861974	22857618	22857667	22862295	22862471	chr7:22859668-22859806:22861772-22861974|-|22857667|22862295	25,8,22	0,0,10	13,24,23	0,0,0	200	200	0.000294932382037	0.0064728255819	1.0,1.0,0.688	1.0,1.0,1.0	-0.104
chr7:22859668-22859941:22861772-22861968|-|22857667|22862295	ENSG00000196683.10_2	TOMM7	chr7	-	22859668	22859941	22861772	22861968	22857618	22857667	22862295	22862471	chr7:22859668-22859941:22861772-22861968|-|22857667|22862295	8,6,6	28,20,4	8,16,19	0,0,15	200	200	4.91801666206e-05	0.00153862810467	0.222,0.231,0.6	1.0,1.0,0.559	-0.502
chr12:51445882-51445990:51449632-51450028|+|51442968|51450132	ENSG00000050426.16_7	LETMD1	chr12	+	51445882	51445990	51449632	51450028	51442860	51442968	51450132	51450285	chr12:51445882-51445990:51449632-51450028|+|51442968|51450132	29,31,25	358,488,337	52,45,37	271,400,264	200	200	2.36166206531e-05	0.000846673278441	0.075,0.06,0.069	0.161,0.101,0.123	-0.06
chr12:56093653-56093773:56094045-56094410|-|56092701|56094682	ENSG00000135424.16_4	ITGA7	chr12	-	56093653	56093773	56094045	56094410	56092493	56092701	56094682	56094938	chr12:56093653-56093773:56094045-56094410|-|56092701|56094682	4,2,3	33,54,47	5,8,2	10,20,12	200	200	0.000494192125806	0.00972520548399	0.108,0.036,0.06	0.333,0.286,0.143	-0.186
chr12:56553378-56553514:56553758-56553865|+|56552495|56554026	ENSG00000092841.18_5	MYL6	chr12	+	56553378	56553514	56553758	56553865	56552467	56552495	56554026	56555082	chr12:56553378-56553514:56553758-56553865|+|56552495|56554026	5,0,0	910,483,1081	0,207,229	621,2043,977	200	200	0	0.0	0.005,0.0,0.0	0.0,0.092,0.19	-0.092
chr12:56553378-56553514:56553758-56553937|+|56552495|56554026	ENSG00000092841.18_5	MYL6	chr12	+	56553378	56553514	56553758	56553937	56552467	56552495	56554026	56555082	chr12:56553378-56553514:56553758-56553937|+|56552495|56554026	5,0,0	913,483,1081	0,207,229	623,708,977	200	200	0	0.0	0.005,0.0,0.0	0.0,0.226,0.19	-0.137
