ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr3:101401614-101401747|-|101400059|101404661	ENSG00000114391.13_3	RPL24	chr3	-	101401614	101401747	101399939	101400059	101404661	101404772	chr3:101401614-101401747|-|101400059|101404661	326,285,250	12,22,7	144,144,210	0,3,0	200	100	1.51802484138e-07	1.5047040998e-05	0.931,0.866,0.947	1.0,0.96,1.0	-0.072
chr9:124062333-124062404|+|124044231|124064240	ENSG00000148180.19_5	GSN	chr9	+	124062333	124062404	124043747	124044231	124064240	124064427	chr9:124062333-124062404|+|124044231|124064240	5,14,21	4,4,3	25,43,37	0,1,3	171	100	0.000248961873309	0.00769763808003	0.422,0.672,0.804	1.0,0.962,0.878	-0.314
chr20:17617242-17617371|-|17616309|17622441	ENSG00000125844.15_8	RRBP1	chr20	-	17617242	17617371	17616190	17616309	17622441	17622564	chr20:17617242-17617371|-|17616309|17622441	17,8,8	39,38,46	12,10,13	2,5,0	200	100	1.82369013224e-08	2.30163953994e-06	0.179,0.095,0.08	0.75,0.5,1.0	-0.632
chr20:17660643-17660716|-|17641173|17662672	ENSG00000125844.15_8	RRBP1	chr20	-	17660643	17660716	17639240	17641173	17662672	17662940	chr20:17660643-17660716|-|17641173|17662672	444,156,466	818,629,1049	338,344,285	512,552,481	173	100	0.000166845508269	0.00560633446954	0.239,0.125,0.204	0.276,0.265,0.255	-0.076
chr10:5762222-5762360|+|5756170|5762506	ENSG00000108021.20_6	TASOR2	chr10	+	5762222	5762360	5756097	5756170	5762506	5762631	chr10:5762222-5762360|+|5756170|5762506	62,22,54	46,17,50	266,213,103	104,90,27	200	100	1.6849001937e-05	0.000864247559634	0.403,0.393,0.351	0.561,0.542,0.656	-0.204
chrX:135955404-135955547|-|135954504|135957244	ENSG00000147274.14_4	RBMX	chrX	-	135955404	135955547	135954426	135954504	135957244	135957327	chrX:135955404-135955547|-|135954504|135957244	170,137,211	161,213,183	248,267,259	147,129,152	200	100	2.16512939732e-06	0.000152436342795	0.346,0.243,0.366	0.458,0.509,0.46	-0.157
chrX:135955404-135955563|-|135954504|135957244	ENSG00000147274.14_4	RBMX	chrX	-	135955404	135955563	135954426	135954504	135957244	135957327	chrX:135955404-135955563|-|135954504|135957244	167,132,210	161,213,183	248,265,254	147,129,152	200	100	2.43660905819e-06	0.000168532126525	0.342,0.237,0.365	0.458,0.507,0.455	-0.159
chrX:135960074-135960238|-|135958814|135961175	ENSG00000147274.14_4	RBMX	chrX	-	135960074	135960238	135958758	135958814	135961175	135961612	chrX:135960074-135960238|-|135958814|135961175	0,0,0	16,8,24	18,0,0	31,24,17	200	100	5.81452479474e-05	0.00240230033231	0.0,0.0,0.0	0.225,0.0,0.0	-0.075
chr11:88061279-88061328|-|88059611|88068104	ENSG00000109861.16_3	CTSC	chr11	-	88061279	88061328	88053978	88059611	88068104	88068250	chr11:88061279-88061328|-|88059611|88068104	3613,2185,2044	244,124,136	1428,1578,1555	10,16,23	149	100	0	0.0	0.909,0.922,0.91	0.99,0.985,0.978	-0.071
chr11:88061279-88061328|-|88059567|88068104	ENSG00000109861.16_3	CTSC	chr11	-	88061279	88061328	88059253	88059567	88068104	88068250	chr11:88061279-88061328|-|88059567|88068104	76,54,45	13,12,10	35,28,33	0,0,2	149	100	7.19913304525e-08	7.782397314e-06	0.797,0.751,0.751	1.0,1.0,0.917	-0.206
chr11:88061279-88061388|-|88059611|88068104	ENSG00000109861.16_3	CTSC	chr11	-	88061279	88061388	88053978	88059611	88068104	88068250	chr11:88061279-88061388|-|88059611|88068104	5413,3293,3031	244,124,136	2176,2390,2341	10,16,23	200	100	0	0.0	0.917,0.93,0.918	0.991,0.987,0.981	-0.065
chr11:88061279-88061388|-|88059567|88068104	ENSG00000109861.16_3	CTSC	chr11	-	88061279	88061388	88059253	88059567	88068104	88068250	chr11:88061279-88061388|-|88059567|88068104	139,108,69	13,12,10	59,55,79	0,0,2	200	100	2.21851903515e-08	2.73247594496e-06	0.842,0.818,0.775	1.0,1.0,0.952	-0.172
chr11:88061280-88061364|-|88059611|88068104	ENSG00000109861.16_3	CTSC	chr11	-	88061280	88061364	88059532	88059611	88068104	88068250	chr11:88061280-88061364|-|88059611|88068104	5221,3240,3163	244,124,136	2245,2522,2283	10,16,23	184	100	0	0.0	0.921,0.934,0.927	0.992,0.988,0.982	-0.06
chr22:50695789-50696089|-|50695622|50696671	ENSG00000188130.14_4	MAPK12	chr22	-	50695789	50696089	50695510	50695622	50696671	50696730	chr22:50695789-50696089|-|50695622|50696671	80,13,69	114,126,126	99,108,105	114,98,96	200	100	8.28559455723e-06	0.000476837599321	0.26,0.049,0.215	0.303,0.355,0.354	-0.163
chr22:50695926-50696089|-|50695622|50696671	ENSG00000188130.14_4	MAPK12	chr22	-	50695926	50696089	50695510	50695622	50696671	50696730	chr22:50695926-50696089|-|50695622|50696671	54,15,43	114,126,126	68,84,84	114,98,96	200	100	1.40092752843e-07	1.40360489728e-05	0.191,0.056,0.146	0.23,0.3,0.304	-0.147
chr12:121203986-121204175|-|121202873|121205196	ENSG00000157837.16_4	SPPL3	chr12	-	121203986	121204175	121202693	121202873	121205196	121205396	chr12:121203986-121204175|-|121202873|121205196	528,636,642	23,21,39	592,783,707	7,10,5	200	100	1.01295083432e-10	1.94769170297e-08	0.92,0.938,0.892	0.977,0.975,0.986	-0.063
chr12:121204065-121204195|-|121202873|121205196	ENSG00000157837.16_4	SPPL3	chr12	-	121204065	121204195	121200312	121202873	121205196	121205396	chr12:121204065-121204195|-|121202873|121205196	391,437,451	23,21,39	330,392,320	7,10,5	200	100	8.84164960357e-07	7.03763640973e-05	0.895,0.912,0.853	0.959,0.951,0.97	-0.073
chr3:122120222-122120382|+|122106362|122121606	ENSG00000114023.15_3	FAM162A	chr3	+	122120222	122120382	122106310	122106362	122121606	122121729	chr3:122120222-122120382|+|122106362|122121606	31,27,49	1,4,6	18,10,16	0,1,0	200	100	0.000231404376855	0.00726801988248	0.939,0.771,0.803	1.0,0.833,1.0	-0.107
chr9:136653041-136653095|-|136651007|136653475	ENSG00000160293.17_5	VAV2	chr9	-	136653041	136653095	136650897	136651007	136653475	136653608	chr9:136653041-136653095|-|136651007|136653475	2,0,0	263,186,218	46,21,27	195,184,172	154	100	0	0.0	0.005,0.0,0.0	0.133,0.069,0.093	-0.097
chr7:1577879-1578093|+|1570534|1578784	ENSG00000198517.10_4	MAFK	chr7	+	1577879	1578093	1570337	1570534	1578784	1578864	chr7:1577879-1578093|+|1570534|1578784	29,28,36	316,265,348	97,121,90	48,80,105	200	100	0	0.0	0.044,0.05,0.049	0.503,0.431,0.3	-0.364
chr20:35975520-35975639|+|35973290|35993606	ENSG00000197122.11_3	SRC	chr20	+	35975520	35975639	35973087	35973290	35993606	35993680	chr20:35975520-35975639|+|35973290|35993606	30,34,32	37,140,56	52,90,48	0,0,0	200	100	0	0.0	0.288,0.108,0.222	1.0,1.0,1.0	-0.794
chr3:152113955-152114013|+|152056462|152132729	ENSG00000152601.17_5	MBNL1	chr3	+	152113955	152114013	152056083	152056462	152132729	152132897	chr3:152113955-152114013|+|152056462|152132729	5,2,3	32,63,34	4,7,4	5,9,2	158	100	2.55099994184e-06	0.000175101481012	0.09,0.02,0.053	0.336,0.33,0.559	-0.354
chr3:152173080-152173366|+|152165562|152174055	ENSG00000152601.17_5	MBNL1	chr3	+	152173080	152173366	152165513	152165562	152174055	152174150	chr3:152173080-152173366|+|152165562|152174055	239,130,236	101,106,184	439,440,246	122,125,58	200	100	4.26877608928e-07	3.77173608453e-05	0.542,0.38,0.391	0.643,0.638,0.68	-0.216
chr17:57078956-57079075|-|57076820|57089688	ENSG00000108395.14_6	TRIM37	chr17	-	57078956	57079075	57076741	57076820	57089688	57089807	chr17:57078956-57079075|-|57076820|57089688	241,278,339	78,160,96	333,359,366	43,37,33	200	100	1.47659662275e-11	3.16659294678e-09	0.607,0.465,0.638	0.795,0.829,0.847	-0.254
chr17:57078956-57079102|-|57076820|57089688	ENSG00000108395.14_6	TRIM37	chr17	-	57078956	57079102	57076741	57076820	57089688	57089807	chr17:57078956-57079102|-|57076820|57089688	17,20,16	78,160,96	43,33,27	43,37,33	200	100	1.11022302463e-16	4.19321118607e-14	0.098,0.059,0.077	0.333,0.308,0.29	-0.232
chr17:57078958-57079116|-|57076820|57089688	ENSG00000108395.14_6	TRIM37	chr17	-	57078958	57079116	57075562	57076820	57089688	57089807	chr17:57078958-57079116|-|57076820|57089688	301,325,325	78,160,96	407,435,364	43,37,33	200	100	2.28816965375e-13	6.08099922236e-11	0.659,0.504,0.629	0.826,0.855,0.847	-0.245
chr1:36833461-36833685|-|36828257|36851323	ENSG00000196182.10_3	STK40	chr1	-	36833461	36833685	36828159	36828257	36851323	36851480	chr1:36833461-36833685|-|36828257|36851323	59,89,62	1,17,26	25,25,34	0,0,0	200	100	7.66688011966e-08	8.23867396041e-06	0.967,0.724,0.544	1.0,1.0,1.0	-0.255
chr3:98586134-98586282|-|98568442|98619965	ENSG00000057019.16_5	DCBLD2	chr3	-	98586134	98586282	98568304	98568442	98619965	98620539	chr3:98586134-98586282|-|98568442|98619965	29,8,15	59,59,68	38,51,19	62,88,23	200	100	0.000213493339486	0.00682057823045	0.197,0.063,0.099	0.235,0.225,0.292	-0.131
chr8:144889319-144889784|-|144889183|144890778	ENSG00000180900.19_4	SCRIB	chr8	-	144889319	144889784	144889093	144889183	144890778	144891195	chr8:144889319-144889784|-|144889183|144890778	126,103,140	2260,2003,2238	586,600,564	273,279,235	200	100	0	0.0	0.027,0.025,0.03	0.518,0.518,0.545	-0.5
chr8:144889721-144889766|-|144889183|144890778	ENSG00000180900.19_4	SCRIB	chr8	-	144889721	144889766	144889093	144889183	144890778	144891195	chr8:144889721-144889766|-|144889183|144890778	106,63,90	2260,2003,2238	477,446,416	273,279,235	145	100	0	0.0	0.031,0.021,0.027	0.546,0.524,0.55	-0.514
chr8:144889721-144889766|-|144889183|144891720	ENSG00000180900.19_4	SCRIB	chr8	-	144889721	144889766	144889093	144889183	144891720	144891888	chr8:144889721-144889766|-|144889183|144891720	103,65,90	13,13,12	454,424,416	0,0,0	145	100	0	0.0	0.845,0.775,0.838	1.0,1.0,1.0	-0.181
chr6:105306236-105306407|-|105300246|105307441	ENSG00000085382.12_4	HACE1	chr6	-	105306236	105306407	105300191	105300246	105307441	105307479	chr6:105306236-105306407|-|105300246|105307441	1,0,0	24,10,27	5,6,0	23,26,4	200	100	0.000272315155976	0.00826799065543	0.02,0.0,0.0	0.098,0.103,0.0	-0.06
chr3:196803452-196803556|-|196802741|196807921	ENSG00000075711.21_6	DLG1	chr3	-	196803452	196803556	196802707	196802741	196807921	196807988	chr3:196803452-196803556|-|196802741|196807921	296,286,242	100,185,155	441,374,355	80,132,78	200	100	0.000123408493459	0.00439117459293	0.597,0.436,0.438	0.734,0.586,0.695	-0.181
chr3:195250486-195250596|-|195245982|195251616	ENSG00000184203.8_4	PPP1R2	chr3	-	195250486	195250596	195245957	195245982	195251616	195251694	chr3:195250486-195250596|-|195245982|195251616	1,0,0	13,19,11	10,3,7	20,24,29	200	100	9.66869298902e-06	0.00054298537069	0.037,0.0,0.0	0.2,0.059,0.108	-0.11
chr2:99789876-99789934|-|99788109|99790377	ENSG00000158411.11_4	MITD1	chr2	-	99789876	99789934	99787972	99788109	99790377	99790479	chr2:99789876-99789934|-|99788109|99790377	15,21,17	275,435,211	24,29,37	173,171,208	158	100	1.2437392527e-07	1.26261559985e-05	0.033,0.03,0.049	0.081,0.097,0.101	-0.056
chr2:99789876-99789962|-|99788109|99790377	ENSG00000158411.11_4	MITD1	chr2	-	99789876	99789962	99787972	99788109	99790377	99790479	chr2:99789876-99789962|-|99788109|99790377	28,52,27	275,435,211	44,55,68	173,171,208	186	100	1.07759956514e-09	1.73573331216e-07	0.052,0.06,0.064	0.12,0.147,0.149	-0.08
chr3:186502824-186502890|+|186502485|186503671	ENSG00000156976.17_6	EIF4A2	chr3	+	186502824	186502890	186502352	186502485	186503671	186503702	chr3:186502824-186502890|+|186502485|186503671	1448,1948,1700	560,710,631	2133,2348,1938	579,577,534	166	100	0.000112822288568	0.00408511258199	0.609,0.623,0.619	0.689,0.71,0.686	-0.078
chr17:34854109-34854421|-|34852250|34854918	ENSG00000278259.4_4	MYO19	chr17	-	34854109	34854421	34851476	34852250	34854918	34855188	chr17:34854109-34854421|-|34852250|34854918	439,509,598	54,53,58	337,270,349	16,21,17	200	100	0.000183759608948	0.00604616625579	0.803,0.828,0.838	0.913,0.865,0.911	-0.073
chr12:56551456-56551555|+|56551329|56551665	ENSG00000196465.10_3	MYL6B	chr12	+	56551456	56551555	56551251	56551329	56551665	56551765	chr12:56551456-56551555|+|56551329|56551665	21,4,21	7,0,8	14,14,11	0,0,0	199	100	2.23402543131e-07	2.12052642959e-05	0.601,1.0,0.569	1.0,1.0,1.0	-0.277
chr3:196296011-196296173|+|196295658|196304323	ENSG00000174013.8_3	FBXO45	chr3	+	196296011	196296173	196295481	196295658	196304323	196304680	chr3:196296011-196296173|+|196295658|196304323	318,241,325	19,24,28	303,298,269	11,9,7	200	100	2.46206054884e-05	0.00118427800979	0.893,0.834,0.853	0.932,0.943,0.951	-0.082
chr12:395291-395373|-|394828|401268	ENSG00000073614.12_3	KDM5A	chr12	-	395291	395373	394621	394828	401268	401370	chr12:395291-395373|-|394828|401268	64,37,58	3,9,8	27,54,25	0,0,1	182	100	1.27381231974e-06	9.64828676907e-05	0.921,0.693,0.799	1.0,1.0,0.932	-0.173
chr12:440959-441104|-|438195|442652	ENSG00000073614.12_3	KDM5A	chr12	-	440959	441104	438000	438195	442652	442815	chr12:440959-441104|-|438195|442652	157,142,182	0,4,11	127,140,80	0,0,0	200	100	0.00011755068912	0.00422489547554	1.0,0.947,0.892	1.0,1.0,1.0	-0.054
chr12:440984-441096|-|438195|442652	ENSG00000073614.12_3	KDM5A	chr12	-	440984	441096	438000	438195	442652	442815	chr12:440984-441096|-|438195|442652	116,120,223	0,4,11	147,138,83	0,0,0	200	100	8.92810261524e-05	0.00338875637445	1.0,0.938,0.91	1.0,1.0,1.0	-0.051
chr15:75630695-75630846|+|75630474|75630986	ENSG00000140365.15_3	COMMD4	chr15	+	75630695	75630846	75630401	75630474	75630986	75632219	chr15:75630695-75630846|+|75630474|75630986	757,698,946	105,98,111	1024,1057,1154	78,92,89	200	100	3.64987905442e-05	0.00163793262775	0.783,0.781,0.81	0.868,0.852,0.866	-0.071
chr4:8237873-8238155|+|8237282|8239200	ENSG00000125089.17_6	SH3TC1	chr4	+	8237873	8238155	8237159	8237282	8239200	8239246	chr4:8237873-8238155|+|8237282|8239200	84,117,110	9,14,23	73,74,69	6,0,4	200	100	0.000334571968375	0.00970290346299	0.824,0.807,0.705	0.859,1.0,0.896	-0.14
chr4:14128332-14128473|+|14128065|14128700	ENSG00000248698.6_6	LINC01085	chr4	+	14128332	14128473	14127826	14128065	14128700	14128880	chr4:14128332-14128473|+|14128065|14128700	49,19,50	3,1,5	16,16,17	0,0,0	200	100	0.00025861027867	0.00792999166788	0.891,0.905,0.833	1.0,1.0,1.0	-0.124
chr9:139304541-139304653|-|139302390|139304779	ENSG00000165689.17_6	ENTR1	chr9	-	139304541	139304653	139302277	139302390	139304779	139305066	chr9:139304541-139304653|-|139302390|139304779	221,187,210	78,91,73	177,147,157	23,33,36	200	100	3.85288222119e-05	0.00171274269315	0.586,0.507,0.59	0.794,0.69,0.686	-0.162
chr9:139304541-139304685|-|139302390|139304779	ENSG00000165689.17_6	ENTR1	chr9	-	139304541	139304685	139302277	139302390	139304779	139305066	chr9:139304541-139304685|-|139302390|139304779	209,174,192	78,91,73	173,141,146	23,33,36	200	100	3.27371572023e-05	0.00149694275482	0.573,0.489,0.568	0.79,0.681,0.67	-0.17
chr11:95647405-95647497|-|95621425|95657038	ENSG00000087053.18_4	MTMR2	chr11	-	95647405	95647497	95621319	95621425	95657038	95657459	chr11:95647405-95647497|-|95621425|95657038	129,67,155	175,136,200	130,125,95	97,124,95	192	100	0.000303122900996	0.00898977341572	0.277,0.204,0.288	0.411,0.344,0.342	-0.109
chr21:34959653-34959908|-|34958487|34960626	ENSG00000159147.18_7	DONSON	chr21	-	34959653	34959908	34958283	34958487	34960626	34960952	chr21:34959653-34959908|-|34958487|34960626	121,55,94	32,11,29	47,43,50	8,1,2	200	100	0.000149489705493	0.00512418033892	0.654,0.714,0.618	0.746,0.956,0.926	-0.214
chr8:90775062-90775210|+|90770461|90777568	ENSG00000104312.8_3	RIPK2	chr8	+	90775062	90775210	90770044	90770461	90777568	90777724	chr8:90775062-90775210|+|90770461|90777568	400,200,299	560,695,612	372,416,328	374,416,480	200	100	3.43887117471e-06	0.000225158660069	0.263,0.126,0.196	0.332,0.333,0.255	-0.112
chr17:72954421-72954447|-|72954314|72954767	ENSG00000167861.16_3	HID1	chr17	-	72954421	72954447	72954063	72954314	72954767	72954858	chr17:72954421-72954447|-|72954314|72954767	131,265,246	15,13,7	35,88,67	0,0,0	126	100	3.17328378452e-06	0.000210148680081	0.874,0.942,0.965	1.0,1.0,1.0	-0.073
chr17:72954421-72954456|-|72954314|72954767	ENSG00000167861.16_3	HID1	chr17	-	72954421	72954456	72954063	72954314	72954767	72954858	chr17:72954421-72954456|-|72954314|72954767	158,365,316	15,13,7	45,112,83	0,0,0	135	100	8.77584313408e-06	0.000499892171541	0.886,0.954,0.971	1.0,1.0,1.0	-0.063
chr3:39144168-39144389|-|39142593|39144963	ENSG00000114745.13_2	GORASP1	chr3	-	39144168	39144389	39142278	39142593	39144963	39145216	chr3:39144168-39144389|-|39142593|39144963	234,170,236	16,16,25	187,291,186	2,0,0	200	100	2.22044604925e-16	8.23431072085e-14	0.88,0.842,0.825	0.979,1.0,1.0	-0.144
chr3:39144168-39144417|-|39142593|39144963	ENSG00000114745.13_2	GORASP1	chr3	-	39144168	39144417	39142278	39142593	39144963	39145216	chr3:39144168-39144417|-|39142593|39144963	236,170,236	16,16,25	187,287,186	2,0,0	200	100	2.22044604925e-16	8.23431072085e-14	0.881,0.842,0.825	0.979,1.0,1.0	-0.144
chr3:39144282-39144372|-|39142593|39144963	ENSG00000114745.13_2	GORASP1	chr3	-	39144282	39144372	39142513	39142593	39144963	39145002	chr3:39144282-39144372|-|39142593|39144963	193,174,242	16,16,25	209,204,202	2,0,0	190	100	3.33066907388e-16	1.2189334665e-13	0.864,0.851,0.836	0.982,1.0,1.0	-0.144
chr3:53886029-53886153|+|53883822|53886897	ENSG00000056736.10_5	IL17RB	chr3	+	53886029	53886153	53883681	53883822	53886897	53887024	chr3:53886029-53886153|+|53883822|53886897	63,48,68	2,6,7	30,24,25	0,0,0	200	100	7.46765047588e-06	0.000437064195839	0.94,0.8,0.829	1.0,1.0,1.0	-0.144
chr4:57318037-57318218|+|57316829|57325537	ENSG00000128050.8_2	PAICS	chr4	+	57318037	57318218	57316784	57316829	57325537	57325665	chr4:57318037-57318218|+|57316829|57325537	282,261,265	0,50,0	232,157,172	0,0,0	200	100	7.11797419117e-06	0.00041899729651	1.0,0.723,1.0	1.0,1.0,1.0	-0.092
chr4:69184284-69184299|-|69182166|69184407	ENSG00000083896.12_3	YTHDC1	chr4	-	69184284	69184299	69182031	69182166	69184407	69184439	chr4:69184284-69184299|-|69182166|69184407	65,53,65	4,9,0	38,57,54	0,0,0	115	100	9.15375347678e-05	0.00345558700766	0.934,0.837,1.0	1.0,1.0,1.0	-0.076
chr4:83783686-83783805|-|83782861|83784470	ENSG00000138674.17_5	SEC31A	chr4	-	83783686	83783805	83782783	83782861	83784470	83784545	chr4:83783686-83783805|-|83782861|83784470	81,59,82	76,56,99	257,269,220	123,116,63	200	100	2.74248057597e-09	4.09682248145e-07	0.348,0.345,0.293	0.511,0.537,0.636	-0.233
chr11:61732454-61732622|-|61732363|61732840	ENSG00000167996.16_5	FTH1	chr11	-	61732454	61732622	61732309	61732363	61732840	61733049	chr11:61732454-61732622|-|61732363|61732840	3,0,0	8,23,18	18,9,0	15,12,20	200	100	3.62754471368e-05	0.00162957895198	0.158,0.0,0.0	0.375,0.273,0.0	-0.163
chr22:19431534-19431913|-|19429217|19435187	ENSG00000242259.8_5	C22orf39	chr22	-	19431534	19431913	19428430	19429217	19435187	19435220	chr22:19431534-19431913|-|19429217|19435187	11,27,29	0,3,20	10,10,17	0,0,0	200	100	4.18102722166e-06	0.000266506245312	1.0,0.818,0.42	1.0,1.0,1.0	-0.254
chr12:121842635-121842916|+|121840610|121853961	ENSG00000170633.16_4	RNF34	chr12	+	121842635	121842916	121840544	121840610	121853961	121854180	chr12:121842635-121842916|+|121840610|121853961	33,5,27	123,62,128	40,25,21	61,60,56	200	100	4.58938508009e-05	0.00198043557519	0.118,0.039,0.095	0.247,0.172,0.158	-0.108
chr12:121842686-121842916|+|121840610|121853961	ENSG00000170633.16_4	RNF34	chr12	+	121842686	121842916	121840544	121840610	121853961	121854180	chr12:121842686-121842916|+|121840610|121853961	34,5,27	123,62,128	37,25,21	61,60,56	200	100	9.77005627271e-05	0.00363764684715	0.121,0.039,0.095	0.233,0.172,0.158	-0.103
chr12:53690074-53690335|+|53689725|53691633	ENSG00000123349.14_4	PFDN5	chr12	+	53690074	53690335	53689622	53689725	53691633	53691708	chr12:53690074-53690335|+|53689725|53691633	26,58,38	29,81,22	57,73,107	29,30,41	200	100	0.000305468836787	0.00904535195617	0.31,0.264,0.463	0.496,0.549,0.566	-0.191
chr1:155686860-155686919|+|155658965|155695172	ENSG00000132676.16_6	DAP3	chr1	+	155686860	155686919	155658892	155658965	155695172	155695281	chr1:155686860-155686919|+|155658965|155695172	51,63,60	8,4,3	39,33,62	0,1,0	159	100	1.72846267392e-05	0.000882606685233	0.8,0.908,0.926	1.0,0.954,1.0	-0.107
chr2:220077474-220077787|-|220077213|220077962	ENSG00000284820.1_2	AC068946.2	chr2	-	220077474	220077787	220077108	220077213	220077962	220078048	chr2:220077474-220077787|-|220077213|220077962	119,195,144	7,6,9	111,134,126	0,0,0	200	100	2.29896014892e-07	2.17708378576e-05	0.895,0.942,0.889	1.0,1.0,1.0	-0.091
chr2:220077729-220078009|-|220077213|220078160	ENSG00000284820.1_2	AC068946.2	chr2	-	220077729	220078009	220077108	220077213	220078160	220078224	chr2:220077729-220078009|-|220077213|220078160	79,132,83	18,16,19	87,103,99	0,0,0	200	100	0	0.0	0.687,0.805,0.686	1.0,1.0,1.0	-0.274
chr2:220077962-220078009|-|220077787|220078160	ENSG00000284820.1_2	AC068946.2	chr2	-	220077962	220078009	220077729	220077787	220078160	220078224	chr2:220077962-220078009|-|220077787|220078160	60,109,77	5,3,4	71,71,68	0,0,0	147	100	0.000262151289331	0.00801587123322	0.891,0.961,0.929	1.0,1.0,1.0	-0.073
chr6:42902115-42902336|+|42897459|42903311	ENSG00000137161.16_2	CNPY3	chr6	+	42902115	42902336	42896937	42897459	42903311	42903360	chr6:42902115-42902336|+|42897459|42903311	446,584,598	70,43,91	685,722,748	46,36,70	200	100	0.000258914426953	0.00793496262917	0.761,0.872,0.767	0.882,0.909,0.842	-0.078
chr6:42902120-42902336|+|42897459|42903311	ENSG00000137161.16_2	CNPY3	chr6	+	42902120	42902336	42896937	42897459	42903311	42903360	chr6:42902120-42902336|+|42897459|42903311	445,584,598	70,43,91	686,720,745	46,36,70	200	100	0.000269497980191	0.00819950278322	0.761,0.872,0.767	0.882,0.909,0.842	-0.078
chr6:42902212-42902336|+|42897459|42903149	ENSG00000137161.16_2	CNPY3	chr6	+	42902212	42902336	42896929	42897459	42903149	42903211	chr6:42902212-42902336|+|42897459|42903149	499,524,656	50,26,61	518,608,702	30,21,28	200	100	0.00014262960825	0.0049365039393	0.833,0.91,0.843	0.896,0.935,0.926	-0.057
chr1:44436712-44436861|+|44436380|44437058	ENSG00000132768.14_3	DPH2	chr1	+	44436712	44436861	44436267	44436380	44437058	44437198	chr1:44436712-44436861|+|44436380|44437058	546,320,545	30,27,41	322,338,333	8,1,6	200	100	2.39324671192e-10	4.28973037899e-08	0.901,0.856,0.869	0.953,0.994,0.965	-0.095
chr13:99056125-99056376|+|99047730|99061591	ENSG00000152767.16_4	FARP1	chr13	+	99056125	99056376	99047480	99047730	99061591	99061779	chr13:99056125-99056376|+|99047730|99061591	18,15,30	345,357,348	28,41,29	166,172,205	200	100	3.20572191015e-09	4.72894095245e-07	0.025,0.021,0.041	0.078,0.106,0.066	-0.054
chr1:11808471-11808537|+|11807602|11810133	ENSG00000177674.16_6	AGTRAP	chr1	+	11808471	11808537	11807496	11807602	11810133	11810828	chr1:11808471-11808537|+|11807602|11810133	363,451,338	96,126,106	345,475,468	20,33,30	166	100	0	0.0	0.695,0.683,0.658	0.912,0.897,0.904	-0.226
chr1:11809521-11809673|+|11807602|11810133	ENSG00000177674.16_6	AGTRAP	chr1	+	11809521	11809673	11807568	11807602	11810133	11810828	chr1:11809521-11809673|+|11807602|11810133	25,13,24	96,126,106	10,14,17	20,33,30	200	100	0.000317648227163	0.00931872455974	0.115,0.049,0.102	0.2,0.175,0.221	-0.11
chr21:46702718-46702961|-|46702374|46703297	ENSG00000186866.16_2	POFUT2	chr21	-	46702718	46702961	46702263	46702374	46703297	46703442	chr21:46702718-46702961|-|46702374|46703297	19,17,37	246,233,266	55,72,46	245,262,196	200	100	1.73769055811e-08	2.20034528825e-06	0.037,0.035,0.065	0.101,0.121,0.105	-0.063
chr10:34625126-34625168|-|34620272|34626202	ENSG00000148498.16_6	PARD3	chr10	-	34625126	34625168	34620044	34620272	34626202	34626354	chr10:34625126-34625168|-|34620272|34626202	653,667,689	39,65,26	534,511,533	5,0,0	142	100	0	0.0	0.922,0.878,0.949	0.987,1.0,1.0	-0.079
chr10:34625126-34625174|-|34620272|34626202	ENSG00000148498.16_6	PARD3	chr10	-	34625126	34625174	34620044	34620272	34626202	34626354	chr10:34625126-34625174|-|34620272|34626202	668,667,706	39,65,26	533,533,546	5,0,0	148	100	0	0.0	0.92,0.874,0.948	0.986,1.0,1.0	-0.081
chr11:850295-850367|+|847300|862549	ENSG00000214063.11_4	TSPAN4	chr11	+	850295	850367	847200	847300	862549	862741	chr11:850295-850367|+|847300|862549	348,195,343	38,19,27	546,590,705	19,43,25	172	100	0.000124681319807	0.00442875730426	0.842,0.856,0.881	0.944,0.889,0.943	-0.066
chr11:850295-850367|+|847300|864436	ENSG00000214063.11_4	TSPAN4	chr11	+	850295	850367	847200	847300	864436	864511	chr11:850295-850367|+|847300|864436	296,268,375	55,58,59	215,288,268	21,26,24	172	100	2.29295005664e-05	0.00111709831314	0.758,0.729,0.787	0.856,0.866,0.867	-0.105
chr11:862600-862741|+|850367|864436	ENSG00000214063.11_4	TSPAN4	chr11	+	862600	862741	850287	850367	864436	864511	chr11:862600-862741|+|850367|864436	630,408,592	380,375,529	927,1121,1289	299,359,357	200	100	1.11022302463e-16	4.19321118607e-14	0.453,0.352,0.359	0.608,0.61,0.644	-0.233
chr11:862717-862741|+|850367|864436	ENSG00000214063.11_4	TSPAN4	chr11	+	862717	862741	850287	850367	864436	864511	chr11:862717-862741|+|850367|864436	183,94,129	380,375,529	182,271,294	299,359,357	124	100	3.98534871771e-10	6.87427824236e-08	0.28,0.168,0.164	0.329,0.378,0.399	-0.165
