ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr2:24347089-24347199|+|24347032|24347330	ENSG00000219626.9_6	FAM228B	chr2	+	24347032	24347330	24347032	24347089	24347199	24347330	chr2:24347089-24347199|+|24347032|24347330	23,14,4	0,0,0	23,20,17	4,0,7	200	100	4.57268559484e-06	0.000176578596617	1.0,1.0,1.0	0.742,1.0,0.548	0.237
chr1:111986016-111986288|-|111985970|111986347	ENSG00000116455.14_4	WDR77	chr1	-	111985970	111986347	111985970	111986016	111986288	111986347	chr1:111986016-111986288|-|111985970|111986347	34,20,32	24,12,26	7,4,9	7,18,26	200	100	0.000254446739311	0.00478237714677	0.415,0.455,0.381	0.333,0.1,0.148	0.223
chr19:7600463-7600818|+|7600394|7600884	ENSG00000268614.1_7	AC008878.2	chr19	+	7600394	7600884	7600394	7600463	7600818	7600884	chr19:7600463-7600818|+|7600394|7600884	599,427,663	195,290,285	396,380,349	346,564,305	200	100	3.01572105144e-06	0.000124422912211	0.606,0.424,0.538	0.364,0.252,0.364	0.196
chr19:1058058-1058144|+|1057913|1058156	ENSG00000064687.12_2	ABCA7	chr19	+	1057913	1058156	1057913	1058058	1058144	1058156	chr19:1058058-1058144|+|1057913|1058156	40,23,38	47,91,58	17,13,15	87,126,93	186	100	3.60013503009e-07	2.06439760198e-05	0.314,0.12,0.26	0.095,0.053,0.08	0.155
chr1:115272770-115272878|-|115272737|115273043	ENSG00000009307.16_7	CSDE1	chr1	-	115272737	115273043	115272737	115272770	115272878	115273043	chr1:115272770-115272878|-|115272737|115273043	34,40,80	0,0,0	34,20,127	0,0,15	200	100	1.17810159441e-05	0.00038675572503	1.0,1.0,1.0	1.0,1.0,0.809	0.064
chr12:56815588-56815682|-|56815335|56815800	ENSG00000111602.12_3	TIMELESS	chr12	-	56815335	56815800	56815335	56815588	56815682	56815800	chr12:56815588-56815682|-|56815335|56815800	64,49,56	0,0,0	48,31,36	21,0,0	194	100	0.000143589961715	0.00301440626416	1.0,1.0,1.0	0.541,1.0,1.0	0.153
chr1:147119365-147120047|-|147119169|147120213	ENSG00000162836.12_5	ACP6	chr1	-	147119169	147120213	147119169	147119365	147120047	147120213	chr1:147119365-147120047|-|147119169|147120213	128,238,217	0,0,0	139,218,115	0,0,28	200	100	2.86219130201e-05	0.000804671521049	1.0,1.0,1.0	1.0,1.0,0.673	0.109
chr9:35660644-35660742|+|35660561|35660855	ENSG00000159884.12_5	CCDC107	chr9	+	35660561	35660855	35660561	35660644	35660742	35660855	chr9:35660644-35660742|+|35660561|35660855	232,240,269	302,317,389	225,200,224	437,502,614	198	100	1.13544073255e-07	7.62506467127e-06	0.28,0.277,0.259	0.206,0.168,0.156	0.095
chr1:153517994-153518228|-|153517787|153518278	ENSG00000196154.12_4	S100A4	chr1	-	153517787	153518278	153517787	153517994	153518228	153518278	chr1:153517994-153518228|-|153517787|153518278	2,19,11	1,32,13	61,122,68	300,573,439	200	100	0.000530847241425	0.00869412965362	0.5,0.229,0.297	0.092,0.096,0.072	0.255
chr3:49148596-49148687|-|49148403|49148798	ENSG00000172046.19_5	USP19	chr3	-	49148403	49148798	49148403	49148596	49148687	49148798	chr3:49148596-49148687|-|49148403|49148798	16,19,9	0,0,0	18,19,12	14,0,5	191	100	5.45499980631e-07	2.90520185054e-05	1.0,1.0,1.0	0.402,1.0,0.557	0.347
chr3:49155003-49155183|-|49154899|49155296	ENSG00000172046.19_5	USP19	chr3	-	49154899	49155296	49154899	49155003	49155183	49155296	chr3:49155003-49155183|-|49154899|49155296	204,269,223	0,0,0	282,329,230	29,0,0	200	100	2.02811586902e-06	8.9385259995e-05	1.0,1.0,1.0	0.829,1.0,1.0	0.057
chr1:154941082-154941246|-|154940960|154941369	ENSG00000160691.18_6	SHC1	chr1	-	154940960	154941369	154940960	154941082	154941246	154941369	chr1:154941082-154941246|-|154940960|154941369	23,13,25	0,0,0	27,33,31	0,0,15	200	100	0.000614071783511	0.00977864807659	1.0,1.0,1.0	1.0,1.0,0.508	0.164
chr19:45322139-45322312|+|45321969|45322449	ENSG00000187244.11_3	BCAM	chr19	+	45321969	45322449	45321969	45322139	45322312	45322449	chr19:45322139-45322312|+|45321969|45322449	39,74,40	141,345,320	28,46,34	311,628,382	200	100	7.01899924849e-08	5.01565420085e-06	0.121,0.097,0.059	0.043,0.035,0.043	0.052
chr17:46134483-46134715|+|46134393|46134860	ENSG00000082641.16_6	NFE2L1	chr17	+	46134393	46134860	46134393	46134483	46134715	46134860	chr17:46134483-46134715|+|46134393|46134860	6,11,13	0,0,0	14,6,5	17,1,0	200	100	1.88287660793e-05	0.000571714043304	1.0,1.0,1.0	0.292,0.75,1.0	0.319
chr17:2275548-2275636|+|2275440|2275782	ENSG00000141258.13_4	SGSM2	chr17	+	2275440	2275782	2275440	2275548	2275636	2275782	chr17:2275548-2275636|+|2275440|2275782	130,87,92	98,148,122	34,39,45	106,121,101	188	100	1.28154719267e-05	0.000418847408858	0.414,0.238,0.286	0.146,0.146,0.192	0.151
chr1:160326137-160326426|+|160326049|160326518	ENSG00000162736.17_5	NCSTN	chr1	+	160326049	160326518	160326049	160326137	160326426	160326518	chr1:160326137-160326426|+|160326049|160326518	26,20,26	3,0,0	17,20,16	0,8,11	200	100	0.00046951922769	0.00788985255626	0.813,1.0,1.0	1.0,0.556,0.421	0.279
chr1:32669646-32669786|+|32669484|32669980	ENSG00000160050.14_3	CCDC28B	chr1	+	32669484	32669980	32669484	32669646	32669786	32669980	chr1:32669646-32669786|+|32669484|32669980	18,40,19	40,79,58	9,37,25	69,159,152	200	100	4.62904256072e-05	0.00120221168156	0.184,0.202,0.141	0.061,0.104,0.076	0.095
chr11:68846488-68847090|+|68846359|68847315	ENSG00000162341.18_5	TPCN2	chr11	+	68846359	68847315	68846359	68846488	68847090	68847315	chr11:68846488-68847090|+|68846359|68847315	17,4,11	0,0,0	17,24,8	0,3,6	200	100	3.52595840593e-05	0.000958336745175	1.0,1.0,1.0	1.0,0.8,0.4	0.267
chr17:39674713-39674930|-|39674581|39675142	ENSG00000171346.16_5	KRT15	chr17	-	39674581	39675142	39674581	39674713	39674930	39675142	chr17:39674713-39674930|-|39674581|39675142	236,1282,539	0,0,0	64,364,99	3,12,1	200	100	1.06547286329e-05	0.000355167272119	1.0,1.0,1.0	0.914,0.938,0.98	0.056
chr7:2419146-2419877|+|2419028|2420375	ENSG00000106263.18_3	EIF3B	chr7	+	2419028	2420375	2419028	2419146	2419877	2420375	chr7:2419146-2419877|+|2419028|2420375	255,159,227	0,0,0	128,135,184	26,24,24	200	100	0	0.0	1.0,1.0,1.0	0.711,0.738,0.793	0.253
chr11:66102569-66102877|-|66102469|66102969	ENSG00000174791.11_5	RIN1	chr11	-	66102469	66102969	66102469	66102569	66102877	66102969	chr11:66102569-66102877|-|66102469|66102969	68,44,75	0,1,0	68,45,65	9,2,2	200	100	1.86036381685e-05	0.000568357916338	1.0,0.957,1.0	0.791,0.918,0.942	0.102
chr11:1220990-1221080|+|1220920|1221320	ENSG00000215182.6	MUC5AC	chr11	+	1220920	1221320	1220920	1220990	1221080	1221320	chr11:1220990-1221080|+|1220920|1221320	3,9,12	0,2,8	3,4,2	59,113,42	190	100	2.23395746346e-11	3.6866308795e-09	1.0,0.703,0.441	0.026,0.018,0.024	0.692
chr19:11462649-11462732|+|11462468|11462794	ENSG00000183401.12_6	CCDC159	chr19	+	11462468	11462794	11462468	11462649	11462732	11462794	chr19:11462649-11462732|+|11462468|11462794	15,49,15	34,81,29	8,27,15	81,92,48	183	100	0.000120058714094	0.00258984802894	0.194,0.248,0.22	0.051,0.138,0.146	0.109
chr17:40990816-40990971|+|40990765|40991003	ENSG00000131467.10_4	PSME3	chr17	+	40990765	40991003	40990765	40990816	40990971	40991003	chr17:40990816-40990971|+|40990765|40991003	156,96,147	0,0,0	118,78,75	0,0,14	200	100	6.42486735041e-05	0.00156067025322	1.0,1.0,1.0	1.0,1.0,0.728	0.091
chr11:67378037-67378465|+|67377851|67378678	ENSG00000167792.12_5	NDUFV1	chr11	+	67377851	67378678	67377851	67378037	67378465	67378678	chr11:67378037-67378465|+|67377851|67378678	355,240,251	0,0,0	260,178,183	11,0,12	200	100	6.49138605091e-08	4.69331037445e-06	1.0,1.0,1.0	0.922,1.0,0.884	0.065
chr16:1412496-1412611|+|1412206|1412743	ENSG00000090581.10_4	GNPTG	chr16	+	1412206	1412743	1412206	1412496	1412611	1412743	chr16:1412496-1412611|+|1412206|1412743	135,196,224	0,0,0	151,191,173	11,15,9	200	100	2.9529712009e-12	6.17456211161e-10	1.0,1.0,1.0	0.873,0.864,0.906	0.119
chr2:178080386-178080477|+|178080245|178080624	ENSG00000170144.20_5	HNRNPA3	chr2	+	178080245	178080624	178080245	178080386	178080477	178080624	chr2:178080386-178080477|+|178080245|178080624	8,3,23	0,0,0	9,7,177	64,36,0	191	100	2.29341002855e-07	1.4280843056e-05	1.0,1.0,1.0	0.069,0.092,1.0	0.613
chr1:52821115-52821279|-|52821069|52821338	ENSG00000154222.14_3	CC2D1B	chr1	-	52821069	52821338	52821069	52821115	52821279	52821338	chr1:52821115-52821279|-|52821069|52821338	64,39,40	0,0,0	43,53,40	0,19,8	200	100	4.35371264595e-08	3.32408670298e-06	1.0,1.0,1.0	1.0,0.582,0.714	0.235
chr19:14581117-14581399|+|14580986|14581443	ENSG00000123143.12_4	PKN1	chr19	+	14580986	14581443	14580986	14581117	14581399	14581443	chr19:14581117-14581399|+|14580986|14581443	266,272,262	0,0,0	161,141,209	0,52,67	200	100	4.67292871065e-13	1.13886390385e-10	1.0,1.0,1.0	1.0,0.576,0.609	0.272
chr19:14581117-14581416|+|14580986|14581443	ENSG00000123143.12_4	PKN1	chr19	+	14580986	14581443	14580986	14581117	14581416	14581443	chr19:14581117-14581416|+|14580986|14581443	842,976,911	0,0,0	570,530,631	0,0,65	200	100	2.17062812169e-10	2.88993394342e-08	1.0,1.0,1.0	1.0,1.0,0.829	0.057
chr7:99950746-99950995|+|99950661|99951106	ENSG00000121716.20_5	PILRB	chr7	+	99950661	99951106	99950661	99950746	99950995	99951106	chr7:99950746-99950995|+|99950661|99951106	45,53,35	0,0,0	38,46,29	7,0,2	200	100	8.30767074818e-05	0.00191680621444	1.0,1.0,1.0	0.731,1.0,0.879	0.13
chr7:44838503-44838845|+|44838412|44838872	ENSG00000196262.14_3	PPIA	chr7	+	44838412	44838872	44838412	44838503	44838845	44838872	chr7:44838503-44838845|+|44838412|44838872	992,916,1111	561,759,526	992,1108,1030	1136,1145,1142	200	100	2.45418500455e-06	0.000105756981677	0.469,0.376,0.514	0.304,0.326,0.311	0.139
chr19:49649262-49649422|+|49649206|49649449	ENSG00000177380.14_5	PPFIA3	chr19	+	49649206	49649449	49649206	49649262	49649422	49649449	chr19:49649262-49649422|+|49649206|49649449	50,43,55	1,3,2	42,60,47	25,21,46	200	100	3.07642800124e-13	7.80797426715e-11	0.962,0.878,0.932	0.457,0.588,0.338	0.463
chr1:1277212-1277432|-|1277149|1277536	ENSG00000107404.20_5	DVL1	chr1	-	1277149	1277536	1277149	1277212	1277432	1277536	chr1:1277212-1277432|-|1277149|1277536	383,243,304	0,0,0	194,140,180	3,13,0	200	100	1.78575495954e-05	0.000549477995535	1.0,1.0,1.0	0.97,0.843,1.0	0.062
chr3:52029485-52029794|-|52029442|52029831	ENSG00000162244.11_6	RPL29	chr3	-	52029442	52029831	52029442	52029485	52029794	52029831	chr3:52029485-52029794|-|52029442|52029831	74,54,79	9,2,7	28,23,37	13,6,17	200	100	3.05433046299e-06	0.000125729771106	0.804,0.931,0.849	0.519,0.657,0.521	0.296
chr5:70344667-70344894|-|70344588|70344985	ENSG00000145736.14_6	GTF2H2	chr5	-	70344588	70344985	70344588	70344667	70344894	70344985	chr5:70344667-70344894|-|70344588|70344985	14,8,10	0,0,0	8,19,8	4,0,6	200	100	3.01625641408e-06	0.000124422912211	1.0,1.0,1.0	0.5,1.0,0.4	0.367
chr11:47447497-47447683|-|47447428|47447809	ENSG00000165916.8_6	PSMC3	chr11	-	47447428	47447809	47447428	47447497	47447683	47447809	chr11:47447497-47447683|-|47447428|47447809	20,15,25	0,0,0	10,19,18	1,2,4	200	100	8.97015226661e-05	0.00204170027885	1.0,1.0,1.0	0.833,0.826,0.692	0.216
chr1:6511808-6511892|+|6511662|6512099	ENSG00000187017.17_6	ESPN	chr1	+	6511662	6512099	6511662	6511808	6511892	6512099	chr1:6511808-6511892|+|6511662|6512099	8,52,20	32,236,77	0,2,2	57,73,83	184	100	5.45896661208e-13	1.32168046244e-10	0.12,0.107,0.124	0.0,0.015,0.013	0.108
chr9:90342310-90342508|+|90342275|90342644	ENSG00000135047.15_3	CTSL	chr9	+	90342275	90342644	90342275	90342310	90342508	90342644	chr9:90342310-90342508|+|90342275|90342644	20,13,27	1,0,0	20,29,14	6,3,2	200	100	1.1769636503e-05	0.00038675572503	0.909,1.0,1.0	0.625,0.829,0.778	0.226
chr3:48716391-48716487|-|48716285|48716616	ENSG00000213672.8_6	NCKIPSD	chr3	-	48716285	48716616	48716285	48716391	48716487	48716616	chr3:48716391-48716487|-|48716285|48716616	93,89,143	0,0,0	115,77,49	0,0,20	196	100	0.000413751388057	0.00710189591039	1.0,1.0,1.0	1.0,1.0,0.556	0.148
chr3:50145580-50145673|+|50145502|50145740	ENSG00000003756.16_6	RBM5	chr3	+	50145502	50145740	50145502	50145580	50145673	50145740	chr3:50145580-50145673|+|50145502|50145740	51,75,77	0,0,0	31,122,27	24,0,39	193	100	8.26924151376e-08	5.80756406389e-06	1.0,1.0,1.0	0.401,1.0,0.264	0.445
chr3:47040964-47041096|+|47040804|47041218	ENSG00000160796.17_3	NBEAL2	chr3	+	47040804	47041218	47040804	47040964	47041096	47041218	chr3:47040964-47041096|+|47040804|47041218	42,25,36	0,0,0	53,28,23	6,0,2	200	100	0.000397561353492	0.00688177580896	1.0,1.0,1.0	0.815,1.0,0.852	0.111
chr16:3076902-3077011|+|3076853|3077074	ENSG00000131652.14_3	THOC6	chr16	+	3076853	3077074	3076853	3076902	3077011	3077074	chr16:3076902-3077011|+|3076853|3077074	63,156,93	0,0,0	53,81,96	23,0,0	200	100	0.000407698122538	0.00701435185017	1.0,1.0,1.0	0.535,1.0,1.0	0.155
chr3:48638248-48638407|-|48638112|48638551	ENSG00000010256.11_3	UQCRC1	chr3	-	48638112	48638551	48638112	48638248	48638407	48638551	chr3:48638248-48638407|-|48638112|48638551	108,99,104	0,26,0	78,95,115	23,21,36	200	100	8.42934532208e-06	0.000292649374715	1.0,0.656,1.0	0.629,0.693,0.615	0.24
chr15:42805194-42805602|+|42805152|42805640	ENSG00000092531.10_4	SNAP23	chr15	+	42805152	42805640	42805152	42805194	42805602	42805640	chr15:42805194-42805602|+|42805152|42805640	63,84,80	0,0,0	130,119,74	4,9,0	200	100	0.000111762783264	0.00243949121406	1.0,1.0,1.0	0.942,0.869,1.0	0.063
chr3:50098980-50099068|+|50098894|50099181	ENSG00000004534.15_4	RBM6	chr3	+	50098894	50099181	50098894	50098980	50099068	50099181	chr3:50098980-50099068|+|50098894|50099181	153,179,176	0,2,0	168,213,142	9,0,9	188	100	4.95217973483e-05	0.00127088679513	1.0,0.979,1.0	0.909,1.0,0.894	0.059
chr3:50098980-50099315|+|50098894|50099541	ENSG00000004534.15_4	RBM6	chr3	+	50098894	50099541	50098894	50098980	50099315	50099541	chr3:50098980-50099315|+|50098894|50099541	153,179,176	0,0,0	168,213,142	0,30,0	200	100	1.02436599247e-06	5.02635905185e-05	1.0,1.0,1.0	1.0,0.78,1.0	0.073
chr3:50098980-50099398|+|50098894|50099541	ENSG00000004534.15_4	RBM6	chr3	+	50098894	50099541	50098894	50098980	50099398	50099541	chr3:50098980-50099398|+|50098894|50099541	153,179,176	0,0,0	168,213,142	0,0,20	200	100	2.22482931629e-05	0.000657110302318	1.0,1.0,1.0	1.0,1.0,0.78	0.073
chr3:50327871-50327990|-|50327439|50328110	ENSG00000214706.10_3	IFRD2	chr3	-	50327439	50328110	50327439	50327871	50327990	50328110	chr3:50327871-50327990|-|50327439|50328110	1054,698,809	0,0,0	566,545,529	0,0,115	200	100	3.15560275188e-06	0.000129176125553	1.0,1.0,1.0	1.0,1.0,0.697	0.101
chr3:52012390-52012652|+|52012274|52013023	ENSG00000248487.9_4	ABHD14A	chr3	+	52012274	52013023	52012274	52012390	52012652	52013023	chr3:52012390-52012652|+|52012274|52013023	11,12,13	0,0,0	7,13,6	0,2,4	200	100	0.000511133745494	0.00843130119584	1.0,1.0,1.0	1.0,0.765,0.429	0.269
chr3:52727062-52727227|+|52726887|52727275	ENSG00000163938.17_4	GNL3	chr3	+	52726887	52727275	52726887	52727062	52727227	52727275	chr3:52727062-52727227|+|52726887|52727275	80,99,67	0,0,0	44,57,63	0,0,35	200	100	0.000371454523726	0.00652501094398	1.0,1.0,1.0	1.0,1.0,0.474	0.175
chr11:1501716-1502000|-|1501622|1502115	ENSG00000182208.14_3	MOB2	chr11	-	1501622	1502115	1501622	1501716	1502000	1502115	chr11:1501716-1502000|-|1501622|1502115	28,29,45	4,6,6	33,22,51	11,9,38	200	100	0.000376162868816	0.00659826965457	0.778,0.707,0.789	0.6,0.55,0.402	0.241
chr3:58154378-58155316|+|58154166|58155520	ENSG00000136068.14_4	FLNB	chr3	+	58154166	58155520	58154166	58154378	58155316	58155520	chr3:58154378-58155316|+|58154166|58155520	114,144,104	0,0,0	183,168,129	0,0,24	200	100	3.28255107678e-05	0.000905555938355	1.0,1.0,1.0	1.0,1.0,0.729	0.09
chr9:35753765-35753996|-|35753656|35754036	ENSG00000215183.5_3	MSMP	chr9	-	35753656	35754036	35753656	35753765	35753996	35754036	chr9:35753765-35753996|-|35753656|35754036	481,984,702	34,1226,58	859,1612,779	16589,50064,21589	200	100	0	0.0	0.876,0.286,0.858	0.025,0.016,0.018	0.654
chr7:17838373-17838631|-|17838281|17838777	ENSG00000071189.21_3	SNX13	chr7	-	17838281	17838777	17838281	17838373	17838631	17838777	chr7:17838373-17838631|-|17838281|17838777	49,40,42	0,0,0	45,58,44	0,30,0	200	100	0.000400633175296	0.00692843114853	1.0,1.0,1.0	1.0,0.492,1.0	0.169
chr12:112477114-112478284|-|112477032|112478382	ENSG00000111300.10_4	NAA25	chr12	-	112477032	112478382	112477032	112477114	112478284	112478382	chr12:112477114-112478284|-|112477032|112478382	120,56,115	0,0,0	69,53,46	0,13,0	200	100	8.2371530541e-05	0.00190292196826	1.0,1.0,1.0	1.0,0.671,1.0	0.11
chr2:10269079-10269170|+|10268974|10269442	ENSG00000171848.15_5	RRM2	chr2	+	10268974	10269442	10268974	10269079	10269170	10269442	chr2:10269079-10269170|+|10268974|10269442	40,19,27	0,0,0	26,8,24	14,6,0	191	100	2.45107852459e-07	1.50086756711e-05	1.0,1.0,1.0	0.493,0.411,1.0	0.365
chr17:73236053-73236422|-|73235869|73237138	ENSG00000125447.17_6	GGA3	chr17	-	73235869	73237138	73235869	73236053	73236422	73237138	chr17:73236053-73236422|-|73235869|73237138	28,74,51	0,0,0	41,43,48	11,0,0	200	100	0.000276840714288	0.00512217955079	1.0,1.0,1.0	0.651,1.0,1.0	0.116
chr3:128890101-128890288|-|128889921|128890381	ENSG00000169714.16_4	CNBP	chr3	-	128889921	128890381	128889921	128890101	128890288	128890381	chr3:128890101-128890288|-|128889921|128890381	245,235,289	0,0,0	172,186,158	36,0,0	200	100	1.98282471053e-06	8.79873428068e-05	1.0,1.0,1.0	0.705,1.0,1.0	0.098
chr15:75632219-75632313|+|75632042|75632386	ENSG00000140365.15_3	COMMD4	chr15	+	75632042	75632386	75632042	75632219	75632313	75632386	chr15:75632219-75632313|+|75632042|75632386	51,44,46	0,0,0	46,70,49	0,0,26	194	100	0.000630483328326	0.00999242763382	1.0,1.0,1.0	1.0,1.0,0.493	0.169
chr2:219130405-219130574|-|219130301|219130669	ENSG00000127837.9_2	AAMP	chr2	-	219130301	219130669	219130301	219130405	219130574	219130669	chr2:219130405-219130574|-|219130301|219130669	179,192,262	0,0,0	111,95,132	0,28,0	200	100	3.0317520672e-05	0.000845879513457	1.0,1.0,1.0	1.0,0.629,1.0	0.124
chr4:39512170-39512380|-|39512130|39512515	ENSG00000109814.12_4	UGDH	chr4	-	39512130	39512515	39512130	39512170	39512380	39512515	chr4:39512170-39512380|-|39512130|39512515	90,135,126	0,0,0	86,100,82	0,25,0	200	100	1.28627216985e-05	0.000420018652375	1.0,1.0,1.0	1.0,0.667,1.0	0.111
chr1:43903371-43903480|+|43903265|43903569	ENSG00000198198.16_7	SZT2	chr1	+	43903265	43903569	43903265	43903371	43903480	43903569	chr1:43903371-43903480|+|43903265|43903569	20,10,15	0,1,0	16,16,9	1,4,2	200	100	0.000291659815718	0.00534264453869	1.0,0.833,1.0	0.889,0.667,0.692	0.195
chr3:40503010-40503098|+|40502897|40503152	ENSG00000188846.13_3	RPL14	chr3	+	40502897	40503152	40502897	40503010	40503098	40503152	chr3:40503010-40503098|+|40502897|40503152	43,51,34	0,0,0	21,19,24	7,2,0	188	100	1.87811496233e-05	0.000570739130708	1.0,1.0,1.0	0.615,0.835,1.0	0.183
chr4:57889704-57889827|+|57889582|57889917	ENSG00000047315.16_3	POLR2B	chr4	+	57889582	57889917	57889582	57889704	57889827	57889917	chr4:57889704-57889827|+|57889582|57889917	192,162,222	0,0,0	225,247,186	0,25,0	200	100	3.08895783618e-06	0.000126729918985	1.0,1.0,1.0	1.0,0.832,1.0	0.056
chr11:61732584-61732869|-|61732460|61732885	ENSG00000167996.16_5	FTH1	chr11	-	61732460	61732885	61732460	61732584	61732869	61732885	chr11:61732584-61732869|-|61732460|61732885	430,3064,588	0,15,24	336,714,458	15,28,27	200	100	4.1389114358e-12	8.14524490636e-10	1.0,0.99,0.925	0.918,0.927,0.895	0.058
chr12:53689725-53690074|+|53689622|53690108	ENSG00000123349.14_4	PFDN5	chr12	+	53689622	53690108	53689622	53689725	53690074	53690108	chr12:53689725-53690074|+|53689622|53690108	273,315,325	0,0,0	258,258,255	8,0,16	200	100	2.38015819942e-07	1.4623072103e-05	1.0,1.0,1.0	0.942,1.0,0.889	0.056
chr11:65308123-65308341|-|65307960|65308425	ENSG00000168056.16_5	LTBP3	chr11	-	65307960	65308425	65307960	65308123	65308341	65308425	chr11:65308123-65308341|-|65307960|65308425	88,64,90	0,8,12	69,65,82	16,18,17	200	100	0.000486197362833	0.00810350957863	1.0,0.8,0.789	0.683,0.644,0.707	0.185
chr14:24687406-24687589|-|24687264|24687637	ENSG00000255526.6_4	NEDD8-MDP1	chr14	-	24687264	24687637	24687264	24687406	24687589	24687637	chr14:24687406-24687589|-|24687264|24687637	1440,1649,1474	0,0,0	1799,2040,2362	0,195,0	200	100	2.44103615099e-09	2.54483205078e-07	1.0,1.0,1.0	1.0,0.84,1.0	0.053
chr10:24884908-24885668|-|24884816|24885811	ENSG00000107863.18_5	ARHGAP21	chr10	-	24884816	24885811	24884816	24884908	24885668	24885811	chr10:24884908-24885668|-|24884816|24885811	51,31,46	0,0,0	64,65,47	0,10,0	200	100	0.000378604539842	0.00662216048989	1.0,1.0,1.0	1.0,0.765,1.0	0.078
chr5:179294495-179294777|-|179294442|179294849	ENSG00000197226.12_3	TBC1D9B	chr5	-	179294442	179294849	179294442	179294495	179294777	179294849	chr5:179294495-179294777|-|179294442|179294849	79,60,96	19,19,27	56,80,79	43,39,40	200	100	0.000432359462756	0.00734591901611	0.675,0.612,0.64	0.394,0.506,0.497	0.177
chr17:48271402-48271490|-|48271292|48271544	ENSG00000108821.13_3	COL1A1	chr17	-	48271292	48271544	48271292	48271402	48271490	48271544	chr17:48271402-48271490|-|48271292|48271544	62,42,48	88,108,127	60,58,85	765,834,1018	188	100	0	0.0	0.273,0.171,0.167	0.04,0.036,0.043	0.164
chr17:48271808-48271941|-|48271709|48272170	ENSG00000108821.13_3	COL1A1	chr17	-	48271709	48272170	48271709	48271808	48271941	48272170	chr17:48271808-48271941|-|48271709|48272170	15,12,10	0,0,0	54,74,96	0,0,13	200	100	0.000490968846934	0.00817111536933	1.0,1.0,1.0	1.0,1.0,0.787	0.071
chr1:1562824-1563059|+|1562675|1563210	ENSG00000197530.12_6	MIB2	chr1	+	1562675	1563210	1562675	1562824	1563059	1563210	chr1:1562824-1563059|+|1562675|1563210	104,76,98	0,0,0	30,30,56	0,0,12	200	100	2.21685188205e-05	0.000655806801538	1.0,1.0,1.0	1.0,1.0,0.7	0.1
chr2:204291992-204292218|+|204291899|204292251	ENSG00000138443.16_5	ABI2	chr2	+	204291899	204292251	204291899	204291992	204292218	204292251	chr2:204291992-204292218|+|204291899|204292251	1045,1030,1075	22,16,16	720,656,738	34,41,27	200	100	1.59449574655e-08	1.37421634587e-06	0.96,0.97,0.971	0.914,0.889,0.932	0.055
chr17:48153839-48153953|+|48153689|48154082	ENSG00000005884.18_3	ITGA3	chr17	+	48153689	48154082	48153689	48153839	48153953	48154082	chr17:48153839-48153953|+|48153689|48154082	223,133,231	0,71,0	197,261,170	79,111,80	200	100	3.44885988435e-07	2.00328339475e-05	1.0,0.484,1.0	0.555,0.54,0.515	0.291
chr7:143079540-143079705|+|143079340|143079772	ENSG00000159840.16_5	ZYX	chr7	+	143079340	143079772	143079340	143079540	143079705	143079772	chr7:143079540-143079705|+|143079340|143079772	266,676,388	0,0,0	750,1126,677	0,54,34	200	100	1.29229960066e-13	3.39699411456e-11	1.0,1.0,1.0	1.0,0.912,0.909	0.06
chr10:75559952-75560053|+|75559768|75560224	ENSG00000214655.10_6	ZSWIM8	chr10	+	75559768	75560224	75559768	75559952	75560053	75560224	chr10:75559952-75560053|+|75559768|75560224	136,232,161	461,591,564	108,159,98	546,740,641	200	100	1.11486727861e-06	5.39135751907e-05	0.129,0.164,0.125	0.09,0.097,0.071	0.053
chr1:27630286-27631501|+|27630111|27631684	ENSG00000142784.16_3	WDTC1	chr1	+	27630111	27631684	27630111	27630286	27631501	27631684	chr1:27630286-27631501|+|27630111|27631684	12,18,16	0,0,0	16,20,24	0,2,6	200	100	5.4248062346e-05	0.00136271873201	1.0,1.0,1.0	1.0,0.833,0.667	0.167
chr10:99219039-99219415|-|99218979|99219452	ENSG00000155229.21_5	MMS19	chr10	-	99218979	99219452	99218979	99219039	99219415	99219452	chr10:99219039-99219415|-|99218979|99219452	23,10,23	0,0,2	9,7,10	12,2,4	200	100	9.73787210867e-08	6.68588491551e-06	1.0,1.0,0.852	0.273,0.636,0.556	0.462
chr10:102259015-102259280|-|102258911|102259355	ENSG00000075826.17_4	SEC31B	chr10	-	102258911	102259355	102258911	102259015	102259280	102259355	chr10:102259015-102259280|-|102258911|102259355	4,1,5	21,14,7	0,1,0	17,35,13	200	100	0.000203186197804	0.00398160557262	0.087,0.034,0.263	0.0,0.014,0.0	0.123
chr7:65444528-65444650|-|65444464|65444820	ENSG00000169919.17_3	GUSB	chr7	-	65444464	65444820	65444464	65444528	65444650	65444820	chr7:65444528-65444650|-|65444464|65444820	24,5,21	0,1,0	17,15,7	5,1,3	200	100	4.26507478563e-05	0.00112113583704	1.0,0.714,1.0	0.63,0.882,0.538	0.221
chr11:209318-209442|+|209270|209788	ENSG00000177963.14_5	RIC8A	chr11	+	209270	209788	209270	209318	209442	209788	chr11:209318-209442|+|209270|209788	32,19,18	0,0,0	20,26,14	51,0,66	200	100	6.52420923952e-08	4.70779263183e-06	1.0,1.0,1.0	0.164,1.0,0.096	0.58
