ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
601	591,360,460	4,0,1	383,319,309	0,0,0	200	100
602	669,431,547	36,8,25	445,369,358	33,22,27	200	100
603	60,52,96	3,6,4	45,36,23	1,9,3	200	100
604	75,85,76	461,466,550	64,85,35	330,352,360	200	100
605	88,48,81	647,556,748	60,37,55	438,464,513	200	100
606	158,93,139	416,323,400	152,128,99	179,231,224	173	100
607	130,86,133	22,2,18	145,119,101	19,16,19	200	100
608	146,83,111	388,296,433	140,93,86	256,264,289	200	100
609	132,50,140	307,263,328	2,6,27	49,54,80	171	100
610	187,70,170	730,499,786	120,47,97	424,351,468	200	100
611	286,124,268	0,0,2	156,90,156	0,0,0	200	100
612	216,90,189	974,659,797	91,67,88	569,408,614	200	100
614	175,88,168	1128,1497,1154	74,68,70	687,754,813	200	100
615	266,346,301	974,1089,856	182,143,153	545,517,645	200	100
616	266,319,280	13,30,12	150,133,121	4,4,3	200	100
617	123,161,169	1069,1240,1061	97,93,107	595,611,714	189	100
618	12,29,33	171,162,185	40,35,24	129,148,160	200	100
619	99,67,78	108,81,144	122,77,60	66,120,80	200	100
620	62,52,47	1066,1314,1242	47,33,32	515,520,591	173	100
621	334,242,460	11,5,9	497,617,287	5,12,6	200	100
622	64,182,77	3,13,6	160,264,168	18,20,12	200	100
623	60,192,78	11,19,10	163,275,148	24,30,26	200	100
628	239,145,255	489,432,468	266,296,178	583,637,592	200	100
629	27,30,36	626,500,712	46,31,29	805,870,767	183	100
630	3,3,3	42,47,42	11,15,2	111,108,91	200	100
632	75,48,69	0,0,7	84,59,52	2,2,2	200	100
633	71,53,72	65,78,82	82,53,54	37,77,69	200	100
634	104,106,119	6,3,3	99,91,89	3,4,2	200	100
635	97,53,89	53,103,69	112,96,82	28,52,60	189	100
636	93,53,90	0,1,0	104,82,61	0,1,0	200	100
637	101,74,81	7,6,1	104,70,70	6,6,8	200	100
638	113,77,84	2,3,0	121,90,97	1,1,0	200	100
639	99,88,99	43,102,83	108,91,89	31,62,57	200	100
640	46,27,39	0,0,0	41,28,22	0,1,0	200	100
641	57,45,67	0,0,0	63,41,31	0,2,1	200	100
642	22,24,34	52,71,61	29,23,16	70,84,52	200	100
643	45,28,42	63,67,67	85,44,34	38,67,46	200	100
644	80,42,58	64,94,65	102,101,74	43,68,46	200	100
645	76,42,55	0,0,5	99,100,70	1,0,0	190	100
646	59,78,105	27,21,20	163,150,170	58,63,82	200	100
650	79,72,116	2133,2836,2709	86,95,73	2060,2149,2637	200	100
651	488,381,535	4097,3852,3989	306,264,300	2650,2726,3256	200	100
652	236,167,248	277,270,315	144,129,119	151,155,229	200	100
653	545,473,485	1722,1480,1971	404,399,319	1210,1296,1344	200	100
654	152,97,162	1752,1436,1852	165,128,129	953,1206,1231	179	100
655	353,237,407	5166,6822,6194	120,91,133	3087,3110,3302	200	100
656	412,271,450	11369,14978,13570	173,175,239	7071,7336,7744	173	100
657	1670,1814,1663	13056,16352,13545	905,940,1045	8209,8544,9267	200	100
658	1512,1557,1471	252,224,250	854,814,909	78,83,73	195	100
659	3392,5709,4138	26,42,27	3546,4512,5008	22,32,38	188	100
660	66,79,60	18,17,16	70,49,47	11,6,19	200	100
661	68,80,65	1806,2549,2432	71,54,52	1745,2281,2625	200	100
662	70,102,90	266,649,389	86,69,80	272,599,327	200	100
663	246,49,121	2,0,0	59,34,29	0,0,0	101	100
665	324,362,274	19630,31581,23398	195,203,260	11653,14429,17079	200	100
666	307,341,259	60,38,41	199,199,242	21,30,19	200	100
667	92,131,114	359,507,443	143,150,86	306,394,353	200	100
668	23,30,20	35,107,37	22,18,10	5,12,9	200	100
669	9,3,3	755,572,889	1,4,4	689,714,541	184	100
670	361,231,371	30,12,41	249,317,203	51,36,21	200	100
671	383,260,437	890,1181,1276	283,361,212	1313,1697,1296	200	100
672	40,139,85	2,10,2	28,29,31	0,1,1	200	100
673	10,35,11	22,81,47	10,10,15	12,10,16	200	100
675	41,39,40	335,495,461	4,15,5	80,126,69	200	100
679	0,1,7	0,2,2	3,5,7	0,5,3	200	100
680	56,50,80	475,677,556	51,59,27	327,359,326	200	100
681	126,97,134	30,37,36	105,103,108	22,49,33	173	100
682	102,149,137	2,0,0	132,150,128	0,0,3	200	100
683	0,0,1	0,2,1	0,1,3	5,15,7	200	100
685	0,9,0	0,4,1	2,1,0	4,2,2	200	100
686	135,99,152	1,1,0	157,127,107	0,0,0	200	100
687	99,108,95	131,309,239	109,169,153	149,145,164	200	100
688	27,35,56	415,359,561	62,66,52	480,546,506	185	100
689	1,1,0	0,0,0	0,0,0	1,0,1	200	100
691	80,60,54	1557,1855,1780	55,35,23	826,732,951	185	100
692	221,147,206	1249,1313,1589	160,153,142	706,600,702	187	100
693	150,267,184	7,6,4	198,169,178	5,3,1	200	100
694	16,29,13	1,1,0	30,36,49	6,9,7	200	100
697	57,84,83	334,466,410	90,99,57	500,608,596	200	100
698	38,41,26	338,468,531	54,38,46	535,595,610	200	100
699	62,54,32	1606,2117,1654	42,34,32	2008,1952,1702	200	100
700	87,80,116	1123,1507,1541	92,72,68	1163,1187,1247	196	100
701	219,152,178	2363,3525,3117	191,230,256	2402,2530,2753	200	100
705	13,19,21	632,1096,678	7,6,6	279,414,358	200	100
706	5,11,16	1,0,2	6,2,3	1,1,0	200	100
709	108,94,95	86,215,144	113,69,83	123,154,124	196	100
710	204,305,265	2,7,2	245,264,278	7,7,0	200	100
711	18,5,15	161,226,191	21,40,25	188,159,185	178	100
712	10,14,17	366,446,447	11,7,8	157,147,178	200	100
716	104,97,78	541,574,538	93,66,63	395,396,434	200	100
717	110,130,131	645,563,655	142,102,114	425,417,464	200	100
720	317,140,307	3,1,5	91,93,61	0,1,1	200	100
721	397,167,423	1326,1358,1800	133,131,108	525,619,456	200	100
722	273,236,325	4963,5199,5350	99,68,122	2263,2835,2883	200	100
723	576,699,518	3499,4253,4230	453,409,373	2591,3029,2731	200	100
724	1521,2179,1975	36,26,33	1247,1323,1225	25,21,21	200	100
725	499,315,506	1107,1068,1130	282,276,381	641,659,777	169	100
726	144,158,152	28,13,24	38,54,78	8,14,4	168	100
727	191,196,215	1457,1382,1496	65,66,109	820,851,1120	192	100
728	150,148,165	7,4,12	72,89,135	0,4,2	200	100
729	170,166,187	2098,1895,2135	126,105,173	1142,1230,1584	200	100
730	107,25,88	912,304,618	46,31,59	318,267,531	189	100
731	4,2,0	0,0,0	6,11,6	0,3,0	200	100
732	169,172,191	817,956,947	117,160,151	746,1087,1064	200	100
734	314,416,421	1209,1538,1636	229,311,347	1588,2135,2058	200	100
735	181,245,233	4,0,3	112,179,172	0,1,2	200	100
736	325,436,437	6,3,1	262,346,372	2,7,4	200	100
737	1,1,0	0,0,9	0,1,1	0,0,0	200	100
740	100,65,112	1330,1095,1612	162,168,129	1519,1898,1717	200	100
741	90,83,144	1,0,5	180,208,180	2,5,5	200	100
742	24,25,31	270,238,291	25,26,32	262,246,307	189	100
743	49,26,74	8,8,3	23,18,31	4,6,5	200	100
744	19,5,32	233,251,302	4,7,11	98,109,194	200	100
746	1272,3394,1245	0,0,0	1043,1041,1275	1,0,0	101	100
747	1455,1780,1713	43240,57594,43725	1060,1100,1218	25810,29061,33640	200	100
748	18860,26880,20760	45,72,40	13034,13280,15670	45,33,52	200	100
749	49972,73311,54040	31,69,36	31866,34220,39970	17,14,24	200	100
750	1222,1542,1491	0,235,146	835,847,963	0,0,0	200	100
751	859,979,984	48137,73017,52751	549,475,572	29428,33062,38436	200	100
752	59,48,76	11,2,11	43,38,49	11,2,3	200	100
753	14,11,22	238,187,304	32,27,36	253,228,240	175	100
755	28,24,29	0,0,1	50,61,40	4,1,4	200	100
756	16,21,13	44,58,55	10,18,20	55,77,38	191	100
757	37,32,30	229,262,257	31,22,9	166,140,130	200	100
758	187,211,213	7,4,6	163,115,104	8,0,6	200	100
759	107,123,123	11,13,15	96,67,43	3,6,5	200	100
760	262,228,290	3960,5859,5604	186,214,244	5079,5952,6561	200	100
761	84,97,90	7,0,0	68,50,80	0,0,7	200	100
762	32,79,62	7,2,0	43,46,42	3,0,0	200	100
763	60,51,80	9,6,2	45,57,48	6,23,6	200	100
764	16,15,29	555,562,667	21,10,12	403,493,385	200	100
765	13,15,20	538,649,691	22,17,15	420,463,501	174	100
766	392,440,262	308,441,335	335,330,321	219,270,360	194	100
769	61,31,52	0,0,0	36,49,30	0,1,0	200	100
770	1221,120,2005	2523,2282,2638	1306,475,145	2490,2132,2522	200	100
771	295,142,1204	22320,21729,24680	277,203,171	23757,20406,23420	200	100
772	1,5,2	9,17,18	5,6,1	9,31,16	200	100
773	3,9,3	2,4,14	21,8,10	12,28,23	200	100
774	15,7,13	11,4,6	16,11,15	12,7,6	200	100
775	5,8,10	368,438,342	10,5,3	329,256,300	200	100
776	54,53,102	69,51,97	49,51,13	111,115,66	200	100
777	44,52,98	0,0,2	42,32,12	0,0,0	200	100
779	704,111,540	16099,2596,10629	14,7,21	623,220,484	200	100
780	1,2,2	0,2,0	0,1,0	0,12,0	200	100
784	18,31,30	994,1047,1271	8,6,18	671,724,711	200	100
785	452,732,508	14041,18308,17091	381,412,408	7679,8458,10879	200	100
786	13389,18385,16029	9,13,5	9369,9901,11537	6,9,3	200	100
787	744,586,701	24,46,20	662,529,562	14,20,25	200	100
788	13455,18472,16110	25,56,47	9427,9950,11589	30,21,42	200	100
789	810,673,782	19526,26218,24387	720,578,614	14371,14813,17030	200	100
790	14114,18349,16858	121,245,219	9402,10136,11491	109,105,118	200	100
791	202,172,174	5267,6181,6054	89,96,183	4269,5759,5365	200	100
792	2,0,3	0,0,0	9,10,12	1,0,4	200	100
793	2,0,3	0,0,0	9,10,13	12,2,5	200	100
794	129,111,114	803,1048,853	146,178,135	1440,1609,1722	200	100
795	73,82,83	852,827,957	32,61,52	760,1044,1265	186	100
796	164,116,183	12,25,25	185,177,106	28,20,32	200	100
799	20,19,9	107,120,48	50,27,9	96,68,66	195	100
803	1743,1172,1544	28,15,13	1034,945,884	13,7,9	183	100
804	1766,1198,1567	4,7,8	1045,958,903	7,4,10	187	100
805	58,84,66	4743,5502,6496	75,64,70	5735,5923,6907	200	100
806	363,337,373	0,0,0	699,731,622	0,69,0	200	100
807	13,14,8	942,895,893	22,14,19	1924,1856,1669	200	100
808	468,373,382	96,152,148	159,223,284	31,48,52	200	100
809	76,43,70	211,258,211	43,28,35	50,86,116	200	100
810	79,21,55	7,10,11	135,104,94	3,10,26	200	100
811	137,89,118	1117,984,1208	180,146,120	1127,1089,1150	200	100
812	8,4,7	7,0,8	3,2,3	10,16,11	200	100
813	81,38,101	409,259,510	885,251,624	4127,1091,3561	200	100
814	771,741,798	1,2,0	487,396,610	0,0,0	102	100
815	221,128,217	2503,2325,2720	130,121,160	1561,1316,1763	189	100
818	87,45,78	43,27,38	10,17,17	4,5,8	185	100
819	22,12,14	224,208,185	17,26,12	220,199,175	200	100
820	0,0,0	23,24,24	2,0,0	36,86,33	200	100
821	12,6,4	7,16,5	21,8,12	9,6,9	200	100
822	4,0,3	2,1,0	5,3,4	2,2,1	200	100
823	4,3,2	4,8,12	7,7,13	46,62,36	200	100
824	4,2,2	0,0,0	31,33,29	0,2,6	200	100
825	231,233,212	37,21,27	148,139,157	24,32,15	200	100
826	244,253,223	3,2,0	151,143,165	0,3,1	200	100
827	278,269,240	516,540,538	156,171,179	145,231,185	200	100
828	166,147,117	617,911,771	85,87,55	247,423,313	200	100
829	563,651,615	26,19,19	249,329,272	11,8,3	200	100
831	5,2,0	149,276,213	5,5,3	198,304,194	200	100
832	295,262,289	4,2,0	157,157,114	0,0,1	200	100
833	310,226,273	124,253,236	114,108,110	60,71,121	200	100
834	186,176,180	190,418,293	144,120,130	125,157,153	168	100
835	199,329,192	258,329,381	190,142,118	199,190,212	200	100
836	1143,675,1096	296,304,343	809,717,1068	99,149,196	200	100
837	978,576,959	4,5,3	589,517,839	14,15,29	200	100
838	775,467,796	433,398,442	495,413,607	261,303,367	178	100
841	4,5,20	6,1,3	12,5,5	0,0,0	200	100
844	48,42,35	1,1,0	56,54,27	0,0,0	200	100
845	288,213,366	5,7,6	573,415,351	16,8,7	193	100
846	196,122,224	0,0,1	362,284,196	2,1,1	178	100
847	36,26,34	7,4,8	51,53,39	10,2,3	200	100
848	0,0,4	2,0,4	1,3,3	0,2,2	200	100
849	0,0,5	0,0,5	1,7,2	3,1,1	200	100
850	0,3,3	2,0,2	3,13,9	0,3,0	200	100
851	60,43,52	73,71,68	50,34,50	53,56,39	200	100
852	151,69,132	855,551,883	66,72,69	427,396,460	200	100
853	111,115,150	14,26,9	63,67,88	11,26,13	200	100
854	62,18,44	122,71,119	66,55,38	265,229,163	200	100
855	11,5,6	103,92,100	15,14,6	172,197,146	200	100
856	15,15,15	97,65,139	35,47,25	175,193,120	200	100
857	32,18,40	91,91,106	67,89,50	217,198,147	200	100
858	585,609,588	104025,103001,86841	418,322,367	62639,58759,70007	189	100
859	54843,43178,51539	0,2,2	32841,28933,32222	3,4,1	163	100
860	242,185,260	109456,93537,99452	175,133,132	69445,61311,66005	200	100
862	36,32,35	80,122,92	40,68,20	120,182,127	200	100
863	0,2,0	0,0,0	33,22,21	1,0,0	189	100
867	33,46,44	351,489,439	56,36,49	417,463,455	200	100
868	224,155,193	19242,15412,18944	132,118,121	11210,9809,13331	196	100
869	81,30,73	62,47,63	60,62,65	42,54,52	200	100
870	8,6,8	10,13,19	5,15,6	6,12,16	184	100
871	455,287,484	3,6,0	615,638,417	6,1,0	198	100
872	43,111,64	103,282,152	19,27,30	34,28,22	200	100
873	121,335,172	56,174,86	24,50,19	6,9,3	200	100
875	174,226,265	10,23,21	217,191,200	8,9,18	200	100
876	45,72,48	3,5,7	40,44,34	4,4,3	200	100
877	38,61,41	1199,1299,1317	31,31,24	1289,1215,1357	200	100
878	160,103,127	11,2,8	154,163,162	6,4,4	182	100
879	167,114,134	1018,871,1203	163,174,174	1149,1108,1029	184	100
880	21,19,15	0,0,2	10,12,13	0,0,0	200	100
881	6,4,3	1133,1028,1445	9,14,17	1398,1299,1029	200	100
882	14,11,12	240,256,341	22,24,12	270,263,269	200	100
884	13,14,13	0,1,1	12,8,6	3,0,2	200	100
885	13,14,13	0,1,0	15,13,8	0,5,1	200	100
886	11,15,12	1,9,5	13,13,7	4,2,4	200	100
888	6,11,5	682,983,718	13,3,10	551,663,687	200	100
889	3,7,6	397,457,386	7,7,5	360,375,357	200	100
891	6,4,7	813,511,938	10,9,10	1150,747,840	200	100
892	6,3,10	201,88,159	13,10,7	151,114,134	200	100
893	3,1,9	507,323,503	8,6,5	493,359,423	200	100
894	65,99,79	518,906,661	69,85,73	609,814,677	200	100
895	398,560,461	355,544,436	445,516,456	318,460,427	200	100
896	2783,6562,2801	42,66,35	2018,2723,2622	10,28,32	200	100
897	184,311,225	6,7,4	166,208,211	2,2,3	200	100
898	270,286,249	3,1,1	243,207,183	4,1,10	200	100
899	230,254,261	23,14,20	192,181,175	36,31,17	200	100
900	132,133,98	393,494,365	150,129,121	401,407,527	200	100
901	61,30,42	233,257,274	113,63,78	132,201,209	200	100
902	74,54,72	4,1,4	114,94,89	2,0,3	200	100
903	51,54,49	572,630,617	60,76,63	430,522,519	200	100
904	352,428,312	330,457,411	255,273,211	241,252,261	200	100
905	454,372,484	385,478,477	308,317,228	231,354,327	200	100
906	352,341,342	343,296,365	240,256,190	236,282,237	200	100
907	213,176,232	569,646,743	242,271,231	286,329,302	181	100
908	262,286,352	12,21,19	198,270,206	16,7,8	200	100
909	58,73,64	623,686,738	71,132,70	315,388,327	177	100
910	384,407,380	339,366,337	318,356,294	165,219,163	200	100
911	231,320,280	548,553,649	323,420,291	344,378,340	200	100
912	315,425,386	9,4,7	358,446,316	24,13,17	200	100
913	526,574,552	420,399,463	413,501,400	203,257,199	200	100
914	213,92,178	5547,5000,5152	109,108,91	3754,3816,4482	200	100
915	21,20,22	118,163,118	9,20,16	95,101,101	200	100
917	2,2,1	98,38,70	3,3,0	148,113,70	200	100
918	13,13,18	45,146,94	63,40,109	124,147,310	200	100
922	18,9,6	11,6,8	14,17,17	13,13,5	200	100
923	50,38,46	5,2,8	43,30,32	1,3,5	200	100
924	60,48,55	2,17,8	52,45,43	2,14,11	200	100
929	44,17,40	104,78,139	43,64,39	96,113,64	200	100
930	116,89,74	139,92,170	59,56,42	66,57,65	200	100
931	995,1392,1177	0,9,3	720,638,688	1,3,1	200	100
932	178,90,112	1,5,0	129,133,97	3,0,3	200	100
933	163,98,91	3,0,0	121,134,97	2,1,0	200	100
934	543,388,533	1838,1531,1738	339,282,306	983,950,971	200	100
935	295,204,323	0,0,2	352,356,185	2,1,3	200	100
936	22,15,28	656,957,825	33,32,18	913,1106,869	200	100
937	5,11,12	214,255,213	10,3,4	206,217,210	200	100
938	26,22,18	0,1,0	18,28,35	0,0,0	177	100
941	260,239,324	70,62,47	64,114,98	13,16,28	200	100
942	21,16,21	7,10,18	20,53,20	10,21,18	200	100
943	35,19,48	10,10,22	95,140,48	20,26,20	200	100
944	33,67,26	42,95,63	32,55,41	29,46,42	200	100
945	39,43,80	159,106,128	109,71,83	148,200,161	200	100
946	28,39,60	7,6,9	98,58,55	4,14,7	200	100
947	294,242,330	1,0,0	360,395,374	0,0,3	200	100
948	106,69,99	251,216,245	61,65,78	153,185,195	200	100
949	108,167,127	2,4,1	144,169,114	5,4,4	200	100
950	8,12,10	0,4,9	56,67,19	8,5,2	200	100
951	75,48,92	1486,1675,1586	74,70,53	1813,1851,2192	200	100
952	126,136,96	11,31,9	109,185,126	16,19,13	200	100
953	143,85,168	1097,1348,1092	170,220,232	813,975,1145	200	100
954	119,46,61	47,42,75	47,85,59	37,41,27	173	100
955	124,53,71	5,9,12	51,90,64	2,6,0	183	100
956	1409,1493,1544	2,0,0	1673,1611,1689	0,0,0	103	100
957	58,9,61	1372,1081,1505	65,37,53	1049,1057,1169	191	100
962	146,77,106	400,578,451	114,97,110	459,539,461	200	100
963	80,43,78	296,365,367	75,71,56	328,440,348	200	100
964	0,4,1	0,0,0	0,1,0	1,0,0	196	100
965	0,11,4	0,5,0	5,8,1	0,4,2	200	100
966	2,8,5	0,1,0	3,3,1	2,0,0	200	100
967	2,5,17	0,6,4	1,8,2	3,6,1	200	100
968	1,2,16	0,2,1	1,2,3	0,2,0	200	100
970	8,56,23	0,5,1	25,29,9	1,0,1	184	100
971	8,56,23	1,3,0	25,29,9	0,0,0	187	100
972	22,19,24	0,0,1	33,69,28	4,0,0	200	100
973	15,25,18	0,5,2	37,52,32	0,1,3	200	100
974	43,33,32	76,88,91	74,96,50	80,129,111	200	100
975	78,50,76	0,0,0	121,145,57	1,0,0	200	100
976	11308,15132,11103	1,0,2	10963,9650,14048	0,2,0	200	100
977	0,1,0	1,0,0	0,0,0	0,1,0	200	100
978	5,10,0	8,11,11	7,13,8	20,27,11	200	100
979	1,3,2	12,22,19	4,6,7	20,25,18	200	100
980	7,12,7	2,8,0	18,18,19	6,11,5	200	100
981	227,146,182	1089,1161,1305	349,380,442	1389,1675,1640	176	100
982	161,135,188	5,5,3	170,197,191	8,8,10	200	100
983	0,0,0	2,0,0	6,7,13	0,0,0	200	100
985	451,384,656	4,9,10	516,685,671	9,7,14	190	100
986	3204,3070,3626	1,0,0	2678,2877,3067	0,0,0	200	100
987	60,104,76	2,0,0	51,51,32	1,2,0	200	100
988	81,132,98	2,0,1	65,65,47	0,0,0	200	100
989	93,134,112	2,0,0	69,65,68	0,0,0	200	100
990	202,407,357	5,11,2	165,202,185	9,2,6	200	100
991	172,304,338	34,78,29	115,144,152	34,59,48	200	100
992	1417,1634,1615	5,11,8	1304,1503,1351	7,2,0	197	100
993	1416,1628,1601	82,315,155	1290,1489,1347	65,82,81	200	100
994	784,908,944	17,11,20	709,850,712	19,14,17	200	100
995	67,81,63	777,1153,888	30,43,46	738,830,719	200	100
996	83,49,72	8261,8674,7372	82,66,64	7257,7016,7815	200	100
999	478,586,543	0,1,0	656,835,628	0,0,0	101	100
1000	7,5,9	171,118,193	19,20,9	412,282,259	200	100
1001	11,11,11	0,1,0	20,30,16	0,0,0	200	100
1002	11,11,11	0,0,2	20,30,16	0,0,0	200	100
1004	11,8,5	121,167,123	7,4,8	96,135,129	200	100
1005	8,9,14	0,2,0	2,7,5	0,0,0	200	100
1006	10,9,19	118,145,72	4,12,5	83,121,85	200	100
1009	103,136,90	0,8,1	78,106,97	2,4,1	200	100
1012	17,7,3	3,5,6	9,21,13	10,12,16	200	100
1013	34,53,29	3,5,4	63,87,68	8,11,2	180	100
1014	17,0,9	4,7,4	26,14,6	10,2,2	200	100
1015	89,63,67	274,250,327	100,90,66	283,262,237	200	100
1016	89,65,67	1,4,9	101,91,66	3,2,0	200	100
1017	219,171,258	3,0,0	198,216,181	3,0,1	200	100
1018	72,58,96	251,255,380	69,46,80	235,221,254	200	100
1019	217,185,263	4,2,4	223,197,225	6,7,2	200	100
1021	447,332,398	18,8,16	706,670,623	1,21,7	186	100
1024	10,22,8	298,478,331	15,8,7	415,400,387	200	100
1025	71,60,109	0,0,0	20,37,23	0,1,0	200	100
1026	3,2,6	18,18,29	3,4,0	21,19,23	200	100
1027	1957,2110,1800	30,27,21	1987,2154,2133	35,32,31	200	100
1028	101,210,123	1166,1075,1234	57,99,79	1080,1235,1173	200	100
1029	157,138,199	8,4,10	167,158,137	7,11,3	200	100
1030	35,11,43	1144,1039,1300	38,35,22	972,1144,971	200	100
1031	23,7,35	0,0,1	25,24,15	0,0,0	168	100
1032	52,19,40	763,754,907	32,43,28	715,806,667	190	100
1033	172,101,109	137,244,228	60,59,60	221,361,193	191	100
1034	158,169,153	103,129,90	156,205,113	168,243,119	200	100
1035	201,182,195	0,0,0	187,231,139	0,2,0	200	100
1036	179,105,126	259,351,284	243,196,121	472,672,366	200	100
1037	59,55,67	0,0,3	128,114,115	0,0,0	200	100
1038	2,1,2	2,7,4	5,11,5	0,2,0	200	100
1044	729,397,578	8,5,4	742,522,473	18,2,3	200	100
1045	0,0,0	11,21,13	1,7,1	121,189,81	200	100
1046	3,0,0	2,1,0	10,14,14	20,23,37	200	100
1047	1540,1674,1685	1968,1890,2212	1180,1383,1379	1454,1586,1780	200	100
1048	1619,1798,1779	48,37,74	1254,1479,1509	54,55,52	200	100
1049	2131,2220,2299	25,30,63	1616,1869,1930	14,22,31	200	100
1050	2210,2344,2393	20,0,0	1690,1965,2060	6,0,0	200	100
1051	131,87,107	671,632,719	81,79,95	468,421,493	200	100
1052	183,184,206	650,588,553	172,145,149	598,502,508	200	100
1053	43,43,25	0,2,0	29,25,18	0,0,0	200	100
1054	70,91,95	915,803,809	84,75,61	704,697,732	200	100
1055	121,125,175	1016,800,1019	174,151,172	790,733,793	200	100
1056	14,9,11	767,804,713	5,13,18	1164,1203,1250	200	100
1057	21,24,40	6,0,0	53,62,25	5,11,6	200	100
1059	443,724,557	31,30,38	399,551,596	26,27,31	200	100
1060	1,2,3	3,0,6	2,5,1	5,6,10	200	100
1062	249,269,283	273,671,350	123,135,165	142,165,148	180	100
1063	72,55,43	192,159,162	69,63,44	117,161,151	200	100
1064	6,12,12	0,0,0	16,12,9	0,0,1	200	100
1065	0,2,5	13,15,5	5,1,1	9,12,10	200	100
1066	2,4,13	13,19,8	2,4,5	10,16,14	200	100
1067	1,3,1	5,10,11	4,6,0	6,6,13	200	100
1070	20,45,15	1,4,6	40,41,43	9,5,4	200	100
1073	3,4,9	75,77,114	1,7,5	142,154,67	200	100
1074	0,0,0	1,0,1	5,5,6	4,13,6	200	100
1075	0,0,0	21,7,9	0,1,0	109,112,134	190	100
1077	79,139,99	0,0,0	103,109,98	2,0,3	200	100
1078	100,69,100	6277,6368,6770	1,3,3	135,140,151	200	100
1082	1,3,1	153,121,157	3,0,2	144,176,104	200	100
1083	30,102,30	26,67,32	48,66,56	61,121,83	200	100
1085	186,307,191	2,2,0	157,180,146	0,0,3	200	100
1086	181,261,143	32,51,45	114,152,102	19,27,38	200	100
1087	146,244,108	1,1,1	114,119,97	1,2,4	200	100
1088	8,7,5	863,586,998	17,19,6	1456,1732,1350	200	100
1089	0,5,2	128,178,181	3,0,0	148,136,124	191	100
1090	33,33,27	9,3,7	27,25,19	10,12,6	200	100
1091	40,14,10	8,7,7	24,38,23	8,2,3	200	100
1092	13,14,31	670,535,588	23,11,23	700,769,782	200	100
1093	116,96,155	253,160,302	84,110,85	180,170,159	200	100
1094	2,2,0	127,92,59	3,2,1	183,145,178	200	100
1095	0,0,0	0,2,0	0,0,2	0,0,0	200	100
1096	0,0,0	0,1,0	1,0,4	0,0,0	200	100
1101	0,1,0	2,2,0	0,0,0	2,0,0	200	100
1102	82,47,74	2639,3181,2965	57,47,53	2218,1581,2321	200	100
1104	17,31,9	2586,1878,2529	23,29,19	2107,2193,1996	200	100
1105	404,948,625	8,16,7	422,716,445	2,7,4	200	100
1107	2,0,1	27,30,29	0,0,2	5,6,5	200	100
1108	334,182,389	1,1,5	513,515,224	3,2,2	182	100
1109	24,29,24	0,7,3	31,28,22	4,5,2	200	100
1110	26,71,73	0,0,4	81,75,89	4,2,0	200	100
1114	135,45,107	3087,2672,2937	150,98,111	3180,2816,3408	184	100
1115	125,65,75	2670,2341,2619	131,120,80	3039,2423,3153	200	100
1116	10,9,14	198,167,177	17,9,14	185,181,208	182	100
1117	6,16,17	564,634,686	14,10,14	565,577,565	200	100
1118	12,28,33	220,292,358	28,16,20	213,239,225	200	100
1119	9,4,8	0,1,2	10,7,8	4,1,7	183	100
1120	1032,772,1020	13,10,18	1015,984,1161	19,9,27	147	100
1125	4,2,20	0,0,0	35,38,11	1,2,2	200	100
1127	84,101,109	5,20,26	88,67,53	16,7,10	200	100
1128	51,61,91	59,66,35	77,54,41	39,18,23	189	100
1130	21,18,40	60,78,66	21,15,23	53,50,83	200	100
1134	124,209,197	0,3,1	150,172,160	0,2,0	200	100
1135	292,417,464	4,1,2	297,333,294	3,1,0	200	100
1137	224,639,458	30,145,57	51,130,58	3,8,1	200	100
1138	0,5,7	0,1,3	2,2,4	0,0,0	200	100
1139	0,0,0	2,0,0	0,1,0	0,0,0	200	100
1141	74,129,86	4,2,0	94,79,93	2,0,3	200	100
1142	791,749,1052	0,0,0	945,1131,1062	1,0,0	101	100
1152	4,0,1	1,0,0	0,1,0	0,0,0	200	100
1153	3,3,5	5,3,3	0,0,0	0,0,1	200	100
1154	280,372,286	3,3,5	302,423,367	6,6,9	200	100
1155	298,206,285	0,0,4	396,621,312	1,8,1	181	100
1156	10,1,0	59,18,54	14,9,10	140,218,159	200	100
1157	15,1,3	85,32,80	20,15,14	224,305,210	200	100
1160	76,89,87	349,558,487	50,69,59	453,623,611	200	100
1161	0,1,0	41,156,44	4,8,3	209,239,278	200	100
1162	522,345,486	1228,2491,1419	293,179,254	829,958,1258	200	100
1163	693,314,545	1088,2383,1146	369,327,349	673,867,1101	200	100
1164	940,460,687	69,37,56	531,440,475	45,42,65	200	100
1165	900,396,547	1023,2409,1059	546,404,498	630,861,1061	200	100
1166	528,291,453	4,11,2	285,270,254	0,4,9	200	100
1167	523,234,411	1231,2646,1197	289,245,239	806,1039,1290	200	100
1168	426,209,406	661,1447,701	261,215,146	451,542,679	200	100
1169	594,703,594	470,1005,554	402,382,363	386,499,652	200	100
1170	241,168,277	1325,2803,1195	164,97,97	865,1112,1390	200	100
1171	422,443,377	1434,3087,1397	224,197,198	936,1160,1407	200	100
1173	4,15,6	8,4,5	4,1,0	6,5,1	200	100
1175	4,8,18	3,6,3	3,8,6	0,7,0	200	100
1176	78,86,86	121,212,178	83,97,72	172,239,189	200	100
