ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
7291	"ENSG00000161996.19_4"	"WDR90"	chr16	+	703745	705147	703745	703803	705306	705468
7293	"ENSG00000161996.19_4"	"WDR90"	chr16	+	705772	705889	705772	705885	706731	706871
7294	"ENSG00000161996.19_4"	"WDR90"	chr16	+	705772	706537	705772	705885	706731	706871
7295	"ENSG00000161996.19_4"	"WDR90"	chr16	+	705772	706537	705772	705889	706731	706871
7299	"ENSG00000103253.18_3"	"HAGHL"	chr16	+	777317	778029	777317	777679	778115	778895
7300	"ENSG00000103253.18_3"	"HAGHL"	chr16	+	778115	778424	778115	778233	778503	778604
7306	"ENSG00000206053.13_7"	"JPT2"	chr16	+	1733509	1733621	1733509	1733593	1741843	1741986
7308	"ENSG00000103024.7_3"	"NME3"	chr16	-	1821070	1821411	1821269	1821411	1820881	1820994
7309	"ENSG00000103024.7_3"	"NME3"	chr16	-	1821070	1821411	1821280	1821411	1820881	1820994
7310	"ENSG00000103024.7_3"	"NME3"	chr16	-	1821269	1821411	1821280	1821411	1820881	1820994
7313	"ENSG00000197774.12_4"	"EME2"	chr16	+	1825041	1825409	1825041	1825133	1825569	1825685
7317	"ENSG00000065057.9_5"	"NTHL1"	chr16	-	2096128	2096367	2096280	2096367	2093567	2093727
7319	"ENSG00000170540.15_4"	"ARL6IP1"	chr16	-	18810022	18810156	18810044	18810156	18806785	18806903
7320	"ENSG00000170540.15_4"	"ARL6IP1"	chr16	-	18810022	18810156	18810044	18810156	18809246	18809366
7327	"ENSG00000008710.19_4"	"PKD1"	chr16	-	2158252	2161872	2161816	2161872	2156805	2156949
7332	"ENSG00000062485.19_6"	"CS"	chr12	-	56693611	56693807	56693709	56693807	56692392	56692475
7335	"ENSG00000162062.15_7"	"TEDC2"	chr16	+	2510145	2510694	2510145	2510382	2510816	2511225
7344	"ENSG00000127586.17_3"	"CHTF18"	chr16	+	838930	839360	838930	839125	839546	839715
7348	"ENSG00000005001.10_3"	"PRSS22"	chr16	-	2906082	2906254	2906134	2906254	2903865	2904023
7349	"ENSG00000185359.13_5"	"HGS"	chr17	+	79655733	79655857	79655733	79655820	79657211	79657634
7350	"ENSG00000185359.13_5"	"HGS"	chr17	+	79661844	79662097	79661844	79661883	79662193	79662253
7354	"ENSG00000263072.7_6"	"ZNF213-AS1"	chr16	-	3179248	3179654	3179461	3179654	3164968	3166520
7359	"ENSG00000153406.13_2"	"NMRAL1"	chr16	-	4513642	4513851	4513660	4513851	4513420	4513513
7360	"ENSG00000153406.13_2"	"NMRAL1"	chr16	-	4524093	4524793	4524554	4524793	4516153	4516403
7373	"ENSG00000121895.8_5"	"TMEM156"	chr4	-	39000242	39000529	39000259	39000529	38995357	38995618
7374	"ENSG00000121895.8_5"	"TMEM156"	chr4	-	39000242	39000529	39000259	39000529	39000079	39000160
7381	"ENSG00000204271.13_5"	"SPIN3"	chrX	-	57020219	57021382	57021155	57021382	57010698	57010911
7382	"ENSG00000204271.13_5"	"SPIN3"	chrX	-	57020219	57021382	57021155	57021382	57017386	57018670
7386	"ENSG00000064961.19_4"	"HMG20B"	chr19	+	3573689	3574584	3573689	3573798	3575537	3575658
7387	"ENSG00000204209.13_6"	"DAXX"	chr6	-	33286773	33286996	33286978	33286996	33286335	33286579
7396	"ENSG00000170537.13_4"	"TMC7"	chr16	+	19046997	19047145	19046997	19047132	19049199	19049369
7403	"ENSG00000169246.16_4"	"NPIPB3"	chr16	-	21458398	21458518	21458438	21458518	21436620	21436699
7404	"ENSG00000185864.16_3"	"NPIPB4"	chr16	-	21890658	21890778	21890698	21890778	21868900	21868979
7405	"ENSG00000185864.16_3"	"NPIPB4"	chr16	-	21890658	21890778	21890698	21890778	21868979	21869077
7406	"ENSG00000058600.16_7"	"POLR3E"	chr16	+	22320748	22320831	22320748	22320826	22321171	22321266
7407	"ENSG00000058600.16_7"	"POLR3E"	chr16	+	22320748	22320831	22320748	22320826	22324978	22325048
7408	"ENSG00000058600.16_7"	"POLR3E"	chr16	+	22320748	22320831	22320748	22320826	22325399	22325449
7410	"ENSG00000240303.8_4"	"ACAD11"	chr3	-	132297639	132298402	132298335	132298402	132295787	132295859
7422	"ENSG00000107937.19_3"	"GTPBP4"	chr10	+	1042045	1043248	1042045	1042182	1044942	1045035
7426	"ENSG00000135740.17_4"	"SLC9A5"	chr16	+	67289295	67289833	67289295	67289374	67290371	67290592
7427	"ENSG00000169592.15_6"	"INO80E"	chr16	+	30007564	30007938	30007564	30007712	30008128	30008181
7430	"ENSG00000149927.18_4"	"DOC2A"	chr16	-	30022219	30022310	30022223	30022310	30021281	30021556
7432	"ENSG00000196118.12_6"	"CCDC189"	chr16	-	30770662	30771045	30770974	30771045	30768787	30768975
7433	"ENSG00000196118.12_6"	"CCDC189"	chr16	-	30770662	30771045	30770974	30771045	30770498	30770568
7435	"ENSG00000103507.14_6"	"BCKDK"	chr16	+	31121721	31122540	31121721	31121820	31122620	31122710
7437	"ENSG00000105193.9_3"	"RPS16"	chr19	-	39924161	39924401	39924304	39924401	39923846	39924058
7439	"ENSG00000131797.12_4"	"CLUHP3"	chr16	+	31717210	31717355	31717210	31717315	31717741	31717775
7448	"ENSG00000186575.17_3"	"NF2"	chr22	+	30079008	30079068	30079008	30079053	30079689	30080151
7458	"ENSG00000134153.10_6"	"EMC7"	chr15	-	34393804	34394008	34393965	34394008	34382517	34382656
7460	"ENSG00000121274.12_3"	"TENT4B"	chr16	+	50258801	50258922	50258801	50258905	50259149	50259196
7469	"ENSG00000087263.16_2"	"OGFOD1"	chr16	+	56487174	56487320	56487174	56487292	56488685	56488833
7471	"ENSG00000087263.16_2"	"OGFOD1"	chr16	+	56487174	56487320	56487174	56487292	56496445	56496546
7476	"ENSG00000140853.15_4"	"NLRC5"	chr16	+	57061983	57062297	57061983	57062067	57063684	57063768
7481	"ENSG00000172775.17_7"	"FAM192A"	chr16	-	57212413	57212764	57212621	57212764	57209450	57209612
7482	"ENSG00000005194.15_4"	"CIAPIN1"	chr16	-	57473093	57473246	57473097	57473246	57470567	57470644
7487	"ENSG00000103037.11_3"	"SETD6"	chr16	+	58549694	58550001	58549694	58549784	58552304	58552447
7491	"ENSG00000142082.15_6"	"SIRT3"	chr11	-	236047	236354	236193	236354	232982	233215
7494	"ENSG00000111684.11_3"	"LPCAT3"	chr12	-	7087502	7087669	7087582	7087669	7086860	7086907
7504	"ENSG00000140939.14_4"	"AC074143.1"	chr16	+	67205054	67205360	67205054	67205155	67207910	67207949
7509	"ENSG00000137449.15_2"	"CPEB2"	chr4	+	15008928	15009219	15008928	15009210	15009961	15010051
7512	"ENSG00000205250.9_4"	"E2F4"	chr16	+	67226663	67226773	67226663	67226727	67228300	67228362
7517	"ENSG00000196155.13_4"	"PLEKHG4"	chr16	+	67311412	67314709	67311412	67314446	67314784	67314908
7520	"ENSG00000112306.8_3"	"RPS12"	chr6	+	133136110	133136363	133136110	133136227	133138098	133138200
7521	"ENSG00000112306.8_3"	"RPS12"	chr6	+	133136110	133136363	133136110	133136227	133138618	133138703
7522	"ENSG00000039523.20_7"	"RIPOR1"	chr16	+	67574360	67574607	67574360	67574404	67575332	67575481
7523	"ENSG00000102904.14_5"	"TSNAXIP1"	chr16	+	67859569	67859979	67859569	67859739	67860339	67860465
7524	"ENSG00000102904.14_5"	"TSNAXIP1"	chr16	+	67859569	67860185	67859569	67859739	67860339	67860465
7525	"ENSG00000102904.14_5"	"TSNAXIP1"	chr16	+	67859569	67860185	67859569	67859979	67860339	67860465
7526	"ENSG00000103064.15_5"	"SLC7A6"	chr16	+	68308593	68309152	68308593	68308779	68321648	68321774
7529	"ENSG00000128805.14_4"	"ARHGAP22"	chr10	-	49663044	49663177	49663096	49663177	49661346	49661468
7531	"ENSG00000128805.14_4"	"ARHGAP22"	chr10	-	49687630	49687807	49687678	49687807	49663044	49663177
7535	"ENSG00000163703.17_3"	"CRELD1"	chr3	+	9984760	9984937	9984760	9984837	9985064	9985199
7536	"ENSG00000163703.17_3"	"CRELD1"	chr3	+	9984760	9984937	9984760	9984856	9985064	9985199
7538	"ENSG00000243989.9_4"	"ACY1"	chr3	+	52020620	52021469	52020620	52020677	52021571	52021640
7540	"ENSG00000089327.14_4"	"FXYD5"	chr19	+	35645655	35645772	35645655	35645712	35646435	35646514
7542	"ENSG00000089327.14_4"	"FXYD5"	chr19	+	35648323	35648520	35648323	35648404	35651611	35651704
7543	"ENSG00000089327.14_4"	"FXYD5"	chr19	+	35648323	35648520	35648323	35648404	35655058	35655148
7545	"ENSG00000089327.14_4"	"FXYD5"	chr19	+	35657044	35657228	35657044	35657074	35660468	35660783
7546	"ENSG00000161010.15_6"	"MRNIP"	chr5	-	179280196	179280437	179280377	179280437	179271151	179271227
7548	"ENSG00000161010.15_6"	"MRNIP"	chr5	-	179280196	179280437	179280377	179280437	179278242	179278337
7549	"ENSG00000249115.9_4"	"HAUS5"	chr19	+	36104769	36104961	36104769	36104802	36105943	36106049
7551	"ENSG00000178307.9_2"	"TMEM11"	chr17	-	21114248	21114540	21114379	21114540	21111704	21111852
7553	"ENSG00000167377.18_7"	"ZNF23"	chr16	-	71487145	71487253	71487205	71487253	71481995	71483785
7554	"ENSG00000167377.18_7"	"ZNF23"	chr16	-	71487145	71487253	71487205	71487253	71484492	71484618
7569	"ENSG00000119705.9_6"	"SLIRP"	chr14	+	78177180	78177239	78177180	78177223	78183838	78183941
7574	"ENSG00000140988.16_5"	"RPS2"	chr16	-	2012497	2013257	2013149	2013257	2012061	2012271
7584	"ENSG00000103168.16_7"	"TAF1C"	chr16	-	84215351	84215664	84215547	84215664	84214933	84215069
7585	"ENSG00000103168.16_7"	"TAF1C"	chr16	-	84215351	84215664	84215547	84215664	84215197	84215269
7587	"ENSG00000135686.13_4"	"KLHL36"	chr16	+	84690476	84691550	84690476	84691519	84693365	84693523
7588	"ENSG00000126453.9_3"	"BCL2L12"	chr19	+	50172280	50172421	50172280	50172372	50173472	50173745
7592	"ENSG00000131143.8_5"	"COX4I1"	chr16	+	85838542	85838757	85838542	85838710	85839338	85840574
7594	"ENSG00000141385.9_3"	"AFG3L2"	chr18	-	12358668	12358942	12358803	12358942	12353003	12353157
7603	"ENSG00000135407.10_7"	"AVIL"	chr12	-	58201113	58201510	58201372	58201510	58200142	58200322
7605	"ENSG00000167526.13_4"	"RPL13"	chr16	+	89627347	89627776	89627347	89627471	89627985	89628159
7606	"ENSG00000167526.13_4"	"RPL13"	chr16	+	89627634	89628159	89627634	89627776	89628742	89628799
7611	"ENSG00000185324.22_5"	"CDK10"	chr16	+	89759681	89759875	89759681	89759734	89760580	89760640
7612	"ENSG00000185324.22_5"	"CDK10"	chr16	+	89759681	89760640	89759681	89759875	89761072	89761196
7615	"ENSG00000187741.15_6"	"FANCA"	chr16	-	89805423	89805697	89805536	89805697	89805289	89805334
7616	"ENSG00000187741.15_6"	"FANCA"	chr16	-	89805423	89805697	89805540	89805697	89805289	89805334
7617	"ENSG00000187741.15_6"	"FANCA"	chr16	-	89805536	89805697	89805540	89805697	89805289	89805334
7620	"ENSG00000187741.15_6"	"FANCA"	chr16	-	89865358	89865640	89865579	89865640	89862313	89862426
7621	"ENSG00000187741.15_6"	"FANCA"	chr16	-	89865573	89865640	89865579	89865640	89862313	89862426
7626	"ENSG00000256591.5_6"	"AP003108.2"	chr11	+	61205475	61205592	61205475	61205585	61213412	61213703
7629	"ENSG00000108953.17_3"	"YWHAE"	chr17	-	1265195	1265302	1265223	1265302	1257504	1257641
7630	"ENSG00000108953.17_3"	"YWHAE"	chr17	-	1265195	1265302	1265223	1265302	1264385	1264592
7634	"ENSG00000003509.16_4"	"NDUFAF7"	chr2	+	37468720	37468934	37468720	37468780	37471005	37471116
7635	"ENSG00000003509.16_4"	"NDUFAF7"	chr2	+	37468720	37469836	37468720	37468780	37471053	37471116
7638	"ENSG00000141447.18_4"	"OSBPL1A"	chr18	-	21948250	21948336	21948330	21948336	21921510	21921622
7647	"ENSG00000108523.15_3"	"RNF167"	chr17	+	4843781	4844288	4843781	4844021	4844371	4844452
7661	"ENSG00000161960.15_4"	"EIF4A1"	chr17	+	7479841	7480010	7479841	7480008	7480373	7480483
7662	"ENSG00000133275.16_2"	"CSNK1G2"	chr19	+	1978303	1978510	1978303	1978344	1979161	1979247
7664	"ENSG00000141504.11_2"	"SAT2"	chr17	-	7530680	7531120	7530870	7531120	7530460	7530544
7667	"ENSG00000170049.9_3"	"KCNAB3"	chr17	-	7827946	7828501	7828414	7828501	7827732	7827816
7669	"ENSG00000170037.13_5"	"CNTROB"	chr17	+	7851804	7852003	7851804	7851937	7852399	7852475
7675	"ENSG00000115685.15_4"	"PPP1R7"	chr2	+	242097898	242097964	242097898	242097946	242099746	242099909
7676	"ENSG00000115685.15_4"	"PPP1R7"	chr2	+	242097898	242097964	242097898	242097946	242102699	242102816
7682	"ENSG00000154914.17_6"	"USP43"	chr17	+	9604668	9605017	9604668	9605002	9615284	9615449
7686	"ENSG00000130703.16_4"	"OSBPL2"	chr20	+	60856113	60856935	60856113	60856221	60859101	60859225
7687	"ENSG00000006744.19_5"	"ELAC2"	chr17	-	12899256	12900002	12899863	12900002	12899019	12899129
7691	"ENSG00000241322.4"	"CDRT1"	chr17	-	15516928	15517347	15517146	15517347	15516014	15516137
7692	"ENSG00000090372.15_4"	"STRN4"	chr19	-	47225242	47225597	47225498	47225597	47223792	47224028
7702	"ENSG00000175061.18_4"	"SNHG29"	chr17	+	16342640	16343567	16342640	16343017	16344387	16344444
7710	"ENSG00000108591.10_5"	"DRG2"	chr17	+	18002330	18002407	18002330	18002391	18003676	18003749
7712	"ENSG00000108591.10_5"	"DRG2"	chr17	+	17997126	17997287	17997126	17997282	18003882	18003973
7713	"ENSG00000108591.10_5"	"DRG2"	chr17	+	18002946	18003749	18002946	18003029	18003882	18003973
7716	"ENSG00000091536.19_6"	"MYO15A"	chr17	+	18062588	18063331	18062588	18062661	18064630	18064761
7718	"ENSG00000177302.15_4"	"TOP3A"	chr17	-	18211626	18211738	18211664	18211738	18208425	18208534
7720	"ENSG00000177302.15_4"	"TOP3A"	chr17	-	18211626	18211738	18211726	18211738	18210204	18210280
7721	"ENSG00000177302.15_4"	"TOP3A"	chr17	-	18211664	18211738	18211726	18211738	18210204	18210280
7724	"ENSG00000141127.15_5"	"PRPSAP2"	chr17	+	18759611	18759789	18759611	18759742	18769114	18769265
7725	"ENSG00000141127.15_5"	"PRPSAP2"	chr17	+	18759611	18759789	18759611	18759742	18775895	18775962
7726	"ENSG00000148444.16_5"	"COMMD3"	chr10	+	22607033	22607791	22607033	22607097	22607887	22607947
7728	"ENSG00000072134.15_7"	"EPN2"	chr17	+	19185267	19187027	19185267	19185390	19213197	19213310
7729	"ENSG00000072134.15_7"	"EPN2"	chr17	+	19185267	19187027	19185267	19185390	19232023	19232200
7732	"ENSG00000090266.13_6"	"NDUFB2"	chr7	+	140404659	140404769	140404659	140404763	140406362	140406446
7737	"ENSG00000159314.11_3"	"ARHGAP27"	chr17	-	43480984	43481462	43481394	43481462	43480079	43480184
7745	"ENSG00000167524.14_5"	"RSKR"	chr17	-	26938410	26938674	26938584	26938674	26938160	26938271
7749	"ENSG00000109113.20_6"	"RAB34"	chr17	-	27042817	27042919	27042846	27042919	27042658	27042723
7750	"ENSG00000160602.14_6"	"AC010761.1"	chr17	+	27064323	27064597	27064323	27064532	27064692	27064754
7764	"ENSG00000006042.12_5"	"TMEM98"	chr17	+	31258344	31258677	31258344	31258420	31260191	31260323
7779	"ENSG00000125458.7_4"	"NT5C"	chr17	-	73127059	73127376	73127275	73127376	73126847	73126962
7780	"ENSG00000125458.7_4"	"NT5C"	chr17	-	73127139	73127376	73127275	73127376	73126847	73126962
7782	"ENSG00000108298.11_4"	"RPL19"	chr17	+	37358569	37359362	37358569	37358692	37360777	37360980
7787	"ENSG00000141736.13_3"	"ERBB2"	chr17	+	37863242	37863457	37863242	37863394	37868180	37868300
7788	"ENSG00000141736.13_3"	"ERBB2"	chr17	+	37871992	37872858	37871992	37872192	37873572	37873733
7789	"ENSG00000188895.11_5"	"MSL1"	chr17	+	38289294	38289911	38289294	38289362	38290079	38290152
7791	"ENSG00000171475.14_5"	"WIPF2"	chr17	+	38416786	38416919	38416786	38416879	38430041	38430251
7798	"ENSG00000129103.18_4"	"SUMF2"	chr7	+	56136174	56136340	56136174	56136331	56141866	56141911
7811	"ENSG00000131470.14_2"	"PSMC3IP"	chr17	-	40726116	40726228	40726213	40726228	40725495	40725605
7816	"ENSG00000131470.14_2"	"PSMC3IP"	chr17	-	40729097	40729320	40729230	40729320	40726333	40726352
7821	"ENSG00000126581.13_4"	"BECN1"	chr17	-	40970804	40971627	40971565	40971627	40970561	40970698
7825	"ENSG00000131469.14_4"	"RPL27"	chr17	+	41150435	41152119	41150435	41150488	41154689	41154800
7828	"ENSG00000064545.14_6"	"TMEM161A"	chr19	-	19243160	19243563	19243465	19243563	19232567	19232628
7847	"ENSG00000267080.6_6"	"ASB16-AS1"	chr17	-	42258990	42260461	42260297	42260461	42253588	42255184
7850	"ENSG00000108883.13_3"	"EFTUD2"	chr17	-	42937272	42937911	42937799	42937911	42936447	42936549
7854	"ENSG00000181513.14_5"	"ACBD4"	chr17	+	43212707	43212963	43212707	43212959	43213208	43213320
7855	"ENSG00000181513.14_5"	"ACBD4"	chr17	+	43213474	43214143	43213474	43213599	43214385	43214506
7864	"ENSG00000262879.6_6"	"AC005670.3"	chr17	-	45133821	45134119	45133825	45134119	45131483	45131579
7868	"ENSG00000141279.16_6"	"NPEPPS"	chr17	+	45656755	45660215	45656755	45656877	45662865	45663066
7870	"ENSG00000100242.15_4"	"SUN2"	chr22	-	39136271	39137055	39137011	39137055	39135726	39135948
7877	"ENSG00000066651.20_7"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334120	126334247
7881	"ENSG00000159210.9_7"	"SNF8"	chr17	-	47013492	47013604	47013531	47013604	47009004	47009076
7882	"ENSG00000159210.9_7"	"SNF8"	chr17	-	47013492	47013604	47013531	47013604	47009004	47009079
7884	"ENSG00000137103.20_6"	"TMEM8B"	chr9	+	35834457	35834647	35834457	35834645	35835284	35835438
7888	"ENSG00000121073.14_4"	"SLC35B1"	chr17	-	47783227	47783671	47783565	47783671	47782485	47782643
7895	"ENSG00000006282.21_5"	"SPATA20"	chr17	+	48627345	48627673	48627345	48627476	48627896	48627971
7897	"ENSG00000006282.21_5"	"SPATA20"	chr17	+	48628358	48629541	48628358	48628551	48631611	48631811
7905	"ENSG00000228315.12_7"	"GUSBP11"	chr22	-	24032418	24032543	24032422	24032543	24025911	24026054
7906	"ENSG00000228315.12_7"	"GUSBP11"	chr22	-	24036305	24037704	24037359	24037704	24025911	24026054
7907	"ENSG00000228315.12_7"	"GUSBP11"	chr22	-	24036305	24037704	24037359	24037704	24032422	24032543
7911	"ENSG00000126522.16_3"	"ASL"	chr7	+	65554077	65554322	65554077	65554162	65556992	65557073
7913	"ENSG00000068097.14_4"	"HEATR6"	chr17	-	58144791	58145093	58144794	58145093	58143569	58143747
7920	"ENSG00000164609.10_3"	"SLU7"	chr5	-	159845602	159846088	159846029	159846088	159844118	159844248
7931	"ENSG00000147162.14_3"	"OGT"	chrX	+	70764416	70767873	70764416	70764485	70774362	70774442
7932	"ENSG00000147162.14_3"	"OGT"	chrX	+	70764416	70767873	70764416	70764485	70775803	70775944
7940	"ENSG00000133195.11_3"	"SLC39A11"	chr17	-	70845732	70845943	70845772	70845943	70732788	70732858
7941	"ENSG00000133195.11_3"	"SLC39A11"	chr17	-	70943869	70944014	70943890	70944014	70732788	70732858
7949	"ENSG00000109065.11_5"	"NAT9"	chr17	-	72771737	72771846	72771760	72771846	72769714	72769827
7950	"ENSG00000109065.11_5"	"NAT9"	chr17	-	72771737	72771846	72771760	72771846	72770131	72770194
7954	"ENSG00000125449.7_3"	"ARMC7"	chr17	+	73106557	73106701	73106557	73106637	73110263	73110921
7956	"ENSG00000266714.9_7"	"MYO15B"	chr17	+	73584138	73586466	73584138	73586324	73587252	73587327
7960	"ENSG00000204348.10_4"	"DXO"	chr6	-	31938369	31938602	31938382	31938602	31938119	31938255
7961	"ENSG00000204348.10_4"	"DXO"	chr6	-	31938382	31938924	31938688	31938924	31938119	31938255
7965	"ENSG00000176170.13_5"	"SPHK1"	chr17	+	74381531	74382218	74381531	74381735	74382301	74382396
7973	"ENSG00000089685.15_5"	"BIRC5"	chr17	+	76210760	76210874	76210760	76210870	76212744	76212862
7975	"ENSG00000089685.15_5"	"BIRC5"	chr17	+	76210760	76210874	76210760	76210870	76219545	76221717
7995	"ENSG00000181396.13_6"	"OGFOD3"	chr17	-	80373273	80373503	80373281	80373503	80363199	80363256
7998	"ENSG00000169660.16_6"	"HEXD"	chr17	+	80398872	80398951	80398872	80398946	80399028	80399142
8000	"ENSG00000169660.16_6"	"HEXD"	chr17	+	80398872	80399142	80398872	80398951	80399675	80399765
8002	"ENSG00000141562.18_6"	"NARF"	chr17	+	80438957	80439094	80438957	80439087	80441049	80441180
8003	"ENSG00000141562.18_6"	"NARF"	chr17	+	80438957	80439094	80438957	80439087	80441591	80441655
8005	"ENSG00000079134.12_4"	"THOC1"	chr18	-	225088	225403	225336	225403	224923	224994
8007	"ENSG00000132879.14_4"	"FBXO44"	chr1	+	11718323	11718450	11718323	11718421	11718792	11718928
8011	"ENSG00000115464.14_3"	"USP34"	chr2	-	61433894	61436112	61436033	61436112	61433151	61433259
8015	"ENSG00000266835.6_5"	"GAPLINC"	chr18	+	3467124	3467294	3467124	3467268	3472840	3473201
8028	"ENSG00000082397.17_7"	"EPB41L3"	chr18	-	5398019	5401042	5400967	5401042	5397056	5397425
8029	"ENSG00000082397.17_7"	"EPB41L3"	chr18	-	5406763	5406967	5406775	5406967	5398019	5398142
8032	"ENSG00000178127.13_4"	"NDUFV2"	chr18	+	9124871	9124994	9124871	9124981	9134183	9134339
8034	"ENSG00000101639.18_6"	"CEP192"	chr18	+	13057583	13059311	13057583	13057732	13067829	13067955
8035	"ENSG00000082898.16_2"	"XPO1"	chr2	-	61719701	61721226	61721028	61721226	61719459	61719616
8036	"ENSG00000082898.16_2"	"XPO1"	chr2	-	61752626	61753656	61753554	61753656	61749745	61749818
8041	"ENSG00000101782.15_4"	"RIOK3"	chr18	+	21056969	21057232	21056969	21057050	21059280	21059388
8042	"ENSG00000160613.12_3"	"PCSK7"	chr11	-	117093923	117094932	117094793	117094932	117090306	117090474
8054	"ENSG00000126461.15_6"	"SCAF1"	chr19	+	50149364	50149463	50149364	50149459	50154124	50156962
8056	"ENSG00000272578.5_5"	"AP000347.1"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
8057	"ENSG00000272578.5_5"	"AP000347.1"	chr22	-	24057195	24057381	24057198	24057381	24056703	24056888
8058	"ENSG00000141428.17_5"	"C18orf21"	chr18	+	33552587	33552803	33552587	33552768	33554858	33555058
8064	"ENSG00000152240.13_4"	"HAUS1"	chr18	+	43685159	43685374	43685159	43685334	43699891	43700026
8066	"ENSG00000103510.20_5"	"KAT8"	chr16	+	31141776	31142221	31141776	31141927	31142515	31142680
8069	"ENSG00000167220.12_7"	"HDHD2"	chr18	-	44662672	44662820	44662709	44662820	44660866	44661048
8082	"ENSG00000244045.13_4"	"TMEM199"	chr17	+	26684669	26684928	26684669	26684904	26686337	26686427
8090	"ENSG00000107959.16_5"	"PITRM1"	chr10	-	3199121	3199723	3199626	3199723	3197782	3197921
8107	"ENSG00000160972.9_3"	"PPP1R16A"	chr8	+	145725478	145725774	145725478	145725582	145725869	145725995
8108	"ENSG00000160972.9_3"	"PPP1R16A"	chr8	+	145725649	145725995	145725649	145725774	145726068	145726144
8110	"ENSG00000101871.14_3"	"MID1"	chrX	-	10534927	10535643	10535041	10535643	10463623	10463731
8112	"ENSG00000166347.19_4"	"CYB5A"	chr18	-	71922975	71928179	71928149	71928179	71920531	71920900
8114	"ENSG00000133313.15_6"	"CNDP2"	chr18	+	72164743	72164961	72164743	72164830	72167116	72167268
8120	"ENSG00000011304.20_7"	"PTBP1"	chr19	+	805012	807902	805012	805187	808359	808452
8121	"ENSG00000182087.14_6"	"TMEM259"	chr19	-	1012064	1012572	1012461	1012572	1011578	1011662
8122	"ENSG00000182087.14_6"	"TMEM259"	chr19	-	1012064	1012572	1012461	1012572	1011890	1011991
8123	"ENSG00000064666.15_6"	"CNN2"	chr19	+	1032557	1032695	1032557	1032668	1036065	1036245
8127	"ENSG00000064666.15_6"	"CNN2"	chr19	+	1032557	1032695	1032557	1032662	1036414	1036561
8129	"ENSG00000115286.20_4"	"NDUFS7"	chr19	+	1390869	1391164	1390869	1391049	1393240	1393329
8131	"ENSG00000115257.15_1"	"PCSK4"	chr19	-	1483648	1483940	1483836	1483940	1483282	1483462
8132	"ENSG00000115257.15_1"	"PCSK4"	chr19	-	1486851	1487312	1487139	1487312	1483836	1483940
8133	"ENSG00000071564.16_7"	"TCF3"	chr19	-	1615283	1615820	1615684	1615820	1612205	1612429
8135	"ENSG00000165801.10_4"	"ARHGEF40"	chr14	+	21541203	21541401	21541203	21541337	21542090	21543339
8137	"ENSG00000165801.10_4"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
8142	"ENSG00000005206.17_3"	"SPPL2B"	chr19	+	2330295	2330418	2330295	2330349	2334600	2334720
8146	"ENSG00000126934.13_4"	"MAP2K2"	chr19	-	4094450	4095447	4095385	4095447	4090321	4090706
8147	"ENSG00000077463.15_6"	"AC016586.1"	chr19	-	4175676	4175934	4175838	4175934	4174700	4174943
8149	"ENSG00000141985.9_4"	"SH3GL1"	chr19	-	4366497	4366570	4366499	4366570	4365569	4365622
8150	"ENSG00000196365.11_3"	"LONP1"	chr19	-	5711781	5712013	5711829	5712013	5707070	5707154
8155	"ENSG00000031823.14_4"	"RANBP3"	chr19	-	5931414	5931542	5931429	5931542	5921211	5921332
8156	"ENSG00000031823.14_4"	"RANBP3"	chr19	-	5931414	5931542	5931429	5931542	5925644	5925748
8159	"ENSG00000031823.14_4"	"RANBP3"	chr19	-	5957917	5957984	5957928	5957984	5951403	5951607
8166	"ENSG00000126214.21_6"	"KLC1"	chr14	+	104145720	104145882	104145720	104145855	104159889	104160080
8171	"ENSG00000189308.11_3"	"LIN54"	chr4	-	83905313	83906029	83905976	83906029	83867410	83867627
8172	"ENSG00000189308.11_3"	"LIN54"	chr4	-	83905313	83906029	83905976	83906029	83891479	83891622
8175	"ENSG00000138028.16_3"	"CGREF1"	chr2	-	27324882	27325089	27324964	27325089	27321756	27322708
8176	"ENSG00000161999.12_5"	"JMJD8"	chr16	-	733321	733598	733529	733598	733166	733234
8177	"ENSG00000161999.12_5"	"JMJD8"	chr16	-	733684	733909	733860	733909	733529	733598
8179	"ENSG00000161999.12_5"	"JMJD8"	chr16	-	733860	734155	734065	734155	733684	733781
8180	"ENSG00000161999.12_5"	"JMJD8"	chr16	-	733909	734155	734065	734155	733684	733781
8190	"ENSG00000174652.19_4"	"ZNF266"	chr19	-	9529726	9529975	9529892	9529975	9529441	9529571
8191	"ENSG00000174652.19_4"	"ZNF266"	chr19	-	9544740	9544911	9544750	9544911	9530740	9530894
8192	"ENSG00000174652.19_4"	"ZNF266"	chr19	-	9544740	9544911	9544750	9544911	9544343	9544459
8193	"ENSG00000174652.19_4"	"ZNF266"	chr19	-	9544740	9544911	9544750	9544911	9544343	9544462
8197	"ENSG00000112715.21_8"	"VEGFA"	chr6	+	43748468	43748540	43748468	43748522	43752277	43752299
8202	"ENSG00000129353.15_5"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10745838	10745931
