ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
5168	42,19,61	1225,1793,1740	24,18,18	511,629,842	236	100
5170	8,4,0	5,15,7	15,18,8	9,24,13	1042	100
5171	179,59,139	67,46,69	103,67,84	40,16,39	447	100
5172	655,967,918	1819,5893,2469	521,630,661	1105,1819,1695	702	100
5173	51,66,62	1,4,0	90,75,80	3,1,4	739	100
5174	52,75,69	0,1,4	94,79,92	0,1,1	893	100
5175	68,105,80	2,22,5	99,94,120	8,10,8	1041	100
5176	69,111,84	0,2,0	99,95,125	1,3,2	1052	100
5177	70,115,88	1,0,0	105,96,128	0,6,0	1064	100
5178	21072,13357,21303	120,52,102	18561,17015,14121	76,71,80	859	100
5180	941,459,839	4,6,8	1084,1081,1145	15,22,22	327	100
5181	2,3,1	1,1,4	4,3,0	0,0,0	1051	100
5185	38,24,30	516,470,493	29,19,17	258,289,242	335	100
5186	2,0,0	1,0,0	2,2,1	0,0,0	2187	100
5187	47,20,43	539,595,563	27,37,34	483,423,591	205	100
5188	624,732,685	54,102,64	605,493,646	54,63,53	1088	100
5189	626,742,689	91,100,92	613,501,650	53,74,83	1093	100
5190	646,773,716	12,18,22	621,522,670	10,11,14	1097	100
5191	415,198,351	13,19,13	247,126,192	5,1,4	843	100
5192	29,27,50	464,500,446	12,28,23	376,415,505	332	100
5193	220,86,137	6,4,7	140,119,144	5,1,6	398	100
5194	224,89,140	431,491,349	141,120,146	348,501,631	402	100
5195	332,116,229	140,101,120	190,201,203	97,98,97	561	100
5196	133,39,111	350,376,371	64,94,77	375,487,578	178	100
5197	139,48,118	23,35,17	67,107,90	22,23,24	185	100
5198	114,31,96	3,0,4	51,78,57	0,1,0	154	100
5199	361,126,272	80,70,54	237,216,234	26,53,50	743	100
5200	162,49,154	1,2,2	111,109,108	2,2,0	360	100
5201	46,17,52	452,387,448	48,24,39	413,445,590	203	100
5202	554,557,542	3,7,7	463,493,481	0,6,1	314	100
5203	685,715,679	1,1,3	588,638,580	7,3,1	409	100
5204	881,880,863	171,117,161	716,794,703	158,144,234	605	100
5205	881,880,863	7,4,3	716,794,703	2,3,5	609	100
5206	55,33,45	784,739,792	35,28,49	630,370,531	227	100
5207	108,45,95	701,659,813	94,81,76	580,289,521	180	100
5208	50,27,48	673,698,803	76,38,43	630,388,527	212	100
5209	124,82,125	922,824,971	88,68,73	646,395,603	271	100
5210	144,207,157	3,4,4	110,120,101	1,6,3	137	100
5211	35,41,55	125,175,216	37,52,39	156,154,94	4473	100
5212	579,718,717	4,3,0	645,780,942	3,3,1	296	100
5213	698,893,865	4,4,4	763,975,1116	4,1,3	331	100
5214	19,28,36	3018,4322,4491	50,46,285	5327,7287,6616	223	100
5215	39,16,39	160,84,135	57,32,23	119,95,88	437	100
5216	248,204,225	283,196,268	278,429,196	294,284,258	1384	100
5217	4,2,0	65,47,37	9,2,6	155,126,155	219	100
5218	1320,3069,1459	0,1,0	1104,1074,1479	0,0,0	101	100
5219	953,1009,1266	0,0,3	1329,1209,1148	0,0,4	454	100
5220	1937,2592,2366	8,12,12	2568,2606,2290	27,12,13	314	100
5221	54,48,22	598,858,753	75,48,44	790,861,664	186	100
5222	1093,512,997	0,0,2	186,111,92	0,0,0	771	100
5225	555,419,548	39,58,39	381,417,496	26,33,41	1643	100
5226	556,344,597	528,497,637	515,439,416	408,316,500	1110	100
5227	29,29,42	4,1,1	27,29,46	1,1,1	126	100
5229	41,29,36	941,908,1065	48,40,53	664,625,806	176	100
5230	372,1037,588	132,222,199	4,2,0	0,0,0	809	100
5231	150,122,131	404,436,364	168,155,144	348,416,455	335	100
5234	61,113,89	521,510,506	56,85,54	340,325,450	448	100
5235	172,97,129	149,131,159	192,199,160	160,142,150	3284	100
5236	48,40,72	42,46,38	43,25,33	21,24,24	979	100
5237	121,135,115	2,0,0	153,169,196	0,7,0	515	100
5238	137,121,115	1193,1103,1136	165,158,156	1638,1592,1656	297	100
5239	95,85,129	1,0,0	106,158,82	0,0,0	492	100
5240	106,93,136	0,0,2	117,165,89	4,0,1	522	100
5241	120,107,128	3,1,2	226,266,162	2,6,5	667	100
5242	43,45,71	4,3,2	73,72,47	3,5,10	208	100
5243	1,1,4	17,34,19	2,0,0	4,6,9	265	100
5244	7,3,4	0,1,1	0,2,0	0,0,2	623	100
5245	67,41,42	651,747,667	35,18,18	297,307,330	1550	100
5246	613,921,700	708,772,754	417,339,317	341,308,319	1408	100
5248	85,47,67	5,2,9	95,80,54	1,4,1	797	100
5249	8,9,19	474,309,583	14,2,2	536,596,373	362	100
5250	36,33,46	243,114,233	69,77,43	312,380,166	1565	100
5251	2844,1173,3082	17,8,27	3612,4051,1787	59,24,14	2575	100
5252	637,269,579	5,3,10	673,811,297	10,4,2	267	100
5253	383,167,368	4,1,1	410,473,193	0,5,3	186	100
5254	121,152,199	4,14,0	50,80,15	0,2,3	634	100
5258	15,3,5	87,125,144	16,12,14	88,101,94	259	100
5259	38,67,63	96,160,117	66,72,59	115,112,128	290	100
5260	2290,2228,1980	22,16,26	2223,2103,1820	13,16,12	3672	100
5261	552,453,390	1844,2105,1821	386,393,510	1386,1440,1504	282	100
5262	177,241,207	7,1,7	209,244,248	6,6,5	412	100
5264	0,4,1	0,2,0	0,0,0	0,1,0	327	100
5265	0,1,0	0,4,0	1,6,0	1,2,1	373	100
5266	0,2,0	0,0,0	0,0,0	1,0,0	448	100
5271	54,238,28	1,22,0	34,29,33	5,0,0	431	100
5272	8,53,5	79,412,93	4,7,0	31,45,50	187	100
5273	62,60,73	6,6,12	71,49,62	1,6,6	403	100
5274	80,92,109	1191,1971,1677	103,108,86	1200,1626,1321	178	100
5275	392,484,398	98,263,169	484,814,464	137,363,219	579	100
5276	15,7,13	14,16,17	7,20,18	14,20,24	184	100
5277	11,17,31	47,40,44	18,51,18	44,42,43	204	100
5278	52,50,35	40,45,26	47,64,36	43,61,38	203	100
5279	67,56,29	1093,685,1078	77,55,46	715,586,720	176	100
5280	13,6,11	911,444,976	10,13,9	532,408,493	186	100
5281	342,164,379	4,0,5	205,170,215	1,1,5	260	100
5282	30,19,23	871,460,885	27,32,30	409,366,500	228	100
5283	41,25,46	716,417,656	12,26,27	424,323,467	180	100
5284	105,152,117	159,268,184	181,242,203	161,264,234	174	100
5285	426,379,398	476,695,534	381,287,400	607,772,673	283	100
5286	1823,2560,2067	5,0,2	2058,2400,2436	1,0,0	257	100
5287	796,946,722	34,53,49	1262,1556,1610	62,74,77	232	100
5288	37,44,32	347,632,442	22,14,8	199,297,204	200	100
5289	194,245,194	390,485,505	162,172,111	308,396,351	358	100
5290	41,65,50	285,317,326	55,80,41	219,246,220	270	100
5291	58,47,30	472,470,464	49,42,39	315,365,321	205	100
5292	31,17,29	340,462,460	37,21,25	351,383,331	265	100
5293	15,9,19	19,16,21	27,13,16	14,10,8	214	100
5298	139,565,222	55,173,81	0,7,4	0,0,2	558	100
5299	375,2248,626	30,170,92	0,4,7	0,0,0	859	100
5300	38,31,26	449,598,506	45,56,71	435,501,525	240	100
5302	338,236,306	541,628,584	158,150,184	345,346,488	803	100
5303	287,207,257	115,200,191	290,248,292	82,146,145	1548	100
5306	59,135,79	194,957,534	16,47,12	50,212,75	265	100
5309	417,409,700	13,17,27	870,1140,646	32,45,30	174	100
5310	7,4,16	0,1,0	2,4,10	1,0,0	432	100
5311	187,121,208	182,239,245	86,88,86	120,153,130	359	100
5312	95,143,148	507,1135,803	179,183,155	686,782,731	172	100
5314	0,1,1	0,2,0	1,1,1	0,1,0	184	100
5315	5,3,20	4,0,2	19,31,10	11,11,6	2780	100
5316	2,1,4	127,99,129	5,8,2	264,352,257	2774	100
5323	0,0,0	14,6,26	1,2,6	44,64,19	1493	100
5324	114,104,114	2,2,6	32,60,48	4,0,2	264	100
5325	250,243,263	12,15,19	102,110,119	10,5,10	628	100
5326	314,305,331	238,252,245	152,137,155	216,150,201	759	100
5328	7364,8621,8986	14,18,33	11203,12198,9950	18,47,47	3067	100
5329	22,46,43	3,12,11	297,483,189	51,114,54	1388	100
5330	702,620,768	6,14,6	1315,1989,1234	741,1158,913	443	100
5331	730,524,680	4,4,0	5381,7754,6427	60,81,81	381	100
5333	155,152,211	54,76,77	331,254,256	126,200,153	384	100
5335	289,190,255	74,86,101	576,446,334	177,194,177	1580	100
5336	8,1,6	263,141,205	13,6,5	271,198,156	179	100
5337	17,17,18	157,50,155	24,15,13	163,177,95	852	100
5338	5,5,10	52,54,61	3,5,0	20,19,31	849	100
5339	143,163,198	157,218,221	174,181,82	310,370,173	605	100
5340	52,8,16	73,62,83	77,40,71	244,308,289	1339	100
5341	7,2,6	154,143,121	20,24,10	495,523,504	225	100
5342	15,1,1	161,154,149	11,21,8	480,593,533	200	100
5343	246,126,166	84,76,85	316,333,388	278,345,322	1354	100
5344	94,195,96	261,419,339	125,149,163	308,487,402	349	100
5345	459,276,335	270,145,217	542,555,378	287,289,140	3097	100
5348	129,227,150	4,0,0	104,148,124	0,0,0	501	100
5349	54,83,73	163,299,192	45,80,56	142,150,207	459	100
5350	17,10,18	0,0,0	19,31,20	3,0,2	688	100
5351	12,4,15	1,5,0	26,34,22	0,9,8	442	100
5357	78,82,91	416,812,576	44,65,70	366,377,441	216	100
5358	39,36,41	25,89,47	127,131,44	166,185,122	1751	100
5359	235,430,214	0,0,0	833,797,676	0,2,0	523	100
5360	21,7,18	5,2,3	39,41,17	10,2,2	222	100
5361	55,33,65	5,0,0	75,59,27	3,8,0	375	100
5362	58,40,69	457,481,463	82,62,31	549,618,579	408	100
5363	58,40,69	326,344,303	82,62,31	445,449,422	411	100
5364	77,72,105	15,24,16	120,90,60	15,18,26	423	100
5365	24,18,38	154,124,190	24,18,9	124,121,98	328	100
5366	1153,530,618	5,6,3	303,308,248	3,1,3	304	100
5367	1545,902,1022	325,815,380	487,470,451	300,344,386	419	100
5368	1365,748,852	49394,63234,52370	428,415,355	21445,23959,28243	409	100
5369	942,432,424	4,4,7	226,191,181	3,3,5	241	100
5370	937,450,434	41074,51276,41899	230,193,223	19886,21031,25247	277	100
5371	1112,528,448	40702,54404,43830	269,262,318	22456,21914,27535	275	100
5372	3924,3234,3315	0,0,0	1700,1605,1839	0,0,4	1602	100
5373	320,327,261	0,1,1	107,145,190	0,0,1	258	100
5374	549,505,473	51221,68865,53207	200,254,314	30516,28972,35957	425	100
5375	196,225,159	2788,2692,2723	310,370,286	3730,3580,4439	749	100
5376	1809,1364,1736	1061,893,1058	2914,2718,2551	1664,1626,1632	2737	100
5377	2962,2037,3117	20,14,18	4914,4932,4090	34,26,33	265	100
5379	103,80,96	117,92,118	111,122,58	164,213,95	479	100
5382	843,505,692	1756,1758,1959	566,441,425	819,884,929	174	100
5383	307,204,349	2358,2336,2488	141,155,140	1087,1260,1179	178	100
5384	108,59,119	2256,1830,2417	72,51,51	1177,1262,1003	177	100
5385	14,22,4	9,55,22	10,10,12	19,22,25	329	100
5396	0,0,0	0,2,0	1,0,0	0,0,0	378	100
5400	240,206,242	85,104,90	344,324,294	98,84,93	281	100
5401	175,217,232	10,17,15	220,268,201	10,12,31	261	100
5402	47,36,62	151,199,179	54,68,52	140,184,195	184	100
5403	15,17,20	2,4,0	19,13,25	2,1,1	217	100
5404	15,16,19	14,16,6	17,12,24	23,22,14	214	100
5405	16,19,20	0,1,0	21,14,25	0,0,0	221	100
5406	16,18,19	7,8,4	19,13,24	4,8,7	218	100
5407	12,15,11	0,0,0	17,7,19	1,1,0	189	100
5411	24,27,57	481,513,613	7,5,4	122,90,126	247	100
5413	41,32,29	1776,1206,1434	16,33,28	1915,2311,2476	172	100
5414	35,24,24	1454,1104,1210	29,45,60	2130,2390,2425	223	100
5415	1695,1258,1422	1,4,1	2239,2568,2917	1,0,0	360	100
5418	235,123,203	2384,2084,2453	211,134,193	2231,2192,2230	424	100
5419	1345,689,1171	2491,2230,2694	1110,694,785	2494,2390,2492	1617	100
5420	1572,1361,1617	14,13,10	1670,1431,1555	15,13,19	357	100
5421	80,45,95	2626,2158,2778	83,70,73	2859,2883,2828	258	100
5422	833,1976,855	1,6,1	113,205,141	0,0,0	670	100
5424	46,30,39	0,0,0	15,66,37	0,1,0	311	100
5427	0,2,6	1,3,0	2,0,2	0,0,0	421	100
5429	1055,1065,1213	17,15,27	799,948,908	14,11,15	229	100
5430	1484,1455,1652	11,16,22	1068,1303,1261	9,22,20	303	100
5432	501,308,443	31,63,41	470,601,430	33,58,57	484	100
5433	2,1,5	2,0,0	31,45,17	20,19,12	463	100
5435	56,47,79	418,527,470	66,109,42	335,427,369	374	100
5436	11,27,11	19,12,10	23,32,15	9,8,6	377	100
5437	0,1,0	0,1,0	4,5,1	0,0,0	301	100
5441	39,107,144	18,17,27	202,261,123	25,46,34	1499	100
5442	0,9,16	1,1,6	18,28,18	4,13,11	379	100
5443	142,91,173	0,0,1	204,202,100	2,0,0	375	100
5444	104,49,81	0,0,3	116,108,65	0,0,5	382	100
5445	115,53,92	1,0,3	221,147,74	3,0,4	1102	100
5446	25,10,14	4,1,15	30,22,12	10,2,1	203	100
5447	127,53,101	0,0,1	234,157,85	3,0,1	1206	100
5448	37,10,23	0,0,0	43,32,23	0,6,3	307	100
5449	127,53,102	0,0,0	234,159,87	1,0,0	1211	100
5450	37,10,24	0,0,0	43,34,25	1,0,1	312	100
5451	483,238,672	138,87,182	894,971,474	207,160,100	2114	100
5452	40,36,46	165,124,190	48,73,31	257,283,176	1823	100
5453	228,115,233	217,108,232	418,473,215	245,184,132	1752	100
5454	479,234,460	9,3,14	713,729,394	5,9,8	1844	100
5456	154,52,150	228,126,289	251,289,146	310,306,205	2293	100
5457	29,0,19	240,157,233	22,10,7	330,300,217	1059	100
5458	51,13,45	6,2,5	42,41,19	5,5,2	1259	100
5459	17,9,17	20,12,31	15,23,11	29,25,18	198	100
5460	6,2,1	261,122,241	4,11,2	336,375,256	194	100
5461	564,375,536	1,0,0	665,1013,391	1,0,1	3471	100
5462	570,386,542	327,294,450	674,1024,403	412,403,343	3504	100
5463	1599,1253,1591	1,0,2	1976,2510,1556	0,4,0	5615	100
5464	211,188,226	265,175,284	291,347,192	371,349,310	1853	100
5467	6,2,16	0,2,2	0,0,2	0,0,2	819	100
5468	2,2,10	1,1,5	2,1,0	0,0,2	451	100
5469	80,148,143	157,167,124	171,222,110	107,173,100	1263	100
5470	8,14,14	100,91,85	13,34,24	88,105,67	316	100
5471	129,344,241	315,1424,654	238,538,201	2069,5695,2491	344	100
5472	13,5,11	4,23,16	26,35,9	8,19,10	320	100
5474	16,19,13	6,14,6	15,20,10	8,6,11	180	100
5475	0,0,4	67,56,79	8,1,3	97,94,73	1273	100
5476	306,354,324	580,447,521	275,301,299	469,458,462	798	100
5481	40,31,71	71,147,95	84,85,45	191,268,159	457	100
5482	140,258,219	16,29,24	304,352,281	25,33,32	193	100
5484	3139,2173,2826	2,0,0	2939,2562,1863	0,0,2	1234	100
5485	1239,871,1132	0,0,0	1039,967,672	8,0,0	471	100
5486	277,164,315	171,173,182	285,229,153	167,149,97	597	100
5487	2674,2179,2841	129,119,156	2796,2499,1988	117,105,92	2713	100
5489	888,1136,1005	496,1116,585	905,829,789	578,698,683	465	100
5491	72,65,44	481,510,543	93,96,23	411,425,365	777	100
5492	5,12,13	0,1,0	6,4,0	0,0,0	2703	100
5493	5,11,13	0,6,4	6,4,0	1,0,4	2556	100
5497	695,559,649	35,27,21	467,432,417	31,29,14	514	100
5499	2567,1928,2317	4,4,6	569,583,609	0,0,4	1110	100
5500	467,197,444	57,3,22	147,164,128	2,3,11	397	100
5501	7,3,4	1,2,3	13,12,7	5,5,2	205	100
5502	1622,851,1523	634,440,758	1287,1380,854	539,755,382	708	100
5503	204,212,217	757,698,867	270,260,179	993,945,832	566	100
5504	135,109,180	928,810,1010	130,164,144	972,1041,1106	436	100
5505	1067,1179,1140	76,66,74	987,1172,1107	75,74,78	534	100
5506	512,588,508	881,1000,894	487,513,526	945,1036,959	445	100
5507	2010,1875,1929	25,37,42	1891,1827,2106	33,17,16	201	100
5508	454,487,426	37,60,70	670,742,582	45,68,61	1069	100
5509	8,2,11	7,5,1	7,4,7	7,6,4	332	100
5510	10,2,11	79,83,93	10,4,9	101,68,88	348	100
5511	39,47,79	506,731,532	89,72,51	640,655,691	200	100
5512	128,141,131	378,459,359	155,136,132	327,449,488	395	100
5513	144,151,164	236,350,247	179,186,156	225,316,395	177	100
5514	3,2,10	5,4,7	2,0,2	2,2,1	173	100
5516	17,17,19	1,1,0	1,4,3	0,1,0	487	100
5518	34,30,36	323,344,336	49,13,24	283,253,281	248	100
5519	82,55,95	112,124,159	116,107,77	70,113,70	176	100
5520	146,106,144	170,290,200	188,199,114	162,162,136	329	100
5521	2160,1634,1961	0,1,2	2245,2183,1571	0,1,0	2750	100
5522	97,48,83	91,87,72	71,79,58	92,99,66	377	100
5523	49,51,53	127,115,121	48,34,47	144,111,145	417	100
5524	18,5,11	181,177,149	3,3,5	163,197,194	255	100
5525	317,405,332	1,0,0	388,396,279	0,0,0	1331	100
5526	7,2,6	13,8,5	1,10,1	25,31,17	489	100
5527	14,7,19	9,8,11	35,42,13	16,19,9	429	100
5528	627,755,726	2028,1848,2126	398,374,258	1269,952,1297	589	100
5530	503,430,558	465,374,478	506,493,466	350,298,278	1932	100
5531	303,265,276	4,0,2	400,386,271	2,1,1	3096	100
5532	5,3,3	1,0,0	6,13,4	0,0,0	208	100
5533	316,399,420	16,5,10	348,543,403	10,14,5	167	100
5534	321,395,473	9,3,4	420,620,395	10,3,9	166	100
5535	581,373,635	2,10,1	412,491,505	1,1,1	189	100
5536	198,146,216	122,121,142	194,215,160	169,273,233	694	100
5537	27,15,23	16,4,14	42,16,9	13,15,14	254	100
5538	43,25,40	404,423,479	73,46,33	464,577,448	402	100
5539	74,54,77	574,527,632	107,113,74	553,706,648	470	100
5540	103,123,125	573,695,799	89,139,113	544,685,660	533	100
5541	1704,1313,1731	515,540,560	1034,884,996	383,394,455	963	100
5543	0,2,10	0,0,0	0,2,4	0,1,0	1665	100
5544	44,12,22	5,0,0	31,26,23	1,3,0	758	100
5545	271,484,241	373,1118,476	128,170,162	336,582,514	461	100
5546	9,2,5	147,139,195	5,9,6	244,244,198	179	100
5548	1449,1604,1474	0,0,0	4287,6238,4231	2,0,0	1249	100
5551	393,744,497	721,1107,966	441,455,401	861,974,886	403	100
5552	15,2,13	86,12,62	6,21,19	139,129,101	1715	100
5555	56,26,18	959,786,1104	46,53,27	713,803,962	358	100
5556	200,73,168	1168,1002,1240	232,224,149	954,981,1256	1041	100
5557	396,262,509	2,0,0	19,26,34	0,0,0	1080	100
5558	1469,853,1372	46,29,64	1148,1075,1248	40,56,40	187	100
5559	90,44,107	1858,917,1458	61,56,30	1007,703,844	272	100
5560	116,63,122	944,769,969	50,56,32	674,416,577	399	100
5561	459,374,359	11588,13476,10706	441,414,325	8613,8401,9983	369	100
5562	425,191,368	16633,17604,16204	504,380,430	14249,13843,15170	407	100
5563	118,79,129	16638,20326,17455	127,86,95	16067,15111,16439	293	100
5564	71,52,36	924,700,897	51,33,50	1084,884,1047	275	100
5565	34,13,32	1048,852,938	41,26,21	1073,943,1230	176	100
5566	15,9,28	594,532,604	13,14,11	595,469,627	206	100
5567	7,4,3	1,0,0	4,8,3	0,0,0	187	100
5568	981,622,900	20356,24551,24517	876,631,818	16974,18437,24795	1548	100
5569	220,199,242	12,4,9	218,213,144	11,6,4	484	100
5570	26,21,46	951,724,916	32,35,8	969,878,597	438	100
5571	117,94,149	849,588,901	146,146,65	864,799,521	1320	100
5572	46,81,60	1179,2252,1911	76,109,59	2243,3236,2568	327	100
5573	263,306,286	0,0,1	337,476,301	0,0,1	2088	100
5574	116,252,135	1309,2963,2009	159,283,209	2385,3852,3465	307	100
5575	33,30,36	4,4,5	22,7,25	1,2,5	821	100
5579	1912,1980,2462	0,2,2	1886,2286,2046	6,2,1	326	100
5580	570,388,471	29,35,55	625,652,534	80,114,105	741	100
5585	710,769,954	375,449,545	846,1112,733	289,388,382	1994	100
5586	111,127,140	429,508,483	114,155,103	329,491,424	377	100
5587	8,3,13	236,389,243	12,12,11	443,434,361	210	100
5589	108,89,130	703,724,882	172,181,155	947,1081,955	1934	100
5590	104,84,121	0,0,0	168,174,151	0,0,1	1907	100
5591	1323,1497,1380	483,356,419	1563,1452,1286	422,347,300	757	100
5592	1509,1245,1519	13,26,13	1332,1166,1119	17,9,6	256	100
5593	2832,2266,2584	5,1,1	3351,2976,2144	4,3,3	498	100
5594	740,1100,945	0,1,0	891,1175,661	0,1,0	1829	100
5595	118,196,202	18,36,28	134,230,130	7,11,3	253	100
5600	21,6,12	242,217,188	24,16,26	240,235,211	186	100
5601	558,386,550	11,17,18	365,241,293	0,10,3	569	100
5602	387,234,369	472,372,482	276,162,178	187,182,256	534	100
5603	6316,4718,5436	7,10,9	598,305,685	0,0,0	611	100
5604	262,86,191	9,0,6	26,6,26	0,0,3	382	100
5605	26,22,19	17,8,11	29,29,11	29,18,19	485	100
5607	428,330,451	0,0,0	658,637,406	1,0,0	1737	100
5608	49,74,53	2470,2300,2400	126,125,81	2505,2109,2327	363	100
5609	2185,1972,2090	32,29,37	2046,1795,1875	32,49,32	456	100
5610	148,96,241	0,2,0	62,87,53	0,0,0	1210	100
5612	727,983,976	229,318,216	880,1257,1091	158,225,241	443	100
5614	0,0,0	0,1,1	0,1,7	0,0,2	186	100
5616	136,71,84	49,34,28	91,72,75	29,36,23	182	100
5617	289,160,230	294,202,286	161,149,161	163,138,190	354	100
5618	361,223,301	373,312,306	294,213,228	318,302,277	343	100
5619	490,309,442	0,0,0	436,303,339	0,0,2	612	100
5620	98,64,111	331,223,329	124,71,93	254,199,232	262	100
5621	13,10,29	362,310,484	30,20,27	520,519,400	176	100
5622	36,21,38	0,0,1	51,22,42	2,0,0	1761	100
5623	269,266,297	944,1430,1105	216,250,234	786,891,988	180	100
5624	462,412,516	813,1345,1138	388,381,426	777,844,955	173	100
5625	580,476,640	912,1375,1101	456,466,501	742,862,961	173	100
5626	1116,945,1133	0,0,9	872,893,893	0,0,2	484	100
5627	553,486,514	1205,1481,1437	436,437,411	1072,1037,1393	319	100
5628	293,255,310	973,1227,1104	254,199,241	966,936,1055	198	100
5629	140,127,171	31,35,51	189,213,216	37,46,46	236	100
5630	261,263,323	157,81,130	370,417,374	156,144,147	447	100
5631	107,120,127	24,30,61	163,187,144	44,37,24	198	100
5632	250,175,274	174,105,125	409,427,250	190,174,123	682	100
5633	9,9,4	380,439,422	7,7,8	423,481,451	218	100
5634	24,17,29	89,98,146	26,15,27	96,123,97	209	100
5635	213,208,321	6,1,6	243,277,222	1,3,6	234	100
5636	440,425,561	2,3,0	492,554,469	10,8,3	610	100
5637	149,138,232	63,68,82	157,157,128	60,64,56	660	100
5639	198,258,284	403,262,354	170,185,110	259,221,211	650	100
5640	655,688,746	0,0,0	455,415,352	0,0,1	1320	100
5641	43,38,29	664,635,761	11,33,9	435,344,378	623	100
5642	31,23,35	717,780,741	13,30,20	373,526,562	185	100
5644	572,211,624	241,212,376	780,590,482	394,294,331	1400	100
5645	46,52,56	25,53,39	27,59,30	30,43,41	442	100
5646	591,370,571	811,607,870	670,349,398	731,504,617	832	100
5647	11,3,15	167,351,348	17,32,24	351,549,401	203	100
5648	10,7,17	0,0,0	8,16,10	1,0,0	188	100
5649	743,728,936	0,0,0	533,369,415	1,0,0	101	100
5651	108,46,87	33,25,38	86,82,40	29,29,21	337	100
5652	114,62,118	142,142,131	97,100,43	153,178,149	362	100
5653	38,16,17	247,266,227	23,30,11	305,370,306	356	100
5655	47,53,66	18,36,28	54,61,52	3,8,9	312	100
5656	183,131,178	898,892,1209	262,188,163	1535,1104,1164	565	100
5657	10,12,10	3,5,5	10,19,5	5,17,6	678	100
5659	3834,5421,5113	5,3,0	3239,3525,4210	3,4,0	403	100
5660	91,125,110	0,3,0	147,198,140	1,1,1	224	100
5662	28,40,30	1266,2399,1523	37,31,17	895,1062,783	257	100
5663	39,78,47	1387,2846,1860	33,46,32	1117,1170,999	178	100
5664	536,1094,654	24,44,14	418,445,412	11,12,14	209	100
5665	85,232,109	1627,4134,1892	82,109,88	1235,1199,1335	232	100
5666	1318,3432,1599	7,119,11	1040,1061,1094	11,31,21	299	100
5667	449,1882,539	2,10,2	402,469,452	3,1,7	247	100
5668	572,2538,697	1885,4565,2354	540,645,644	1372,1332,1525	353	100
5669	267,1318,318	4,53,7	290,341,364	8,7,12	186	100
5670	204,307,160	2550,7244,3103	183,106,193	1896,1945,2280	197	100
5671	10,19,31	0,0,0	14,33,25	0,0,2	3945	100
5674	33,27,31	611,568,577	77,49,38	844,754,914	309	100
5676	13,3,13	0,0,1	24,21,8	1,0,0	289	100
5677	150,125,137	275,275,310	114,155,124	212,276,285	490	100
5684	103,113,87	1,0,3	52,84,28	0,0,0	810	100
5685	0,2,1	0,2,0	0,0,0	0,0,1	165	100
5686	0,3,1	2,0,0	6,0,2	0,1,0	590	100
5687	359,327,354	205,262,294	251,265,174	154,156,193	3980	100
5688	343,306,318	1,5,4	417,376,405	3,7,5	358	100
5689	128,88,101	54,53,53	104,110,119	78,92,81	410	100
5690	181,101,116	22,29,27	177,210,139	25,28,18	452	100
5691	220,94,169	36,35,33	240,211,169	45,54,64	513	100
5692	227,270,227	1121,1386,1351	197,175,174	1008,1036,1139	532	100
5693	153,225,168	15,16,21	104,135,123	23,11,12	819	100
5694	17,27,7	954,1088,1065	27,11,12	733,746,865	810	100
5695	273,344,236	8,34,22	349,331,317	6,14,15	704	100
5696	269,335,233	20,47,35	349,327,311	17,25,23	695	100
5697	49,33,35	25,30,25	50,38,26	15,18,21	387	100
5698	82,58,72	8,10,10	77,56,44	5,9,4	438	100
5699	2,1,0	42,31,48	1,2,1	49,32,23	156	100
5700	57,33,52	139,208,151	19,28,36	168,202,181	384	100
5701	175,101,121	48,27,45	234,219,154	22,23,15	1325	100
5702	15,10,19	49,34,30	31,39,36	25,19,15	259	100
5703	213,105,198	6,7,9	230,158,140	7,10,2	516	100
5704	209,104,197	24,7,20	230,155,138	13,18,17	512	100
5705	47,23,17	268,203,239	45,30,31	154,146,147	174	100
5706	59,29,30	133,181,193	53,66,51	120,140,145	177	100
