ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
10295	"ENSG00000137776.17_4"	"SLTM"	chr15	-	59209133	59209219	59209133	59209198	59213644	59213783
10296	"ENSG00000137776.17_4"	"SLTM"	chr15	-	59209133	59209219	59209133	59209198	59224554	59224642
10315	"ENSG00000140451.13_3"	"PIF1"	chr15	-	65112045	65112218	65112045	65112185	65113365	65113480
10319	"ENSG00000230177.2_6"	"AL080317.1"	chr6	+	111599180	111599361	111599202	111599361	111596764	111598528
10323	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66794949	66795209	66794949	66795088	66795695	66795867
10324	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66794949	66795502	66794949	66795088	66795695	66795867
10326	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66794949	66795502	66794949	66795088	66797125	66797184
10327	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66795395	66795867	66795395	66795502	66797125	66797184
10328	"ENSG00000103653.16_3"	"CSK"	chr15	+	75092752	75093087	75093021	75093087	75091612	75091832
10329	"ENSG00000103653.16_3"	"CSK"	chr15	+	75094035	75094424	75094337	75094424	75093352	75093443
10338	"ENSG00000101384.12_3"	"JAG1"	chr20	-	10630894	10632342	10630894	10631008	10632778	10632898
10367	"ENSG00000140497.16_4"	"SCAMP2"	chr15	-	75140940	75141042	75140940	75140986	75143693	75143822
10368	"ENSG00000140497.16_4"	"SCAMP2"	chr15	-	75144409	75144554	75144409	75144527	75146361	75146460
10369	"ENSG00000140497.16_4"	"SCAMP2"	chr15	-	75144409	75146460	75144409	75144527	75146921	75146990
10371	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19105174	19106089	19105174	19105295	19112421	19112483
10372	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19141759	19141916	19141759	19141891	19144245	19144368
10389	"ENSG00000174939.11_6"	"ASPHD1"	chr16	+	29912872	29913241	29913064	29913241	29911695	29911887
10390	"ENSG00000174939.11_6"	"ASPHD1"	chr16	+	29912872	29913241	29913064	29913241	29911699	29912062
10434	"ENSG00000185163.10_3"	"DDX51"	chr12	-	132625375	132625965	132625375	132625565	132626394	132626501
10435	"ENSG00000185163.10_3"	"DDX51"	chr12	-	132626042	132626501	132626042	132626151	132626663	132626735
10440	"ENSG00000171456.19_7"	"ASXL1"	chr20	+	30948512	30948609	30948596	30948609	30946768	30947654
10441	"ENSG00000171456.19_7"	"ASXL1"	chr20	+	30948512	30948609	30948596	30948609	30946912	30947137
10442	"ENSG00000171456.19_7"	"ASXL1"	chr20	+	30948512	30948609	30948596	30948609	30947039	30947445
10443	"ENSG00000170471.15_5"	"RALGAPB"	chr20	+	37125995	37126159	37126122	37126159	37121572	37121775
10448	"ENSG00000164896.20_4"	"FASTK"	chr7	-	150773999	150774323	150773999	150774114	150774396	150774488
10449	"ENSG00000164896.20_4"	"FASTK"	chr7	-	150774187	150774488	150774187	150774323	150774707	150774867
10450	"ENSG00000164896.20_4"	"FASTK"	chr7	-	150774396	150774867	150774396	150774488	150774965	150775179
10451	"ENSG00000164896.20_4"	"FASTK"	chr7	-	150775648	150775788	150775648	150775786	150775928	150777583
10462	"ENSG00000225470.8_5"	"JPX"	chrX	+	73218788	73220331	73219189	73220331	73166833	73167209
10475	"ENSG00000132549.18_6"	"VPS13B"	chr8	+	100443748	100443892	100443764	100443892	100403784	100403932
10481	"ENSG00000140525.17_5"	"FANCI"	chr15	+	89824995	89826481	89826366	89826481	89824400	89824531
10494	"ENSG00000182511.12_4"	"FES"	chr15	+	91428266	91428488	91428271	91428488	91427733	91427869
10496	"ENSG00000182511.12_4"	"FES"	chr15	+	91434729	91434906	91434783	91434906	91433630	91433714
10499	"ENSG00000103994.17_7"	"ZNF106"	chr15	-	42731230	42732011	42731230	42731750	42736399	42736460
10500	"ENSG00000196547.15_5"	"MAN2A2"	chr15	+	91449074	91449246	91449151	91449246	91448808	91448919
10501	"ENSG00000196547.15_5"	"MAN2A2"	chr15	+	91449074	91449246	91449151	91449246	91448808	91448953
10507	"ENSG00000196547.15_5"	"MAN2A2"	chr15	+	91461423	91461618	91461464	91461618	91459352	91459486
10510	"ENSG00000284946.1_2"	"AC068831.7"	chr15	-	91524113	91524899	91524113	91524263	91524977	91525211
10519	"ENSG00000040275.17_7"	"SPDL1"	chr5	+	169017756	169017833	169017759	169017833	169010791	169010893
10520	"ENSG00000040275.17_7"	"SPDL1"	chr5	+	169015376	169015579	169015397	169015579	169014264	169014376
10525	"ENSG00000166986.15_4"	"MARS"	chr12	+	57908932	57909119	57908999	57909119	57908736	57908841
10526	"ENSG00000166986.15_4"	"MARS"	chr12	+	57910027	57910438	57910217	57910438	57909702	57909774
10531	"ENSG00000140443.15_6"	"IGF1R"	chr15	+	99472786	99472889	99472789	99472889	99465376	99465660
10537	"ENSG00000154237.13_4"	"LRRK1"	chr15	+	101565004	101565172	101565007	101565172	101562587	101562683
10541	"ENSG00000102312.22_5"	"PORCN"	chrX	+	48368171	48368344	48368280	48368344	48367811	48368095
10543	"ENSG00000135164.18_5"	"DMTF1"	chr7	+	86811371	86811653	86811543	86811653	86808860	86809018
10551	"ENSG00000185596.16_2"	"WASH3P"	chr15	+	102512785	102512897	102512798	102512897	102501820	102501844
10552	"ENSG00000185596.16_2"	"WASH3P"	chr15	+	102512785	102512897	102512798	102512897	102512025	102512252
10553	"ENSG00000185596.16_2"	"WASH3P"	chr15	+	102512798	102512897	102512802	102512897	102512610	102512668
10573	"ENSG00000184792.16_6"	"OSBP2"	chr22	+	31284209	31284327	31284213	31284327	31283412	31283605
10582	"ENSG00000198208.11_3"	"RPS6KL1"	chr14	-	75387979	75388264	75387979	75388076	75388680	75389188
10591	"ENSG00000161996.19_4"	"WDR90"	chr16	+	705772	706537	706301	706537	705572	705703
10592	"ENSG00000161996.19_4"	"WDR90"	chr16	+	706731	706871	706814	706871	705772	705889
10597	"ENSG00000103253.18_3"	"HAGHL"	chr16	+	778115	778424	778315	778424	777964	778029
10598	"ENSG00000103253.18_3"	"HAGHL"	chr16	+	778315	778604	778503	778604	778115	778233
10610	"ENSG00000065361.15_4"	"ERBB3"	chr12	+	56492283	56492689	56492542	56492689	56491568	56491724
10614	"ENSG00000167962.14_5"	"ZNF598"	chr16	-	2049496	2050482	2049496	2050257	2051004	2051192
10616	"ENSG00000170540.15_4"	"ARL6IP1"	chr16	-	18809246	18809366	18809246	18809274	18810044	18810156
10621	"ENSG00000167964.12_5"	"RAB26"	chr16	+	2202989	2203223	2203146	2203223	2202820	2202886
10633	"ENSG00000167968.13_6"	"DNASE1L2"	chr16	+	2287376	2287650	2287540	2287650	2287218	2287302
10638	"ENSG00000104783.14_5"	"KCNN4"	chr19	-	44273114	44273712	44273114	44273184	44273870	44273981
10639	"ENSG00000104783.14_5"	"KCNN4"	chr19	-	44276151	44276287	44276151	44276255	44277937	44278052
10640	"ENSG00000104783.14_5"	"KCNN4"	chr19	-	44276151	44276287	44276151	44276255	44278343	44278771
10641	"ENSG00000185306.12_3"	"C12orf56"	chr12	-	64668680	64669152	64668680	64668755	64678443	64678533
10649	"ENSG00000127586.17_3"	"CHTF18"	chr16	+	838927	839125	838930	839125	838623	838756
10651	"ENSG00000127586.17_3"	"CHTF18"	chr16	+	839546	839715	839548	839715	839312	839360
10667	"ENSG00000127564.17_5"	"PKMYT1"	chr16	-	3026664	3027032	3026664	3026825	3027214	3027527
10669	"ENSG00000127564.17_5"	"PKMYT1"	chr16	-	3026664	3027032	3026664	3026825	3029808	3029937
10670	"ENSG00000267552.6_6"	"AC093227.2"	chr19	-	38198814	38198913	38198814	38198910	38200596	38200723
10671	"ENSG00000100348.10_3"	"TXN2"	chr22	-	36876621	36876834	36876621	36876795	36877189	36877387
10672	"ENSG00000100348.10_3"	"TXN2"	chr22	-	36876621	36876884	36876621	36876795	36877189	36877387
10673	"ENSG00000100348.10_3"	"TXN2"	chr22	-	36876621	36876884	36876621	36876834	36877189	36877387
10675	"ENSG00000263072.7_6"	"ZNF213-AS1"	chr16	-	3182850	3183368	3182850	3182943	3184630	3184883
10681	"ENSG00000140987.20_4"	"ZSCAN32"	chr16	-	3440009	3440183	3440009	3440133	3443648	3443814
10682	"ENSG00000197363.9_4"	"ZNF517"	chr8	+	146029509	146029623	146029530	146029623	146028254	146028332
10689	"ENSG00000080815.19_5"	"PSEN1"	chr14	+	73614460	73614584	73614502	73614584	73603225	73603287
10690	"ENSG00000080815.19_5"	"PSEN1"	chr14	+	73604814	73604860	73604819	73604860	73603832	73603931
10695	"ENSG00000140632.17_4"	"GLYR1"	chr16	-	4864537	4864648	4864537	4864630	4872875	4872932
10706	"ENSG00000140650.12_4"	"PMM2"	chr16	+	8895937	8896246	8896146	8896246	8895655	8895767
10707	"ENSG00000140650.12_4"	"PMM2"	chr16	+	8896117	8896246	8896146	8896246	8895655	8895767
10709	"ENSG00000140650.12_4"	"PMM2"	chr16	+	8896117	8896246	8896146	8896246	8895937	8896002
10710	"ENSG00000140650.12_4"	"PMM2"	chr16	+	8905494	8905570	8905498	8905570	8900172	8900264
10744	"ENSG00000064961.19_4"	"HMG20B"	chr19	+	3575499	3575658	3575537	3575658	3573689	3573798
10747	"ENSG00000204209.13_6"	"DAXX"	chr6	-	33286773	33286996	33286773	33286826	33287156	33287631
10750	"ENSG00000103342.13_5"	"GSPT1"	chr16	-	11990414	11990642	11990414	11990639	11991850	11991892
10752	"ENSG00000140465.14_4"	"CYP1A1"	chr15	-	75014613	75014875	75014613	75014682	75017781	75017832
10753	"ENSG00000148719.15_4"	"DNAJB12"	chr10	-	74092587	74095689	74092587	74094375	74096281	74096454
10755	"ENSG00000183570.16_5"	"PCBP3"	chr21	+	47349830	47349909	47349833	47349909	47330815	47330944
10756	"ENSG00000183570.16_5"	"PCBP3"	chr21	+	47349830	47349909	47349833	47349909	47333864	47333939
10764	"ENSG00000170537.13_4"	"TMC7"	chr16	+	19049195	19049369	19049199	19049369	19046997	19047145
10765	"ENSG00000103528.17_4"	"SYT17"	chr16	+	19184751	19184900	19184765	19184900	19184081	19184099
10767	"ENSG00000103534.17_5"	"TMC5"	chr16	+	19471556	19471656	19471561	19471656	19460863	19460953
10776	"ENSG00000227057.10_4"	"WDR46"	chr6	-	33256580	33256790	33256580	33256664	33256878	33257024
10780	"ENSG00000122565.19_3"	"CBX3"	chr7	+	26248012	26248175	26248085	26248175	26242590	26242642
10788	"ENSG00000048028.11_4"	"USP28"	chr11	-	113682997	113683226	113682997	113683136	113684606	113684677
10790	"ENSG00000048028.11_4"	"USP28"	chr11	-	113701588	113701668	113701588	113701665	113702641	113702715
10801	"ENSG00000103042.9_4"	"SLC38A7"	chr16	-	58709843	58710025	58709843	58709926	58710192	58710250
10802	"ENSG00000103042.9_4"	"SLC38A7"	chr16	-	58709843	58710025	58709843	58709958	58710192	58710250
10803	"ENSG00000103042.9_4"	"SLC38A7"	chr16	-	58709843	58709958	58709843	58709926	58711229	58711328
10804	"ENSG00000103042.9_4"	"SLC38A7"	chr16	-	58709843	58710250	58709843	58710025	58711229	58711481
10805	"ENSG00000103042.9_4"	"SLC38A7"	chr16	-	58709843	58709958	58709843	58709926	58713760	58714145
10816	"ENSG00000149292.16_5"	"TTC12"	chr11	+	113186672	113187037	113186964	113187037	113185785	113185922
10826	"ENSG00000107937.19_3"	"GTPBP4"	chr10	+	1042045	1043248	1043147	1043248	1038428	1038599
10830	"ENSG00000135740.17_4"	"SLC9A5"	chr16	+	67293475	67293564	67293500	67293564	67286444	67286747
10836	"ENSG00000149927.18_4"	"DOC2A"	chr16	-	30021281	30021556	30021281	30021552	30022219	30022310
10838	"ENSG00000149927.18_4"	"DOC2A"	chr16	-	30021281	30021552	30021281	30021347	30022223	30022348
10839	"ENSG00000149927.18_4"	"DOC2A"	chr16	-	30021281	30021556	30021281	30021552	30022223	30022348
10850	"ENSG00000205758.12_6"	"CRYZL1"	chr21	-	34971455	34971591	34971455	34971554	34985843	34985912
10855	"ENSG00000196118.12_6"	"CCDC189"	chr16	-	30771604	30771989	30771604	30771774	30772518	30772550
10856	"ENSG00000099385.11_5"	"BCL7C"	chr16	-	30903906	30904068	30903906	30904035	30904532	30904611
10857	"ENSG00000235091.2_6"	"BX324167.1"	chr22	-	46274970	46275129	46274970	46275084	46283525	46283628
10858	"ENSG00000167397.15_4"	"VKORC1"	chr16	-	31104632	31104803	31104632	31104742	31106709	31107301
10861	"ENSG00000105193.9_3"	"RPS16"	chr19	-	39926246	39926348	39926246	39926345	39926487	39926589
10862	"ENSG00000131797.12_4"	"CLUHP3"	chr16	+	31715475	31715711	31715540	31715711	31714488	31714684
10864	"ENSG00000166579.15_5"	"NDEL1"	chr17	+	8347244	8347675	8347577	8347675	8339169	8339237
10865	"ENSG00000166579.15_5"	"NDEL1"	chr17	+	8347244	8347675	8347577	8347675	8339968	8340012
10866	"ENSG00000215424.10_7"	"MCM3AP-AS1"	chr21	+	47660747	47662913	47660750	47662913	47656137	47656240
10867	"ENSG00000002586.20_6"	"CD99"	chrX	+	2656240	2656297	2656243	2656297	2641354	2641405
10869	"ENSG00000002586.20_6"	"CD99"	chrX	+	2656240	2656297	2656243	2656297	2651397	2651415
10871	"ENSG00000139546.10_7"	"TARBP2"	chr12	+	53895798	53895968	53895803	53895968	53895402	53895492
10872	"ENSG00000139546.10_7"	"TARBP2"	chr12	+	53897496	53897592	53897513	53897592	53895798	53895968
10875	"ENSG00000139546.10_7"	"TARBP2"	chr12	+	53898395	53898599	53898481	53898599	53897496	53897592
10881	"ENSG00000198467.15_6"	"TPM2"	chr9	-	35684484	35685136	35684484	35684547	35685265	35685336
10887	"ENSG00000121274.12_3"	"TENT4B"	chr16	+	50259008	50259196	50259149	50259196	50258801	50258905
10891	"ENSG00000163867.17_5"	"ZMYM6"	chr1	-	35496147	35496357	35496147	35496314	35497415	35497546
10893	"ENSG00000237975.7_7"	"FLG-AS1"	chr1	+	152287099	152287433	152287381	152287433	152285934	152286514
10894	"ENSG00000196290.15_4"	"NIF3L1"	chr2	+	201756458	201757102	201756640	201757102	201754091	201754114
10896	"ENSG00000196290.15_4"	"NIF3L1"	chr2	+	201756640	201757102	201756691	201757102	201756458	201756512
10903	"ENSG00000216490.4_4"	"IFI30"	chr19	+	18287949	18288574	18288520	18288574	18286414	18286507
10910	"ENSG00000140829.12_5"	"DHX38"	chr16	+	72132825	72133179	72133102	72133179	72132543	72132691
10915	"ENSG00000141738.14_4"	"GRB7"	chr17	+	37899150	37899307	37899185	37899307	37898504	37898668
10916	"ENSG00000141738.14_4"	"GRB7"	chr17	+	37899150	37899307	37899185	37899307	37898818	37898969
10922	"ENSG00000172775.17_7"	"FAM192A"	chr16	-	57207639	57207781	57207639	57207708	57212413	57212764
10923	"ENSG00000172775.17_7"	"FAM192A"	chr16	-	57209450	57209612	57209450	57209502	57212413	57212764
10924	"ENSG00000172775.17_7"	"FAM192A"	chr16	-	57207639	57207781	57207639	57207708	57219736	57219952
10930	"ENSG00000125170.11_4"	"DOK4"	chr16	-	57513353	57513600	57513353	57513597	57520216	57520405
10939	"ENSG00000103034.14_6"	"NDRG4"	chr16	+	58537609	58537807	58537647	58537807	58534891	58534981
10941	"ENSG00000103034.14_6"	"NDRG4"	chr16	+	58537647	58537807	58537701	58537807	58534891	58534981
10951	"ENSG00000072858.10_3"	"SIDT1"	chr3	+	113334943	113335023	113334946	113335023	113326940	113327064
10952	"ENSG00000072858.10_3"	"SIDT1"	chr3	+	113334943	113335023	113334946	113335023	113327265	113327383
10953	"ENSG00000072858.10_3"	"SIDT1"	chr3	+	113334943	113335023	113334946	113335023	113330932	113331041
10955	"ENSG00000140521.14_6"	"POLG"	chr15	-	89860606	89860767	89860606	89860707	89861169	89861268
10959	"ENSG00000140521.14_6"	"POLG"	chr15	-	89862458	89862581	89862458	89862493	89863996	89864491
10960	"ENSG00000140521.14_6"	"POLG"	chr15	-	89862458	89862581	89862458	89862493	89864966	89865084
10961	"ENSG00000140521.14_6"	"POLG"	chr15	-	89862458	89862639	89862458	89862493	89864966	89865084
10962	"ENSG00000140521.14_6"	"POLG"	chr15	-	89862458	89862639	89862458	89862581	89864966	89865084
10963	"ENSG00000140521.14_6"	"POLG"	chr15	-	89863996	89864491	89863996	89864243	89864966	89865084
10964	"ENSG00000140521.14_6"	"POLG"	chr15	-	89862458	89862581	89862458	89862493	89866634	89866783
10966	"ENSG00000140521.14_6"	"POLG"	chr15	-	89867337	89867458	89867337	89867418	89868720	89868917
10971	"ENSG00000111684.11_3"	"LPCAT3"	chr12	-	7086528	7087669	7086528	7086687	7087764	7087851
10982	"ENSG00000159593.15_6"	"NAE1"	chr16	-	66857129	66857209	66857129	66857165	66858757	66858788
10989	"ENSG00000102878.16_3"	"HSF4"	chr16	+	67200222	67200298	67200226	67200298	67199949	67199973
10990	"ENSG00000102878.16_3"	"HSF4"	chr16	+	67200460	67200525	67200490	67200525	67200213	67200272
10994	"ENSG00000102878.16_3"	"HSF4"	chr16	+	67203533	67203844	67203630	67203844	67202938	67203004
10996	"ENSG00000140939.14_4"	"AC074143.1"	chr16	+	67207764	67207949	67207910	67207949	67205054	67205360
10999	"ENSG00000168701.19_3"	"TMEM208"	chr16	+	67262397	67262784	67262699	67262784	67262257	67262317
11000	"ENSG00000168701.19_3"	"TMEM208"	chr16	+	67262699	67263181	67262878	67263181	67262257	67262317
11001	"ENSG00000168701.19_3"	"TMEM208"	chr16	+	67262699	67263181	67262878	67263181	67262397	67262534
11002	"ENSG00000196155.13_4"	"PLEKHG4"	chr16	+	67316083	67316252	67316103	67316252	67315911	67316010
11003	"ENSG00000196155.13_4"	"PLEKHG4"	chr16	+	67321800	67321917	67321802	67321917	67320902	67321080
11014	"ENSG00000102904.14_5"	"TSNAXIP1"	chr16	+	67861375	67861967	67861655	67861967	67861151	67861278
11019	"ENSG00000103064.15_5"	"SLC7A6"	chr16	+	68307697	68307807	68307720	68307807	68298462	68298479
11020	"ENSG00000103064.15_5"	"SLC7A6"	chr16	+	68307697	68307807	68307724	68307807	68298462	68298479
11021	"ENSG00000103064.15_5"	"SLC7A6"	chr16	+	68307720	68307807	68307724	68307807	68298462	68298479
11022	"ENSG00000103064.15_5"	"SLC7A6"	chr16	+	68307697	68307807	68307724	68307807	68300504	68300624
11023	"ENSG00000103064.15_5"	"SLC7A6"	chr16	+	68307697	68307807	68307720	68307807	68306881	68306947
11025	"ENSG00000163703.17_3"	"CRELD1"	chr3	+	9985064	9985199	9985165	9985199	9984760	9984937
11031	"ENSG00000089327.14_4"	"FXYD5"	chr19	+	35646435	35646514	35646453	35646514	35645655	35645772
11032	"ENSG00000089327.14_4"	"FXYD5"	chr19	+	35657044	35657228	35657153	35657228	35655058	35655148
11033	"ENSG00000008513.16_7"	"ST3GAL1"	chr8	-	134487961	134488843	134487961	134488317	134511377	134511432
11034	"ENSG00000161010.15_6"	"MRNIP"	chr5	-	179264275	179267959	179264275	179264885	179268906	179269064
11036	"ENSG00000249115.9_4"	"HAUS5"	chr19	+	36104769	36104961	36104936	36104961	36104631	36104694
11037	"ENSG00000249115.9_4"	"HAUS5"	chr19	+	36110514	36111025	36110913	36111025	36109788	36109951
11047	"ENSG00000196998.19_7"	"WDR45"	chrX	-	48934303	48934412	48934303	48934409	48935233	48935277
11057	"ENSG00000153294.11_4"	"ADGRF4"	chr6	+	47674965	47675074	47675039	47675074	47661407	47661484
11060	"ENSG00000262583.1_5"	"TMEM231P1"	chr16	-	75539052	75539273	75539052	75539181	75550100	75550178
11062	"ENSG00000065457.10_6"	"ADAT1"	chr16	-	75652483	75652596	75652483	75652538	75653529	75653641
11064	"ENSG00000119705.9_6"	"SLIRP"	chr14	+	78183838	78183941	78183844	78183941	78177180	78177239
11068	"ENSG00000134255.14_3"	"CEPT1"	chr1	+	111690263	111690675	111690268	111690675	111682844	111682929
11069	"ENSG00000134255.14_3"	"CEPT1"	chr1	+	111690263	111690675	111690268	111690675	111686103	111686167
11085	"ENSG00000178078.11_4"	"STAP2"	chr19	-	4327312	4327382	4327312	4327381	4328671	4328990
11087	"ENSG00000176225.13_3"	"RTTN"	chr18	-	67672433	67673720	67672433	67672503	67684642	67684910
11090	"ENSG00000176225.13_3"	"RTTN"	chr18	-	67727085	67727278	67727085	67727179	67733064	67733158
11097	"ENSG00000103168.16_7"	"TAF1C"	chr16	-	84214933	84215269	84214933	84215069	84215351	84215469
11098	"ENSG00000103168.16_7"	"TAF1C"	chr16	-	84214933	84215269	84214933	84215069	84215547	84215664
11101	"ENSG00000103168.16_7"	"TAF1C"	chr16	-	84218456	84218595	84218456	84218505	84219085	84219189
11102	"ENSG00000103168.16_7"	"TAF1C"	chr16	-	84218456	84218666	84218456	84218505	84219085	84219189
11103	"ENSG00000103168.16_7"	"TAF1C"	chr16	-	84218456	84218666	84218456	84218595	84219085	84219189
11107	"ENSG00000077713.19_4"	"SLC25A43"	chrX	+	118585812	118586106	118585971	118586106	118544152	118544325
11108	"ENSG00000077713.19_4"	"SLC25A43"	chrX	+	118585812	118586106	118585971	118586106	118560144	118560317
11112	"ENSG00000131143.8_5"	"COX4I1"	chr16	+	85838542	85840608	85840343	85840608	85834810	85834884
11113	"ENSG00000108963.17_4"	"DPH1"	chr17	+	1939263	1939980	1939822	1939980	1936798	1936951
11116	"ENSG00000108963.17_4"	"DPH1"	chr17	+	1943511	1943899	1943798	1943899	1943048	1943117
11117	"ENSG00000103248.18_6"	"MTHFSD"	chr16	-	86588250	86588357	86588250	86588354	86588647	86588775
11140	"ENSG00000103335.22_4"	"PIEZO1"	chr16	-	88782340	88782527	88782340	88782385	88782605	88782685
11141	"ENSG00000103335.22_4"	"PIEZO1"	chr16	-	88782340	88782527	88782340	88782385	88782768	88782891
11144	"ENSG00000167526.13_4"	"RPL13"	chr16	+	89627634	89628159	89627985	89628159	89627347	89627471
11146	"ENSG00000167526.13_4"	"RPL13"	chr16	+	89627985	89628159	89628003	89628159	89627347	89627471
11147	"ENSG00000185324.22_5"	"CDK10"	chr16	+	89759681	89759875	89759805	89759875	89758856	89758924
11148	"ENSG00000185324.22_5"	"CDK10"	chr16	+	89759681	89760640	89760580	89760640	89758856	89758924
11152	"ENSG00000158805.12_4"	"ZNF276"	chr16	+	89789544	89790117	89789667	89790117	89788938	89789242
11154	"ENSG00000187741.15_6"	"FANCA"	chr16	-	89805289	89805382	89805289	89805334	89805536	89805697
11155	"ENSG00000187741.15_6"	"FANCA"	chr16	-	89805289	89805382	89805289	89805334	89805540	89805697
11160	"ENSG00000140995.16_6"	"DEF8"	chr16	+	90020650	90020784	90020696	90020784	90018969	90019090
11167	"ENSG00000140995.16_6"	"DEF8"	chr16	+	90030577	90030718	90030628	90030718	90028419	90028533
11176	"ENSG00000003509.16_4"	"NDUFAF7"	chr2	+	37471005	37471116	37471053	37471116	37468720	37468780
11178	"ENSG00000083454.22_5"	"P2RX5"	chr17	-	3591919	3592053	3591919	3591970	3592785	3592924
11183	"ENSG00000073350.13_4"	"LLGL2"	chr17	+	73570951	73571288	73570954	73571288	73570533	73570576
11187	"ENSG00000132382.14_4"	"MYBBP1A"	chr17	-	4448320	4448640	4448320	4448470	4448904	4449056
11194	"ENSG00000141503.17_5"	"MINK1"	chr17	+	4794750	4795011	4794810	4795011	4793811	4794030
11198	"ENSG00000108509.21_5"	"CAMTA2"	chr17	-	4884972	4885126	4884972	4885037	4885383	4885522
11212	"ENSG00000079337.16_6"	"RAPGEF3"	chr12	-	48142236	48142714	48142236	48142325	48143172	48143319
11213	"ENSG00000079337.16_6"	"RAPGEF3"	chr12	-	48142236	48143319	48142236	48142714	48143523	48143600
11215	"ENSG00000179314.14_5"	"WSCD1"	chr17	+	5991289	5991424	5991309	5991424	5988102	5988331
11230	"ENSG00000215041.10_4"	"NEURL4"	chr17	-	7221587	7221993	7221587	7221675	7222368	7222527
11238	"ENSG00000161955.16_3"	"TNFSF13"	chr17	+	7463162	7463210	7463167	7463210	7462384	7462614
11247	"ENSG00000161960.15_4"	"EIF4A1"	chr17	+	7480886	7481562	7481544	7481562	7480373	7480483
11248	"ENSG00000161960.15_4"	"EIF4A1"	chr17	+	7480886	7481562	7481144	7481562	7480661	7480805
11259	"ENSG00000141499.16_4"	"WRAP53"	chr17	+	7604974	7606164	7606060	7606164	7604058	7604147
11260	"ENSG00000170049.9_3"	"KCNAB3"	chr17	-	7827732	7827818	7827732	7827816	7828414	7828501
11261	"ENSG00000170049.9_3"	"KCNAB3"	chr17	-	7827732	7827818	7827732	7827816	7829000	7829044
11263	"ENSG00000170037.13_5"	"CNTROB"	chr17	+	7847440	7847956	7847793	7847956	7846708	7846842
11264	"ENSG00000170037.13_5"	"CNTROB"	chr17	+	7851804	7852455	7852402	7852455	7851474	7851645
11265	"ENSG00000170037.13_5"	"CNTROB"	chr17	+	7852399	7852475	7852402	7852475	7851474	7851645
11267	"ENSG00000170037.13_5"	"CNTROB"	chr17	+	7852399	7852475	7852402	7852475	7851804	7852003
11269	"ENSG00000105619.13_4"	"TFPT"	chr19	-	54611332	54611551	54611332	54611514	54617821	54618080
11277	"ENSG00000178921.14_8"	"PFAS"	chr17	+	8159584	8159966	8159841	8159966	8159122	8159228
11279	"ENSG00000108961.14_3"	"RANGRF"	chr17	+	8192575	8193410	8193130	8193410	8192273	8192390
11282	"ENSG00000196172.9_3"	"ZNF681"	chr19	-	23937624	23937720	23937624	23937699	23938226	23938353
11286	"ENSG00000237187.9_6"	"NR2F1-AS1"	chr5	-	92899069	92899169	92899069	92899166	92916172	92917233
11287	"ENSG00000237187.9_6"	"NR2F1-AS1"	chr5	-	92905595	92905764	92905595	92905708	92916172	92917233
11288	"ENSG00000237187.9_6"	"NR2F1-AS1"	chr5	-	92899069	92899169	92899069	92899166	92916886	92917006
11289	"ENSG00000237187.9_6"	"NR2F1-AS1"	chr5	-	92899069	92899169	92899069	92899166	92921089	92921354
11294	"ENSG00000140395.9_5"	"WDR61"	chr15	-	78584957	78585227	78584957	78585130	78587287	78587315
11299	"ENSG00000236088.10_4"	"COX10-AS1"	chr17	-	13796041	13796159	13796041	13796156	13801925	13802049
11307	"ENSG00000090372.15_4"	"STRN4"	chr19	-	47231150	47231383	47231150	47231264	47233988	47234130
11311	"ENSG00000141027.21_6"	"NCOR1"	chr17	-	15943754	15943808	15943754	15943805	15950303	15950407
11313	"ENSG00000141027.21_6"	"NCOR1"	chr17	-	15968798	15969008	15968798	15969005	15973478	15973839
11320	"ENSG00000175061.18_4"	"SNHG29"	chr17	+	16342640	16343017	16342841	16343017	16342350	16342374
11321	"ENSG00000175061.18_4"	"SNHG29"	chr17	+	16342640	16343017	16342894	16343017	16342350	16342374
11322	"ENSG00000175061.18_4"	"SNHG29"	chr17	+	16342841	16343017	16342894	16343017	16342350	16342374
11323	"ENSG00000175061.18_4"	"SNHG29"	chr17	+	16342894	16343567	16343498	16343567	16342351	16342374
11334	"ENSG00000175061.18_4"	"SNHG29"	chr17	+	16344387	16345332	16344670	16345332	16343498	16343567
11336	"ENSG00000175061.18_4"	"SNHG29"	chr17	+	16344670	16345332	16344681	16345332	16343498	16343567
11344	"ENSG00000108591.10_5"	"DRG2"	chr17	+	18002946	18003749	18003676	18003749	18002330	18002391
11345	"ENSG00000108591.10_5"	"DRG2"	chr17	+	18002946	18003749	18003676	18003749	18002330	18002407
11347	"ENSG00000108591.10_5"	"DRG2"	chr17	+	18007873	18007995	18007936	18007995	18007114	18007203
11348	"ENSG00000091536.19_6"	"MYO15A"	chr17	+	18034546	18034656	18034552	18034656	18030388	18030479
11355	"ENSG00000171928.14_4"	"TVP23B"	chr17	+	18692665	18692748	18692670	18692748	18684626	18685862
